timestamp,base_x,base_y,base_z,roll_deg,pitch_deg,yaw_deg,com_x,com_y,com_z,contact_count,left_contact,right_contact,left_slip_m,right_slip_m,max_joint_error_deg,max_saturation_fraction,max_abs_actuator_force,left_ankle_pitch_target_deg,left_ankle_pitch_actual_deg,left_ankle_pitch_force
0.001,0.0,0.0,0.67495,0.0,-0.0,0.0,0.005621692662336757,0.00025176609100720427,0.7074437672722609,0,0,0,0.0,0.0,0.0005100387106706124,0.06544877598479558,2.4764454055230547,0.0,-0.000175869865269138,-0.4214878903960201
0.05000000000000004,0.00040275327073631173,4.4976672855716586e-07,0.6747104146113251,-8.674026455855925e-05,0.04852111530237836,1.2959711417612058e-05,0.005954046135502698,0.0002523216291411352,0.7072098296100338,20,1,1,3.303302222218656e-05,3.2964040806764744e-05,0.0884778133047291,0.06540802531974224,2.3546889115107206,0.0,-0.057521281001636185,-0.030380456099231845
0.10000000000000007,0.0015024126018431687,1.028663032439643e-06,0.6746484301079191,-0.00012948204607024502,0.15489422504035172,1.0846810691233967e-05,0.00693604103662446,0.0002529299594001952,0.7071547746688053,20,1,1,4.8138913019646776e-05,4.799484951321566e-05,0.230621162468538,0.06539325229955094,2.354157082783834,0.0,-0.16362080543091348,0.2676567015464602
0.1500000000000001,0.0031674749881730876,1.2234924552786546e-06,0.6745914728488743,-0.0001330751973318046,0.3123367970540443,1.620733858446816e-06,0.008513447366053613,0.00025311169346597603,0.7071018489856175,20,1,1,5.736476509020681e-05,5.715666326990983e-05,0.3699264740004547,0.06538518637593255,2.3538667095335715,0.0,-0.31885079955305795,0.6186770595176961
0.20000000000000015,0.005352606977719457,1.2296263720914302e-06,0.674512295040937,-0.00012996343406515074,0.5187553119709353,-1.3891760311019604e-05,0.010669346524553952,0.0002531090018415208,0.7070218585569803,20,1,1,6.582808658796131e-05,6.555163613493952e-05,0.5224399579696503,0.06538125975551454,2.3537253511985234,0.0,-0.5224399579696503,1.0125792573875458
0.25000000000000017,0.008060593547535293,1.2196719122348872e-06,0.6744032659585717,-0.0001300127044024285,0.7751369987406223,-3.7619788735710154e-05,0.013410850557784104,0.00025309626831116817,0.706906716962102,20,1,1,7.407266309673078e-05,7.371847199422296e-05,0.7748699055667376,0.06537759598768328,2.3535934555565983,0.0,-0.7748699055667376,1.4602180569359537
0.3000000000000002,0.011319194752290748,1.2378873083596772e-06,0.674255939201268,-0.00013336838610447543,1.08421848076689,-7.126522143413114e-05,0.016759963959194848,0.0002531132586222169,0.7067480569195397,20,1,1,8.216776471102328e-05,8.172441955801922e-05,1.0788313185530634,0.06537237490653144,2.353405496635132,0.0,-1.0788313185530634,1.9715287947810476
0.35000000000000026,0.015169250781205682,1.2777055985167272e-06,0.6740591561627545,-0.00013894916672123973,1.4496574084438933,-0.00011588156356848516,0.020749140350311047,0.00025315150976810096,0.7065348746563594,20,1,1,9.014782679397516e-05,8.9602733619388e-05,1.4383795971525952,0.07096605300742108,2.554777908267159,0.0,-1.4383795971525952,2.554777908267159
0.4000000000000003,0.019659469961766023,1.3299787028129303e-06,0.6737985355042202,-0.00014664745743209876,1.8757069767553733,-0.0001723865712335552,0.02541941411601149,0.00025320175287792254,0.7062528420501208,20,1,1,9.804661120580129e-05,9.738576186446913e-05,1.858420013941521,0.08937662447054358,3.217558480939569,0.0,-1.858420013941521,3.217558480939569
0.45000000000000034,0.02484462250323869,1.393017811378985e-06,0.6734558371574965,-0.00015715611990736576,2.36720190138601,-0.0002420957972090333,0.030819834003298182,0.00025326253113206436,0.7058836083561348,20,1,1,0.00010589500668575033,0.00010510239309955272,2.344445727486974,0.11019831288888196,3.9671392639997505,0.0,-2.344445727486974,3.9671392639997505
0.5000000000000003,0.03078634948453712,1.4709304900344088e-06,0.6730080461962393,-0.00017211890771646853,2.9292060494734833,-0.00033280609595036,0.037007643439651815,0.0002533378687525107,0.7054039059941615,20,1,1,0.00011373215023332685,0.00011278349979478194,2.902399867197204,0.13367209469404678,4.812195408985684,0.0,-2.902399867197204,4.812195408985684
0.5500000000000004,0.037562915552366155,1.5723677663152662e-06,0.6724254085741697,-0.00019406421971236219,3.5638652329209752,-0.0004545583191541631,0.04405024996575441,0.00025343629006851647,0.7047842042539995,20,1,1,0.00012155567115940405,0.00012042181101540272,3.5396587100028776,0.16016372288447622,5.765894023841144,0.0,-3.5396587100028776,5.765894023841144
0.6000000000000004,0.04525698093535262,1.7010253711054845e-06,0.6716707093454284,-0.00022414550030392557,4.277141397509133,-0.0005991675973886875,0.05202402798647141,0.0002535622133973618,0.7039876695757816,20,1,1,0.00012922923320217257,0.00012788622015100966,4.264220863120922,0.1899163869755225,6.83698993111881,0.0,-4.264220863120922,6.83698993111881
0.6500000000000005,0.05395476780585109,1.8614753275874953e-06,0.670697787843368,-0.00026461525315714135,5.0768644045587,-0.0007680850572428093,0.06101369823913482,0.00025372057268790575,0.7029683476276529,20,1,1,0.00013659494568124604,0.00013501490649125587,5.084606936309378,0.2232354049932917,8.0364745797585,0.0,-5.084606936309378,8.0364745797585
0.7000000000000005,0.06375065930909406,2.059556513014921e-06,0.66944912285372,-0.0003178689773852995,5.972157919608435,-0.0009590451309748238,0.07111318191094151,0.0002539182307018686,0.7016688239010892,20,1,1,0.00014338879615041964,0.00014154079939500316,6.010260898116882,0.26050913939388487,9.378329018179855,0.0,-6.010260898116882,9.378329018179855
0.7500000000000006,0.07474867451944847,2.3039923409228297e-06,0.667853018181481,-0.000388535487200163,6.97321737198704,-0.0011832147711062862,0.08242565103036963,0.0002541650971424658,0.7000175109305367,20,1,1,0.0001491697536182862,0.00014702105032789024,7.051675897526168,0.30208867584675125,10.875192330483046,0.0,-7.051675897526168,10.875192330483046
0.8000000000000006,0.08705656752339992,2.606133814853199e-06,0.6658212711200381,-0.0004816735708399881,8.091541771787687,-0.0014445283441841916,0.09506356536923216,0.00025447453250487557,0.6979261563658669,20,1,1,0.0001533481381035659,0.0001508632248461762,8.220018890089294,0.34840792538410925,12.542685313827933,0.0,-8.220018890089294,12.542685313827933
0.8500000000000006,0.10078982717120946,2.9785605353149953e-06,0.6632449743972457,-0.0006036380031251557,9.339877448113446,-0.001746986619677573,0.10914904924848105,0.00025486075786602746,0.6952856734215351,20,1,1,0.00015501491800788702,0.00015215886891864047,9.528228308818443,0.40001278315975725,14.400460193751261,0.0,-9.528228308818443,14.400460193751261
0.9000000000000007,0.11606978496718941,3.2652978775358522e-06,0.6599878895563497,-0.000749130328957945,10.732825399687192,-0.002112121489847113,0.12481035655651941,0.0002551584514246714,0.6919596460926472,16,1,1,0.00015924256801430804,0.00015625787908566774,10.9916578971179,0.45722505521464235,16.460101987727125,0.0,-10.9916578971179,16.460101987727125
0.9500000000000007,0.13303138866568345,4.472203856744302e-06,0.6558979034208962,-0.001086302843148699,12.285891745918683,-0.002556857989319131,0.14218829301234956,0.00025656149404144,0.6877954972785352,12,1,1,0.00016144797873667206,0.0001577855325006085,12.616652644960089,0.5186276844352599,18.670596639669355,0.0,-12.616652644960089,18.670596639669355
1.0000000000000007,0.1518714626525277,8.006622466696744e-06,0.6508545652275362,-0.0017954566906640906,14.013166472101052,-0.0030928766191763886,0.1614716767707354,0.0002606350636907236,0.6826738888506786,8,1,1,0.0001057674297965896,0.00010069992599445504,14.370014121309575,0.5734809673391834,20.6453148242106,0.0,-14.370014121309575,20.6453148242106
1.0499999999999952,0.17299823061192432,1.501345169381529e-05,0.644864255786229,-0.0029408196512708817,15.92331976125372,-0.0037165398886639745,0.18301137491899144,0.00026851535164401625,0.676613303706286,8,1,1,0.00021449498529260114,0.00022205527998840773,16.122502990010467,0.6181952249282544,22.25502809741716,0.0,-16.122502990010467,22.25502809741716
1.0999999999999897,0.19686403925049076,2.5178689682621196e-05,0.6377137878476036,-0.004512632409370074,18.04375726049908,-0.004518113517155229,0.20719656013056328,0.000279819796866414,0.6694304347521045,4,1,1,0.0008751808291003595,0.0008852600436461246,17.83900254885623,0.6506658241291681,23.423969668650052,0.0,-17.83900254885623,23.423969668650052
1.1499999999999841,0.22424599145542742,3.8494966779528104e-05,0.6294232052682849,-0.006492484801364214,20.39565297632869,-0.005245655213415978,0.23470714723900554,0.00029459784739179607,0.6611923051389792,4,1,1,0.00226825229031916,0.0022826908606883665,19.287230351479646,0.647379127422293,23.305648587202548,0.0,-19.287230351479646,23.305648587202548
1.1999999999999786,0.25576765269929325,5.4294907295757e-05,0.619256746517817,-0.008760082116106866,23.03411401846318,-0.005970408275785265,0.26612708196550316,0.00031197317821627464,0.6512347288749362,6,1,1,0.004529771925144845,0.004548946186952932,20.586857466983222,0.6946742393998391,25.00827261839421,0.0,-20.586857466983222,25.00827261839421
