timestamp,base_x,base_y,base_z,roll_deg,pitch_deg,yaw_deg,com_x,com_y,com_z,contact_count,left_contact,right_contact,left_slip_m,right_slip_m,max_joint_error_deg,max_saturation_fraction,max_abs_actuator_force,left_ankle_pitch_target_deg,left_ankle_pitch_actual_deg,left_ankle_pitch_force
0.001,0.0,0.0,0.68,0.0,-0.0,0.0,0.005621692662336757,0.00025176609100720427,0.7124937672722609,0,0,0,0.0,0.0,0.0005100387106706124,0.06544877598479558,2.4764454055230547,0.0,-0.000175869865269138,-0.4214878903960201
0.05000000000000004,0.00025592906880649474,1.836148611516898e-07,0.6727913286220761,-0.00015385331539653608,0.05401027358883951,0.0008753371172467592,0.005762343415847074,0.00025181512452358986,0.7053181303669657,22,1,1,0.00021720564131171824,0.00021829675855871604,0.13311672038478822,0.0894375707765643,3.219752547956315,0.0,-0.05434333216636154,0.09220128152304857
0.10000000000000007,0.0014260075281315554,-8.165786548846808e-07,0.6742489698918367,-1.5652625974190707e-05,0.15684483027486748,0.0009118797642090685,0.006767073640500749,0.00025112001364910905,0.7067461715409574,20,1,1,0.00023259286932501133,0.00023412694633851482,0.2503832888150321,0.0666092928999904,2.3979345443996545,0.0,-0.16683218214408235,0.2537145353818341
0.1500000000000001,0.0030564531287324477,-1.4175794372346623e-06,0.6747031382379037,2.209974749062246e-05,0.31451764432575735,0.0009641993457139942,0.00834352385108585,0.00025049355886718226,0.7072021594051313,20,1,1,0.00023966678803204284,0.0002412700022985932,0.368235621910684,0.06556378550741081,2.360296278266789,0.0,-0.3195936729721778,0.6137800122949908
0.20000000000000015,0.005223471882213637,-1.57203092157579e-06,0.6747057993072292,2.5839292185762575e-05,0.5215819985933426,0.0009560528209977882,0.010495606740535207,0.00025034252252058704,0.7072035729985362,20,1,1,0.0002486794414859405,0.000250246977231212,0.5243285189498889,0.06559385651970318,2.3613788347093143,0.0,-0.5237816479784402,1.0230725378656191
0.25000000000000017,0.007923892245888919,-1.5857065232456416e-06,0.674610202420656,2.8486972365774516e-05,0.7780590316024568,0.0009334670131264833,0.013234690937745819,0.0002503267617204404,0.7071020195353456,20,1,1,0.00025738179653083586,0.0002588960134522655,0.7796442759085354,0.06559482780304528,2.36141380090963,0.0,-0.7791221857512369,1.4784060232495617
0.3000000000000002,0.011177784035293513,-1.5787479210193417e-06,0.6744646836420094,3.235653123018615e-05,1.0871515253707562,0.0009013780489393922,0.016580420291251004,0.00025032860906955317,0.706945654433886,20,1,1,0.00026615927500982597,0.0002676127610034505,1.0874242757416313,0.06558855007917017,2.361187802850126,0.0,-1.0869303789382787,1.99647751573977
0.35000000000000026,0.015021596114669595,-1.5710022559334838e-06,0.6742676330200623,3.670410180318755e-05,1.452314122776648,0.0008596733712557736,0.020563313792593445,0.000250330383337349,0.7067328654637753,20,1,1,0.0002752150163847295,0.0002766006397796231,1.4513914201949996,0.07184099977200666,2.5862759917922395,0.0,-1.4509281916929917,2.585973398356141
0.4000000000000003,0.019501336296396735,-1.561725524236475e-06,0.6740064507222954,4.087172058823936e-05,1.8776463063054039,0.0008075249144254697,0.025222850529261997,0.0002503330436451353,0.7064510229382831,20,1,1,0.00028464824926058047,0.0002859577079622808,1.8762436851723363,0.09041537257435642,3.254953412676831,0.0,-1.8758138125732486,3.2546953683547626
0.45000000000000034,0.024669945062217785,-1.5484363188976774e-06,0.6736633668057096,4.4253927077649916e-05,2.3678729184797294,0.0007436751023970182,0.030606726010667933,0.0002503387978900928,0.7060822057936738,20,1,1,0.0002945195839354973,0.00029574307153255115,2.367333884869612,0.1113924867839723,4.010129524223003,0.0,-2.3669417760368803,4.009935263226411
