timestamp,pair,x,y,z,nx,ny,nz,normal_force,friction_force_1,friction_force_2,distance
0.03300000000000002,floor<->15,-0.06953444870897309,0.18715416184937067,-9.553634744566102e-05,0.0,0.0,1.0,95.45541572823615,0.056172149109912084,-2.715777592138121,-0.00019107269489132116
0.03300000000000002,floor<->16,-0.08453409848519557,0.16215395245784783,-9.857652353476541e-05,0.0,0.0,1.0,97.56879406815156,0.05787878835056759,-2.72043107357716,-0.00019715304706952996
0.03300000000000002,floor<->17,-0.06953305247662148,0.08715416186144252,-9.58772647896549e-05,0.0,0.0,1.0,95.58716488515425,0.056188768296141944,-2.7062368397042924,-0.00019175452957930893
0.03300000000000002,floor<->18,-0.08453340036901975,0.11215395246388377,-9.874698220676235e-05,0.0,0.0,1.0,97.63562200108174,0.0578876399509447,-2.7156615371354995,-0.00019749396441352384
0.03300000000000002,floor<->19,0.09046553885700416,0.18715639539113907,-6.401691541248027e-05,0.0,0.0,1.0,74.30799546012383,0.03874364574424405,-2.6556931603447644,-0.00012803383082495966
0.03300000000000002,floor<->20,0.09046693508935578,0.08715639540321093,-6.435783275647415e-05,0.0,0.0,1.0,74.42308586824335,0.038751074147068465,-2.646097699142647,-0.00012871566551294743
0.03300000000000002,floor<->21,-0.03953291518476558,0.07715458065173128,-9.000146301782995e-05,0.0,0.0,1.0,91.49167460449151,0.05282294267789922,-2.691948615443632,-0.00018000292603565903
0.03300000000000002,floor<->22,-0.03953459066358753,0.19715458063724503,-8.959236220503451e-05,0.0,0.0,1.0,91.33792513918102,0.05280545509030787,-2.703403637756974,-0.00017918472441006816
0.03300000000000002,floor<->23,0.050467077821096634,0.07715583701897602,-7.227178249916665e-05,0.0,0.0,1.0,79.56582055071074,0.04300079746640506,-2.6576980973193507,-0.00014454356499833242
0.03300000000000002,floor<->24,0.0504654023422747,0.19715583700448977,-7.186268168637121e-05,0.0,0.0,1.0,79.42342407558638,0.04298958333950864,-2.669188517019464,-0.00014372536337274155
