sim_time,t,base_x,base_y,base_z,base_roll_rad,base_pitch_rad,base_yaw_rad,gyro_norm,left_foot_slip_proxy_m,right_foot_slip_proxy_m,left_foot_contact,right_foot_contact,nonfoot_ground_contact_count,self_collision_contact_count,max_contact_penetration_m
0.001,-13.769379783,0.0,0.0,0.6617707046682234,0.0,-0.0,0.0,0.0,0.0,0.0,0,1,0,0,9.540979117872439e-18
0.02000000000000001,-13.750379783,-9.101265772246508e-05,-0.00011875679112095903,0.6602387449268696,-0.0020907559895917884,0.00030847511536002725,0.0005852601089405934,0.24819352334677885,0.00023005021329142576,0.0005135726358293885,0,1,0,0,0.0002761009331197035
0.04000000000000003,-13.730379783,0.0003893615638625671,-0.0002403369557069475,0.6570643441416035,-0.005065118272863103,-0.0032099643533144233,0.002704255255818309,0.3221879097988763,0.001324694540473873,0.0016628451200648867,1,1,0,0,0.0014843398078301052
0.060000000000000046,-13.710379782999999,0.0020704408964935545,-0.00012261207568325404,0.6543697092210807,-0.005098929280293636,-0.010097201897598712,0.0038463653272760253,0.34538096518408423,0.0023713695462306106,0.0025725717219814656,1,1,0,0,0.0013027746877552716
0.08000000000000006,-13.690379783,0.004580429974606906,2.6412565947398243e-05,0.6521005827710348,-0.004855581218623844,-0.01663046054244553,0.00466136765667442,0.3075202608244973,0.003270418503678804,0.0033633186235610705,1,1,0,0,0.0009440081947472518
0.10000000000000007,-13.670379783,0.007589354161354326,0.00016330043582864882,0.6500130423598849,-0.004891611937993634,-0.022253540233927522,0.005369610899685938,0.2637221522939368,0.004097076251910798,0.0040820746638051434,1,1,0,0,0.0006948523329450935
0.12000000000000009,-13.650379783,0.010931747358138826,0.0003179467083045281,0.6481078617491978,-0.005227762647630173,-0.027028580765016734,0.005916961613402957,0.21811991655512825,0.004833661395014031,0.004636074624280104,1,1,0,0,0.0005287647953845049
0.1400000000000001,-13.630379782999999,0.014404629880110102,0.0004885309079761537,0.6465828722717137,-0.005900820610232718,-0.030598921248839412,0.0061574799891980945,0.14206036213672835,0.005342981851227593,0.004806869561394215,1,1,0,0,0.000395157523518065
0.16000000000000011,-13.610379782999999,0.017714434078081192,0.0007259359193972952,0.6455632247626338,-0.006210115088174332,-0.03244283056164622,0.006342198238297207,0.05478962723935018,0.005446667843937919,0.004819486703779337,1,1,0,0,0.0003734526199762568
0.18000000000000013,-13.590379783,0.02070200952172756,0.0009861775736490885,0.6448507610054274,-0.00625264613870405,-0.0328364430698905,0.00655222881437113,0.012603947040734708,0.0054542789913368545,0.004821641352584294,1,1,0,0,0.00033498171791694186
0.20000000000000015,-13.570379783,0.023365683548380055,0.0012395098705552908,0.6443006497386439,-0.0062655715964279645,-0.03221886843769579,0.006743650976517066,0.05089242650113641,0.0054593017366618025,0.004830083852765179,1,1,0,0,0.00030853972326364953
0.22000000000000017,-13.550379782999999,0.025742778679898243,0.0014800880689167994,0.6438645436939744,-0.006294067706759462,-0.030859058950238417,0.00690531635872433,0.08338802769024267,0.005471455858845964,0.004842812959576761,1,1,0,0,0.00030286267077966455
0.24000000000000019,-13.530379782999999,0.02787492348967013,0.0017077298268078705,0.6435288110241847,-0.006325494675584479,-0.028963735000716997,0.007035304955709046,0.10346219734493343,0.005487656305245648,0.004857145190996453,1,1,0,0,0.00031025727462639496
0.2600000000000002,-13.510379783,0.02980758864664369,0.0019213302833257133,0.643283098838122,-0.006336068834763586,-0.026703233878560086,0.007125961132584752,0.12295644885828957,0.005503747346224285,0.0048710449183838695,1,1,0,0,0.0003247973690262791
