sim_time,t,joint_name,input_mode,reference_position,reference_velocity,target_position,position,velocity,ctrl_saturation_fraction,limit_margin_rad
0.0005,-13.769879782999999,head_yaw_joint,STANDING_TARGET,4.792213439941406e-05,0.0030689239501953,4.792213439941406e-05,4.7922108018645894e-05,-5.276153633647952e-08,0.00011361135727011866,0.34901807789198136
0.0005,-13.769879782999999,left_ankle_pitch_joint,STANDING_TARGET,-0.2727570533752441,0.0061054229736328,-0.2727570533752441,-0.2727571010668196,-9.53831510981282e-05,0.012586302213309789,0.5300938989331804
0.0005,-13.769879782999999,left_ankle_roll_joint,STANDING_TARGET,-0.0298161506652832,0.0061054229736328,-0.0298161506652832,-0.029816152200490897,-3.0704153929692545e-06,0.00033068307458461454,0.23198284779950912
0.0005,-13.769879782999999,left_elbow_joint,MEASURED_REAL_TRAJECTORY,-1.1739583015441897,-0.0061054229736328,-1.1739583015441897,-1.1739584360547048,-0.0002690210304645118,0.06939580198998006,1.1739584360547048
0.0005,-13.769879782999999,left_hip_pitch_joint,STANDING_TARGET,-0.3007521629333496,-0.0061054229736328,-0.3007521629333496,-0.30075226924325277,-0.00021261980633053713,0.03272909116889506,2.2561557307567472
0.0005,-13.769879782999999,left_hip_roll_joint,STANDING_TARGET,0.013709545135498,-0.0061054229736328,0.013709545135498,0.013709549355993708,8.440991416697657e-06,0.0036789089606878086,0.2493285493559937
0.0005,-13.769879782999999,left_hip_yaw_joint,STANDING_TARGET,-0.0002875328063964,0.0061054229736328,-0.0002875328063964,-0.0002875381687763086,-1.0724759817258888e-05,0.0006943286176102559,1.6839544618312237
0.0005,-13.769879782999999,left_knee_joint,STANDING_TARGET,0.5036177635192871,-0.0061054229736328,0.5036177635192871,0.5036178514787053,0.00017591883649006846,0.00948813607717342,0.5036178514787053
0.0005,-13.769879782999999,left_shoulder_pitch_joint,MEASURED_REAL_TRAJECTORY,0.3939399719238281,-0.0061054229736328,0.3939399719238281,0.3939399976581408,5.146862532685278e-05,0.005395032820747745,1.6393690023418592
0.0005,-13.769879782999999,left_shoulder_roll_joint,MEASURED_REAL_TRAJECTORY,-0.0125589370727539,-0.0061054229736328,-0.0125589370727539,-0.012558915287838571,4.35698306567564e-05,0.034807519834357294,0.04852808471216143
0.0005,-13.769879782999999,left_shoulder_yaw_joint,MEASURED_REAL_TRAJECTORY,-0.0085325241088867,0.0061054229736328,-0.0085325241088867,-0.008532468034744974,0.00011214828344986392,0.021029363305876347,2.548375531965255
0.0005,-13.769879782999999,left_wrist_pitch_joint,STANDING_TARGET,0.0020980834960937,-0.0073261260986328,0.0020980834960937,0.002098061899169649,-4.319384810257891e-05,0.09146899175088535,0.5738609381008304
0.0005,-13.769879782999999,left_wrist_roll_joint,MEASURED_REAL_TRAJECTORY,-0.0181198120117187,-0.0073261260986328,-0.0181198120117187,-0.018119809204647876,5.614141653998897e-06,0.017862320768111117,0.7424318092046478
0.0005,-13.769879782999999,left_wrist_yaw_joint,MEASURED_REAL_TRAJECTORY,0.0121755599975585,0.0061054229736328,0.0121755599975585,0.012175558749110603,-2.496895795899707e-06,0.0003436440135366296,2.5447324412508894
0.0005,-13.769879782999999,right_ankle_pitch_joint,STANDING_TARGET,-0.2949991226196289,-0.0061054229736328,-0.2949991226196289,-0.29499917342292653,-0.00010160659520453606,0.012604512934165079,0.5078518265770735
0.0005,-13.769879782999999,right_ankle_roll_joint,STANDING_TARGET,0.0156269073486328,0.0061054229736328,0.0156269073486328,0.015626908080797385,1.4643291705740595e-06,4.8884917029562436e-05,0.2461720919192026
0.0005,-13.769879782999999,right_elbow_joint,MEASURED_REAL_TRAJECTORY,-1.171273708343506,0.0061054229736328,-1.171273708343506,-1.1712738399533726,-0.0002632197332587442,0.0685557308407283,1.1712738399533726
0.0005,-13.769879782999999,right_hip_pitch_joint,STANDING_TARGET,-0.2570338249206543,0.0061054229736328,-0.2570338249206543,-0.2570338907889797,-0.0001317366508418395,0.025280421367179333,2.29987410921102
0.0005,-13.769879782999999,right_hip_roll_joint,STANDING_TARGET,-0.0177364349365234,-0.0061054229736328,-0.0177364349365234,-0.017736440619490708,-1.1365934619037316e-05,0.004166557760519369,0.2533554406194907
0.0005,-13.769879782999999,right_hip_yaw_joint,STANDING_TARGET,-0.0135178565979003,0.0061054229736328,-0.0135178565979003,-0.01351785185141035,9.492979900856172e-06,0.0006533989934535303,1.6977598518514103
0.0005,-13.769879782999999,right_knee_joint,STANDING_TARGET,0.4804167747497558,0.0061054229736328,0.4804167747497558,0.48041685376497334,0.0001580304350575418,0.010611123187268938,0.48041685376497334
0.0005,-13.769879782999999,right_shoulder_pitch_joint,MEASURED_REAL_TRAJECTORY,0.3975830078125,0.0061054229736328,0.3975830078125,0.39758303785886157,6.009272316093734e-05,0.0035499657049437553,1.6357259621411384
0.0005,-13.769879782999999,right_shoulder_roll_joint,MEASURED_REAL_TRAJECTORY,0.0129427909851074,-0.0061054229736328,0.0129427909851074,0.012942768149432363,-4.5671350074271624e-05,0.03542221271611227,0.04814423185056764
0.0005,-13.769879782999999,right_shoulder_yaw_joint,MEASURED_REAL_TRAJECTORY,0.0060400962829589,0.0061054229736328,0.0060400962829589,0.006040036472932435,-0.00011962005293132124,0.02133770228040242,2.5508679635270677
0.0005,-13.769879782999999,right_wrist_pitch_joint,STANDING_TARGET,0.0066757202148437,0.0073261260986328,0.0066757202148437,0.006675698903835311,-4.26220167768399e-05,0.09054924481378294,0.5692833010961647
