experiment,joint_name,segment,split,rmse_rad,mae_rad,lag_s,shape_correlation,peak_error_rad,overshoot_rad,peak_velocity_error_rad_s,settling_time_s,settling_error_rad,maximum_ctrl_saturation_fraction
fixed_controller_rate_200hz,right_shoulder_yaw_joint,motion_onset,fit,0.276500400721918,0.2321100959172711,0.24,0.9993282396572861,0.44986225900502586,0.0003176566657737993,0.8943572001595168,,,0.1070827426340313
fixed_controller_rate_200hz,right_shoulder_yaw_joint,peak_gesture,validation,0.19331515422326928,0.11047737476233356,0.14,0.9996166490461567,0.44377183960121913,0.0,0.9486562194103921,,,0.0663764806107815
fixed_controller_rate_200hz,right_shoulder_yaw_joint,return_phase,fit,0.16674260658551487,0.0937818026752885,0.88,0.9863323232504859,0.4441695175522992,0.4441695175522992,0.9376929269414465,,,0.0884957658634145
fixed_controller_rate_200hz,right_shoulder_yaw_joint,post_roll,validation,1.5536503983688626e-05,7.591611883908174e-06,,,6.117159859650011e-05,6.117159859650011e-05,0.006105405333438772,,,0.0214057501609722
fixed_controller_rate_200hz,right_shoulder_yaw_joint,full_motion,combined,0.21392075090993984,0.14116967038619302,0.24,0.998556971811384,0.44986225900502586,0.0,0.9486562194103921,0.010203230000776387,7.591611883908174e-06,0.1070827426340313
fixed_controller_rate_100hz,left_shoulder_roll_joint,standing_pre_roll,validation,5.1883706643625234e-11,4.7694324977516037e-11,,,9.235590070488797e-11,9.235590070488797e-11,0.0061054230255542935,,,0.0348015746837645
fixed_controller_rate_100hz,left_shoulder_roll_joint,motion_onset,fit,0.38136773331420787,0.3216641389750412,0.24,0.9993079255963033,0.6166780141449189,0.002391926710624201,1.708325037134302,,,0.558440140053875
fixed_controller_rate_100hz,left_shoulder_roll_joint,peak_gesture,validation,0.26955084039268323,0.1586572807016242,0.14,0.9995947851679033,0.6255718668842305,0.0,1.6863460304526687,,,0.5131745390910798
fixed_controller_rate_100hz,left_shoulder_roll_joint,return_phase,fit,0.2393385707419495,0.14628020014535675,0.62,0.9589306947804009,0.6257568240035742,0.6257568240035742,1.0356224525052908,,,0.4519967273204132
fixed_controller_rate_100hz,left_shoulder_roll_joint,post_roll,validation,0.014299537439083177,0.014296632567846726,,,0.015062130194094199,0.015062130194094199,1.073138725164125,,,0.3321890144317011
fixed_controller_rate_100hz,left_shoulder_roll_joint,full_motion,combined,0.29856331297138033,0.20328714634886788,0.24,0.9986554333651427,0.6257568240035742,0.0,1.708325037134302,,0.014296632567846726,0.558440140053875
fixed_controller_rate_100hz,right_shoulder_roll_joint,standing_pre_roll,validation,2.930901035435822e-10,2.697512998811007e-10,,,5.16130900171663e-10,5.16130900171663e-10,0.006105422910922754,,,0.0354336700649732
fixed_controller_rate_100hz,right_shoulder_roll_joint,motion_onset,fit,0.38021041727606736,0.3204419993088338,0.24,0.9993092170160986,0.6162010949062497,0.0022870104132961012,3.5771130217570914,,,0.6798348161798888
fixed_controller_rate_100hz,right_shoulder_roll_joint,peak_gesture,validation,0.2693423756840362,0.15673977970223094,0.14,0.999568216096608,0.626422841797123,0.0,3.3032056621852415,,,0.6516639213491744
fixed_controller_rate_100hz,right_shoulder_roll_joint,return_phase,fit,0.2395204632409542,0.14671572300740637,0.96,0.9653262997484717,0.625026046337393,0.625026046337393,1.9857456466478876,,,0.2568114016389422
fixed_controller_rate_100hz,right_shoulder_roll_joint,post_roll,validation,0.013741863234223545,0.013738417511232094,,,0.0144754169162095,0.0144754169162095,1.0794536281024627,,,0.2728710069254241
fixed_controller_rate_100hz,right_shoulder_roll_joint,full_motion,combined,0.2981048391295421,0.20240164208305642,0.24,0.998645244975424,0.626422841797123,0.0,3.5771130217570914,,0.013738417511232094,0.6798348161798888
fixed_controller_rate_100hz,left_wrist_yaw_joint,standing_pre_roll,validation,1.5673170521352014e-14,7.983061136743583e-15,,,6.060082990977378e-14,6.060082990977378e-14,0.006105422974043122,,,0.0003424226503262
fixed_controller_rate_100hz,left_wrist_yaw_joint,motion_onset,fit,0.43554684899757123,0.380820803684231,0.34,0.9986005940515325,0.6709688828449849,0.00019417077724699985,1.431982938979709,,,0.1775801486868923
fixed_controller_rate_100hz,left_wrist_yaw_joint,peak_gesture,validation,0.25335961797854434,0.15874057963172244,0.22,0.9864531630311326,0.6490426839225425,0.0001228167720983553,1.1637787586430774,,,0.1956294499074717
fixed_controller_rate_100hz,left_wrist_yaw_joint,return_phase,fit,0.3179260562713133,0.21717384159554026,1.0,0.9330816028811054,0.6644952165280978,0.6553260725737606,0.4992836209465622,,,0.1658226048046514
fixed_controller_rate_100hz,left_wrist_yaw_joint,post_roll,validation,4.379926999790019e-05,4.3750763630351924e-05,,,5.004072333690025e-05,5.004072333690025e-05,0.0022986366966292002,,,0.001415194561462
fixed_controller_rate_100hz,left_wrist_yaw_joint,full_motion,combined,0.33880964540372693,0.24588443821434147,0.38,0.9928469569102802,0.6709688828449849,0.0001228167720983553,1.431982938979709,0.010203230000776387,4.3750763630351924e-05,0.1956294499074717
fixed_controller_rate_100hz,right_wrist_yaw_joint,standing_pre_roll,validation,8.750956746121096e-08,4.224862507468069e-08,,,3.5164694740102975e-07,3.5164694740102975e-07,0.006105422757980763,,,0.0004695818852879
fixed_controller_rate_100hz,right_wrist_yaw_joint,motion_onset,fit,0.43576351991519824,0.38176452024271185,0.34,0.9986421367819069,0.668903349271361,0.0003997524364991005,1.7773854783397667,,,0.1874938413426455
fixed_controller_rate_100hz,right_wrist_yaw_joint,peak_gesture,validation,0.25490681446439467,0.16074846874152,0.22,0.9865138915081175,0.6492921838406486,0.0,1.8489469852006393,,,0.1943050307436793
fixed_controller_rate_100hz,right_wrist_yaw_joint,return_phase,fit,0.3183592867685221,0.2185515714087906,-0.54,0.9552370868419019,0.6634078145697073,0.6549291330557112,1.5507515654813107,,,0.1600171098854801
fixed_controller_rate_100hz,right_wrist_yaw_joint,post_roll,validation,7.534454551779346e-05,6.117364621454377e-05,0.2,0.9294472384291542,0.00022374041239030078,8.49294816545991e-05,0.0014596457222547004,,,0.0022277704630733
fixed_controller_rate_100hz,right_wrist_yaw_joint,full_motion,combined,0.3394410219187774,0.24735225510781364,0.38,0.993006325355534,0.668903349271361,0.00038020199906830046,1.8489469852006393,0.010203230000776387,6.117364621454377e-05,0.1943050307436793
fixed_controller_rate_100hz,left_wrist_roll_joint,standing_pre_roll,validation,4.939259701044389e-14,2.8016775407583137e-14,,,1.6599915886317262e-13,1.6599915886317262e-13,0.0073261261001821626,,,0.0178532507523938
fixed_controller_rate_100hz,left_wrist_roll_joint,motion_onset,fit,0.2897578184072048,0.24702000441002098,0.4,0.9973307245012201,0.46355271222323535,0.00018560784606099986,0.7390075978430539,,,1.0
fixed_controller_rate_100hz,left_wrist_roll_joint,peak_gesture,validation,0.1838741137076107,0.11209003460030312,0.2,0.9973308470941702,0.4673334072717171,0.026560182033609214,1.0089500664924649,,,1.0
fixed_controller_rate_100hz,left_wrist_roll_joint,return_phase,fit,0.22830136628783163,0.14984654210773482,0.9,0.9911336162730199,0.4779054857356789,0.4709789093604345,0.9123459666444488,,,1.0
fixed_controller_rate_100hz,left_wrist_roll_joint,post_roll,validation,0.005408832897375526,0.005406463750721277,0.12,0.8562711718648098,0.005966547119181499,0.005657670548947202,0.5104971064853038,,,1.0
fixed_controller_rate_100hz,left_wrist_roll_joint,full_motion,combined,0.23511334446824297,0.1658248108443376,0.4,0.9923162462926592,0.4779054857356789,0.026560182033609214,1.0089500664924649,,0.005406463750721277,1.0
fixed_controller_rate_100hz,right_wrist_roll_joint,standing_pre_roll,validation,1.7574347651317115e-11,9.317092441065474e-12,,,6.394590065794681e-11,6.394590065794681e-11,0.007326126098515489,,,0.0195030301124726
fixed_controller_rate_100hz,right_wrist_roll_joint,motion_onset,fit,0.29193258118994136,0.2507860664768242,0.42,0.9975252599166025,0.464188708602876,0.00022356527628030008,1.2991049691236294,,,1.0
fixed_controller_rate_100hz,right_wrist_roll_joint,peak_gesture,validation,0.18545570809207962,0.11394646043198091,0.2,0.9976568962378256,0.46850155915580055,0.026112824835406778,1.3644979944517963,,,1.0
fixed_controller_rate_100hz,right_wrist_roll_joint,return_phase,fit,0.23000933638531243,0.15207443410614693,0.92,0.9982591156581758,0.47959509484230006,0.47273552701539207,0.9198418372909392,,,1.0
fixed_controller_rate_100hz,right_wrist_roll_joint,post_roll,validation,0.005725707940545167,0.005724487098444966,,,0.0059765609198674,0.0059765609198674,0.4952218926672277,,,1.0
fixed_controller_rate_100hz,right_wrist_roll_joint,full_motion,combined,0.2369312572768492,0.1683847498579672,0.4,0.992548154507584,0.47959509484230006,0.026112824835406778,1.3644979944517963,,0.005724487098444966,1.0
fixed_controller_rate_100hz,left_shoulder_yaw_joint,standing_pre_roll,validation,6.069619211572577e-13,2.9485766506980634e-13,,,2.371399951406339e-12,2.371399951406339e-12,0.006105422986907652,,,0.0210284643767427
fixed_controller_rate_100hz,left_shoulder_yaw_joint,motion_onset,fit,0.513653788832996,0.4538216737234699,0.2,0.992622827071269,0.741725579419068,0.00040416901378170084,5.076688475948121,,,1.0
fixed_controller_rate_100hz,left_shoulder_yaw_joint,peak_gesture,validation,0.426959705906654,0.3914707498069999,0.14,0.9994759129800301,0.5258888198720306,0.021762820446056486,4.245468361062077,,,0.9401143524336982
fixed_controller_rate_100hz,left_shoulder_yaw_joint,return_phase,fit,0.14548612188347784,0.13957249910847552,0.12,0.9983893858781956,0.1654431060613394,0.1633310969480461,4.1586713678071625,,,1.0
fixed_controller_rate_100hz,left_shoulder_yaw_joint,post_roll,validation,0.15320913738392777,0.15320665066521313,,,0.1548993288843096,0.1548993288843096,3.1536718076559866,,,0.9900060557311756
fixed_controller_rate_100hz,left_shoulder_yaw_joint,full_motion,combined,0.3878409826197365,0.32207817635733926,0.14,0.9933144819867065,0.741725579419068,0.1633310969480461,5.076688475948121,,0.15320665066521313,1.0
fixed_controller_rate_100hz,right_shoulder_yaw_joint,standing_pre_roll,validation,3.2114071724640335e-11,1.6469091213545753e-11,,,1.199371999285881e-10,1.199371999285881e-10,0.006105423315211332,,,0.0213480148364916
fixed_controller_rate_100hz,right_shoulder_yaw_joint,motion_onset,fit,0.5145778066923413,0.45365307475182404,0.24,0.992950587250027,0.7459612381170576,0.00031860315507029925,4.787441018734473,,,1.0
fixed_controller_rate_100hz,right_shoulder_yaw_joint,peak_gesture,validation,0.4206637765088182,0.38474085491589755,0.14,0.9994434542295062,0.5171314285254052,0.017236888498227854,5.236298274894702,,,1.0
fixed_controller_rate_100hz,right_shoulder_yaw_joint,return_phase,fit,0.14514416930689175,0.13927246626001624,0.1,0.998516288633342,0.1712265318151612,0.16925774042830272,4.158100784467957,,,1.0
fixed_controller_rate_100hz,right_shoulder_yaw_joint,post_roll,validation,0.15176121410148002,0.15175821721288002,,,0.1535054661823072,0.1535054661823072,3.1213362087001166,,,1.0
fixed_controller_rate_100hz,right_shoulder_yaw_joint,full_motion,combined,0.3857516940561744,0.3195683044180937,0.14,0.9931742321741729,0.7459612381170576,0.16925774042830272,5.236298274894702,,0.15175821721288002,1.0
fixed_timestep_0005,left_shoulder_roll_joint,standing_pre_roll,validation,1.1491735305838166e-10,1.0569536351056777e-10,,,2.0380910153994236e-10,2.0380910153994236e-10,0.006105423080186998,,,0.0348015750616821
fixed_timestep_0005,left_shoulder_roll_joint,motion_onset,fit,0.3894533269963917,0.3268281812207097,0.24,0.9993710282618384,0.64069353888844,0.0021818510159407004,1.3325351629439197,,,0.1891881802258385
fixed_timestep_0005,left_shoulder_roll_joint,peak_gesture,validation,0.27698799521183404,0.15987778185225973,0.16,0.9996049170835747,0.6240257158188955,0.0,1.3287408295355594,,,0.1531653491220332
fixed_timestep_0005,left_shoulder_roll_joint,return_phase,fit,0.22999169139939218,0.1285351936305923,0.94,0.9981184170032619,0.622919200364707,0.622919200364707,1.152916511745288,,,0.1676893276741916
fixed_timestep_0005,left_shoulder_roll_joint,post_roll,validation,0.0008880820748736692,0.0008305275006872132,,,0.0014920784209544995,0.0014920784209544995,0.0058920795381036005,,,0.0335566267609964
fixed_timestep_0005,left_shoulder_roll_joint,full_motion,combined,0.3014951857818485,0.1990575264189494,0.24,0.9987395485517792,0.64069353888844,0.0,1.3325351629439197,0.010203230000044528,0.0008305275006872132,0.1891881802258385
fixed_timestep_0005,right_shoulder_roll_joint,standing_pre_roll,validation,3.7752197373528537e-10,3.475786356897064e-10,,,6.644956009049796e-10,6.644956009049796e-10,0.0061054228928769,,,0.0354336705333707
fixed_timestep_0005,right_shoulder_roll_joint,motion_onset,fit,0.3888412576613861,0.3265209886596825,0.24,0.9993753793515923,0.639501012681942,0.002093586575162001,1.3546283984637109,,,0.1891762460337142
fixed_timestep_0005,right_shoulder_roll_joint,peak_gesture,validation,0.276394586295833,0.15906248270849588,0.16,0.9995908844294416,0.6255047222942691,0.0,1.3637692089446507,,,0.15373242788969
fixed_timestep_0005,right_shoulder_roll_joint,return_phase,fit,0.2299568440654069,0.12893734160901751,0.92,0.9985487220480778,0.6226476436119568,0.6226476436119568,1.117013873072518,,,0.1676504955092309
fixed_timestep_0005,right_shoulder_roll_joint,post_roll,validation,0.0008915470350482069,0.0008338544085379529,,,0.0014973818998245993,0.0014973818998245993,0.006891618429950601,,,0.0341073195792911
fixed_timestep_0005,right_shoulder_roll_joint,full_motion,combined,0.30105777676018936,0.1988207301890701,0.24,0.998743235928318,0.639501012681942,0.0,1.3637692089446507,0.010203230000044528,0.0008338544085379529,0.1891762460337142
