sim_time,t,base_x,base_y,base_z,base_roll_rad,base_pitch_rad,base_yaw_rad,gyro_norm,left_foot_slip_proxy_m,right_foot_slip_proxy_m,left_foot_contact,right_foot_contact,nonfoot_ground_contact_count,self_collision_contact_count,max_contact_penetration_m
0.001,-13.769379783,0.0,0.0,0.68,0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
0.02000000000000001,-13.750379783,3.1610993516787094e-05,3.297760872282507e-07,0.6798007650229915,-5.455357824654327e-07,5.144122476108372e-05,1.3004404673936901e-06,0.0051995675966592415,9.81939827051324e-06,5.933335819621127e-06,0,0,0,0,0.0
0.04000000000000003,-13.730379783,0.0001344902017988533,1.1786924110412873e-06,0.6795470349803737,-1.8572090972532671e-06,0.00020814968935243164,1.113854558782727e-06,0.009993145429476257,1.9173509450304426e-05,1.3232658201093816e-05,0,0,0,0,0.0
0.060000000000000046,-13.710379782999999,0.00029354802523688385,2.612816614332508e-06,0.6794407931145224,-3.9897254020968935e-06,0.0004432045435790622,5.011187405967124e-07,0.013053312001772756,2.8403217501481322e-05,2.3261742895956787e-05,0,0,0,0,0.0
0.08000000000000006,-13.690379783,0.0004842328387895721,4.705016626819351e-06,0.6794377666873276,-7.06025250401019e-06,0.0007219550034847302,3.604561810104237e-07,0.014532428376952943,4.497299090804116e-05,4.098171340436597e-05,0,0,0,0,0.0
0.10000000000000007,-13.670379783,0.0006872418290580734,7.404299354831255e-06,0.6794685381915917,-1.1008150203541733e-05,0.0010179446528648577,4.557225174189222e-07,0.014925630132982672,6.94084608482428e-05,6.584362092962414e-05,0,0,0,0,0.0
0.12000000000000009,-13.650379783,0.0008931236350125421,1.0504579556472708e-05,0.6795062351485187,-1.553632445094954e-05,0.0013181926236298712,4.81418083560117e-07,0.015028336834497889,9.835729985592075e-05,9.463272272231695e-05,0,0,0,0,0.0
0.1400000000000001,-13.630379782999999,0.0010961090057504184,1.3734819355029655e-05,0.6795426380342384,-2.0252249057689255e-05,0.0016144205520199492,3.7108718010428194e-07,0.014504440148499909,0.00012917322255786028,0.00012497516935228953,0,0,0,0,0.0
0.16000000000000011,-13.610379782999999,0.0012866647503333953,1.690541174251466e-05,0.6795719321976953,-2.488323438206766e-05,0.0018926548986348693,1.8425769097788773e-07,0.013258828322323894,0.00016000064987515,0.0001551761338208481,0,0,0,0,0.0
0.18000000000000013,-13.590379783,0.0014555592606912873,1.991146535013901e-05,0.6795900542135751,-2.9278204483123325e-05,0.002139408562760471,-1.3525577424084952e-08,0.011444315900658602,0.00018911802396496107,0.0001836313615986093,0,0,0,0,0.0
0.20000000000000015,-13.570379783,0.00159720953301422,2.2661681404712744e-05,0.6795993370292065,-3.330200616898469e-05,0.00234649504422632,-1.887997303092397e-07,0.009343383124612598,0.00021492974789051012,0.00020888054346691084,0,0,0,0,0.0
0.22000000000000017,-13.550379782999999,0.0017091823815702486,2.506326374095611e-05,0.6796036308605422,-3.681688118226846e-05,0.0025102998105235915,-3.208856243370397e-07,0.007148056936416746,0.0002364786728611095,0.00023002785093751885,0,0,0,0,0.0
0.24000000000000019,-13.530379782999999,0.0017912860535318326,2.7034495760661357e-05,0.6796054819739342,-3.970214688624405e-05,0.0026304903816908426,-4.0467455831060137e-07,0.004998884964957971,0.0002534016904790133,0.00024670755442475777,0,0,0,0,0.0
0.2600000000000002,-13.510379783,0.0018449213134164712,2.8512772686073237e-05,0.6796062411681932,-4.186575639735589e-05,0.002709075625783188,-4.471212315488003e-07,0.002992706615080829,0.00026572003095101464,0.00025891491361851153,0,0,0,0,0.0
0.2800000000000002,-13.490379783,0.0018725330810662737,2.9459982654229664e-05,0.6796065541919055,-4.32518649891477e-05,0.0027496029099464397,-4.5923896903245316e-07,0.0011897270821789345,0.0002736900368127123,0.0002668776674489823,0,0,0,0,0.0
0.3000000000000002,-13.470379782999998,0.0018771672729971391,2.9865171690033565e-05,0.6796067087229719,-4.384451819534096e-05,0.0027565076870374994,-4.509577882454438e-07,0.0003795064456449614,0.0002777088806247266,0.0002709684495443293,0,0,0,0,0.0
0.32000000000000023,-13.450379782999999,0.0018621387044540341,2.9744597419544047e-05,0.6796068240403629,-4.3667615971557696e-05,0.0027346258781620245,-4.294438734422001e-07,0.001702002820666562,0.00027825134204934537,0.0002716424428003254,0,0,0,0,0.0
0.34000000000000025,-13.430379783,0.001830731430862369,2.9140499364450322e-05,0.6796069440353298,-4.278309992526112e-05,0.0026887514926840707,-3.99433307486099e-07,0.002816591388239059,0.00027582514735854295,0.00026939216506073756,0,0,0,0,0.0
0.36000000000000026,-13.410379783,0.0017841386879158963,2.8142498955945065e-05,0.6796070818021235,-4.132277634043993e-05,0.0026205825538681026,-3.643659359193048e-07,0.003929901801154367,0.0002708580227898387,0.0002646414500905142,0,0,0,0,0.0
0.3800000000000003,-13.390379782999998,0.001723547790801976,2.6853480009040452e-05,0.6796072440536765,-3.9436812390664966e-05,0.0025318828330629277,-3.21589230950712e-07,0.0048542085969925895,0.0002635665509120863,0.0002576032827096619,0,0,0,0,0.0
0.4000000000000003,-13.370379782999999,0.0016522292855354007,2.5356719826273755e-05,0.6796074266287616,-3.724649710280832e-05,0.0024274832166658864,-2.70572672635752e-07,0.0055083578880203024,0.0002542585243536114,0.0002485735777213235,0,0,0,0,0.0
0.4200000000000003,-13.350379783,0.0015739990435611468,2.373072288414039e-05,0.6796076188346041,-3.486664729863899e-05,0.002312977981581341,-2.1404699029226787e-07,0.005879380212254256,0.0002434000600957372,0.00023800530447371434,0,0,0,0,0.0
0.44000000000000034,-13.330379783,0.0014926742755141335,2.2050937867014225e-05,0.6796078095421327,-3.240778586019231e-05,0.0021939502104674474,-1.5538099886916541e-07,0.005977166463582829,0.00023153715375024645,0.00022643205910325345,0,0,0,0,0.0
