sim_time,t,joint_name,input_mode,reference_position,target_position,position,velocity,tracking_error_rad,ctrl_nm,ctrl_saturation_fraction,lower_margin_rad,upper_margin_rad,reference_target_rad,standing_reference_offset_rad,pitch_balance_correction_nm,roll_balance_correction_nm,contact_avoidance_correction_nm,contact_avoidance_scaling,limit_scaling,saturation_scaling,rate_scaling,allocation_weight,final_balance_addition_nm,equivalent_balance_target_offset_rad,final_joint_target_rad,raw_desired_allocation_weight,preallocation_constraint_scaling,redistributed_allocation_weight,response_model_gate,response_motion_activity,response_asymmetry_gate,arm_motion_energy_rad_s,arm_asymmetry,sagittal_fraction
0.001,-2.999,head_yaw_joint,STANDING_TARGET,4.792213439941406e-05,4.792213439941406e-05,4.793388443338903e-05,1.1750033974971273e-05,-1.17500339749679e-08,-0.0002941481930611933,0.00011313392040815127,0.3491139338844334,0.34901806611556657,4.792213439941406e-05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.792213439941406e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,left_ankle_pitch_joint,STANDING_TARGET,-0.2727570533752441,-0.23427624811265385,-0.2726914264858893,0.06562688935477812,0.03841517837323544,2.1133372237937498,0.05870381177204861,0.5301595735141107,0.7264774264858893,-0.2727570533752441,0.038480805262590234,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7643678160919539,0.0,0.0,-0.23427624811265385,0.7,1.0,0.7643678160919539,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,left_ankle_roll_joint,STANDING_TARGET,-0.0298161506652832,-0.0298161506652832,-0.0298164910721135,-0.0003404068302998213,3.4040683030006624e-07,-0.007936393790030749,0.00033068307458461454,0.2319825089278865,0.2916154910721135,-0.0298161506652832,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.0,0.0,-0.0298161506652832,0.7,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,left_elbow_joint,MEASURED_REAL_TRAJECTORY,-1.1739583015441897,-1.1739583015441897,-1.1739752792955849,-0.01697775139510577,1.6977751395197416e-05,-1.665343796082165,0.06938932483675687,1.182218720704415,1.1739752792955849,-1.1739583015441897,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.1739583015441897,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,left_hip_pitch_joint,STANDING_TARGET,-0.3007521629333496,-0.2638942732926451,-0.3007128882781722,0.039274655177367786,0.03681861498552713,0.8266241948160687,0.007005289786576854,2.2561951117218277,2.857620888278172,-0.3007521629333496,0.03685788964070452,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08735632183908047,0.0,0.0,-0.2638942732926451,0.1,0.8,0.08735632183908047,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,left_hip_roll_joint,STANDING_TARGET,0.013709545135498,0.038709545135498,0.013718831619992104,0.009286484494102942,0.024990713515505896,3.759070399279331,0.031856528807451955,0.2493378316199921,2.8922541683800076,0.013709545135498,0.025,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.038709545135498,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,left_hip_yaw_joint,STANDING_TARGET,-0.0002875328063964,-0.0002875328063964,-0.0002850323914392159,0.0025004149571841204,-2.500414957184126e-06,-0.0819307768780102,0.0006943286176102559,1.6839569676085608,3.429857032391439,-0.0002875328063964,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0002875328063964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,left_knee_joint,STANDING_TARGET,0.5036177635192871,0.39928281547117583,0.5035032766677907,-0.11448685149640762,-0.10422046119661488,-11.328918968426333,0.09600778786801976,0.5035032766677907,1.9050507233322094,0.5036177635192871,-0.10433494804811128,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0982758620689655,0.0,0.0,0.39928281547117583,0.15,0.6,0.0982758620689655,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,left_shoulder_pitch_joint,MEASURED_REAL_TRAJECTORY,0.3939399719238281,0.3939399719238281,0.39394739223124486,0.00742030741672312,-7.420307416738936e-06,-0.19374090588156123,0.0053816918300433675,3.4744533922312453,1.6393616077687552,0.3939399719238281,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3939399719238281,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,left_shoulder_roll_joint,MEASURED_REAL_TRAJECTORY,-0.0125589370727539,-0.0125589370727539,-0.012555580888620433,0.0033561841334666135,-3.3561841334666526e-06,1.2535495620097912,0.034820821166938645,0.04853141911137957,3.0581555808886205,-0.0125589370727539,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0125589370727539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,left_shoulder_yaw_joint,MEASURED_REAL_TRAJECTORY,-0.0085325241088867,-0.0085325241088867,-0.008532099122762728,0.0004249861239719679,-4.249861239712799e-07,0.5049001149502093,0.021037504789592053,2.5483759008772373,2.5654400991227626,-0.0085325241088867,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0085325241088867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,left_wrist_pitch_joint,MEASURED_REAL_TRAJECTORY,0.0020980834960937,0.0020980834960937,0.0020978988726796308,-0.00018462341406950085,1.8462341406936048e-07,-0.20121938967690955,0.09146335894404979,0.5780568988726796,0.5738611011273204,0.0020980834960937,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0020980834960937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,left_wrist_roll_joint,MEASURED_REAL_TRAJECTORY,-0.0181198120117187,-0.0181198120117187,-0.01811981456618315,-2.5544644506385606e-06,2.5544644489949864e-09,0.03931565600658793,0.01787075273026724,1.491590185433817,0.7424318145661831,-0.0181198120117187,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0181198120117187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,left_wrist_yaw_joint,MEASURED_REAL_TRAJECTORY,0.0121755599975585,0.0121755599975585,0.012175534163417073,-2.5834141427293393e-05,2.5834141426789303e-08,-0.00824259012321904,0.00034344125513412666,2.569083534163417,2.544732465836583,0.0121755599975585,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0121755599975585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,right_ankle_pitch_joint,STANDING_TARGET,-0.2949991226196289,-0.2290865485063308,-0.2948937155820869,0.1054070375420491,0.06580716707575607,3.621512256064422,0.10059756266845617,0.5079572844179131,0.7486797155820869,-0.2949991226196289,0.0659125741132981,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7643678160919539,0.0,0.0,-0.2290865485063308,0.7,1.0,0.7643678160919539,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,right_ankle_roll_joint,STANDING_TARGET,0.0156269073486328,0.0156269073486328,0.01562696783273934,6.048410654338818e-05,-6.048410654269087e-08,0.0011716820941394257,4.8820087255809406e-05,0.2774259678327393,0.24617203216726066,0.0156269073486328,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.0,0.0,0.0156269073486328,0.7,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,right_elbow_joint,MEASURED_REAL_TRAJECTORY,-1.171273708343506,-1.171273708343506,-1.1712905021987323,-0.016793855226338594,1.6793855226238108e-05,-1.6452369034482928,0.06855153764367887,1.1849034978012676,1.1712905021987323,-1.171273708343506,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.171273708343506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,right_hip_pitch_joint,STANDING_TARGET,-0.2568421363830566,-0.2445371984791732,-0.25680485274281384,0.03728364024272215,0.012267654263640626,-1.1199514550127476,0.00949111402553176,2.300103147257186,2.813712852742814,-0.2568421363830566,0.012304937903883373,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08735632183908047,0.0,0.0,-0.2445371984791732,0.1,0.8,0.08735632183908047,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,right_hip_roll_joint,STANDING_TARGET,-0.0177364349365234,-0.0177364349365234,-0.01773033346734678,0.006101469176619678,-6.1014691766191065e-06,-0.49167857865620057,0.0041667676157305135,2.888242666532653,0.2533493334673468,-0.0177364349365234,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0177364349365234,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,right_hip_yaw_joint,STANDING_TARGET,-0.0135178565979003,-0.0135178565979003,-0.013517740768221452,0.00011582967884867206,-1.1582967884837814e-07,0.0770888137336152,0.0006532950316408068,3.416054259231778,1.6977597407682214,-0.0135178565979003,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0135178565979003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,right_knee_joint,STANDING_TARGET,0.4804167747497558,0.3710802459213401,0.48029781994266885,-0.11895480708696274,-0.10921757402132876,-11.770250246502673,0.09974788344493792,0.48029781994266885,1.9282561800573312,0.4804167747497558,-0.10933652882841571,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0982758620689655,0.0,0.0,0.3710802459213401,0.15,0.6,0.0982758620689655,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,right_shoulder_pitch_joint,MEASURED_REAL_TRAJECTORY,0.3975830078125,0.3975830078125,0.3975891708256835,0.0061630131834994285,-6.163013183513311e-06,-0.12732345519094923,0.003536762644193034,3.4780951708256835,1.6357198291743165,0.3975830078125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3975830078125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,right_shoulder_roll_joint,MEASURED_REAL_TRAJECTORY,0.0129427909851074,0.0129427909851074,0.0129383164496518,-0.004474535455599895,4.474535455599102e-06,-1.2747112823696165,0.03540864673248935,3.058538316449652,0.0481486835503482,0.0129427909851074,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0129427909851074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,right_shoulder_yaw_joint,MEASURED_REAL_TRAJECTORY,0.0060400962829589,0.0060400962829589,0.006039759633773585,-0.00033664918531512117,3.366491853149661e-07,-0.5119134512880765,0.02132972713700319,2.5629477596337735,2.5508682403662264,0.0060400962829589,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0060400962829589,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,right_wrist_pitch_joint,MEASURED_REAL_TRAJECTORY,0.0066757202148437,0.0066757202148437,0.006675548287830413,-0.00017192701328626943,1.719270132866449e-07,-0.19918379417661425,0.09053808826209737,0.5826345482878305,0.5692834517121695,0.0066757202148437,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0066757202148437,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,right_wrist_roll_joint,MEASURED_REAL_TRAJECTORY,0.0059127807617187,0.0059127807617187,0.005912805208819895,2.4447101194821157e-05,-2.4447101194986776e-08,-0.04287760844101962,0.01948982201864528,0.7302248052088198,1.5037971947911801,0.0059127807617187,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0059127807617187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,right_wrist_yaw_joint,MEASURED_REAL_TRAJECTORY,-0.0079574584960937,-0.0079574584960937,-0.007957427779969339,3.071612436018844e-05,-3.071612436102156e-08,0.011280194900209484,0.00047000812084206184,2.5489505722200305,2.5648654277799694,-0.0079574584960937,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0079574584960937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,waist_pitch_joint,STANDING_TARGET,-0.0308361920207412,-0.030765749390684043,-0.030838252550797914,-0.00206053005671579,7.250316011387162e-05,0.6720545420726236,0.014001136293179658,0.2833207474492021,0.34499725255079794,-0.0308361920207412,7.044263005715617e-05,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.030765749390684043,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,waist_roll_joint,STANDING_TARGET,-0.0010051460594627,-0.0009282193159904513,-0.0010002088542769864,0.004937205185713552,7.198953828653509e-05,0.12547493740595556,0.0026140611959574074,0.48769179114572303,0.489692208854277,-0.0010051460594627,7.692674347224856e-05,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0009282193159904513,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.001,-2.999,waist_yaw_joint,STANDING_TARGET,-0.0129427909851074,-0.0129427909851074,-0.01294187858303752,0.000912402069880236,-9.124020698796087e-07,0.0,0.0,3.4166301214169623,2.2207838785830374,-0.0129427909851074,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0129427909851074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495850646319438
0.02000000000000001,-2.98,head_yaw_joint,STANDING_TARGET,4.792213439941406e-05,4.792213439941406e-05,4.667388945311252e-05,-0.00020588157363027475,1.2482449463015424e-06,0.0010443868558016737,0.00040168725223141297,0.3491126738894531,0.34901932611054687,4.792213439941406e-05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.792213439941406e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.016728335208390843,0.008880028772763823,0.5331753492291197
0.02000000000000001,-2.98,left_ankle_pitch_joint,STANDING_TARGET,-0.2727570533752441,-0.23427624811265385,-0.26814546734282163,0.6517531533292716,0.03386921923016778,-4.7046412537496325,0.13068447927082313,0.5347055326571784,0.7219314673428217,-0.2727570533752441,0.038480805262590234,-0.3384107601546386,0.0,0.0,1.0,1.0,1.0,-0.2078986035950562,0.7643678160919539,0.07035512447769085,0.001279184081412561,-0.2329970640312413,0.7,1.0,0.7643678160919539,0.0,0.0,0.0,0.016728335208390843,0.008880028772763823,0.5331753492291197
0.02000000000000001,-2.98,left_ankle_roll_joint,STANDING_TARGET,-0.0298161506652832,-0.0298161506652832,-0.029114939607721813,0.2407036087149092,-0.0007012110575613864,-2.007041682993512,0.08362673679139633,0.23268406039227818,0.2909139396077218,-0.0298161506652832,0.0,0.0,2.353428303597424,0.0,1.0,1.0,1.0,0.1912104138936951,0.7,0.45000000000000023,0.008181818181818186,-0.021634332483465014,0.7,1.0,0.7,0.0,0.0,0.0,0.016728335208390843,0.008880028772763823,0.5331753492291197
0.02000000000000001,-2.98,left_elbow_joint,MEASURED_REAL_TRAJECTORY,-1.1739583015441897,-1.1739583015441897,-1.1750048982375734,-0.04405264973090092,0.0010465966933836945,-1.0567179442058692,0.04402991434191122,1.1811891017624265,1.1750048982375734,-1.1739583015441897,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.1739583015441897,0.0,1.0,0.0,0.0,0.0,0.0,0.016728335208390843,0.008880028772763823,0.5331753492291197
0.02000000000000001,-2.98,left_hip_pitch_joint,STANDING_TARGET,-0.3007521629333496,-0.2638942732926451,-0.29846825011759814,0.03576401835925144,0.03457397682495306,-0.4445771870128606,0.003767603279770005,2.2584397498824016,2.8553762501175983,-0.3007521629333496,0.03685788964070452,-0.038675515446244424,0.0,0.0,1.0,1.0,1.0,0.7756845553021109,0.08735632183908047,-0.030000000000000027,-0.00026086956521739155,-0.26415514285786246,0.1,0.8,0.08735632183908047,0.0,0.0,0.0,0.016728335208390843,0.008880028772763823,0.5331753492291197
0.02000000000000001,-2.98,left_hip_roll_joint,STANDING_TARGET,0.013709545135498,0.038709545135498,0.017422318918428204,0.2233687732158412,0.021287226217069796,-0.8103203097998424,0.00686712126949019,0.2530413189184282,2.8885506810815715,0.013709545135498,0.025,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.038709545135498,0.0,0.8,0.0,0.0,0.0,0.0,0.016728335208390843,0.008880028772763823,0.5331753492291197
0.02000000000000001,-2.98,left_hip_yaw_joint,STANDING_TARGET,-0.0002875328063964,-0.0002875328063964,-0.0003575645587499339,-0.01066660621482013,7.003175235353388e-05,0.12025102322624309,0.0010190764680190092,1.68388443544125,3.42992956455875,-0.0002875328063964,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0002875328063964,0.0,1.0,0.0,0.0,0.0,0.0,0.016728335208390843,0.008880028772763823,0.5331753492291197
0.02000000000000001,-2.98,left_knee_joint,STANDING_TARGET,0.5036177635192871,0.39928281547117583,0.49528081064214496,-0.25005122989264483,-0.09599799517096913,-4.906254228623927,0.041578425666304465,0.49528081064214496,1.9132731893578552,0.5036177635192871,-0.10433494804811128,-0.04350995487702496,0.0,0.0,1.0,1.0,1.0,0.804413612905893,0.0982758620689655,-0.03500000000000003,-0.00030434782608695677,0.3989784676450889,0.15,0.6,0.0982758620689655,0.0,0.0,0.0,0.016728335208390843,0.008880028772763823,0.5331753492291197
0.02000000000000001,-2.98,left_shoulder_pitch_joint,MEASURED_REAL_TRAJECTORY,0.3939399719238281,0.3939399719238281,0.3940731813690241,-0.014219819616605702,-0.00013320944519595868,-0.10725224041639676,0.002979228900455466,3.474579181369024,1.639235818630976,0.3939399719238281,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3939399719238281,0.0,1.0,0.0,0.0,0.0,0.0,0.016728335208390843,0.008880028772763823,0.5331753492291197
0.02000000000000001,-2.98,left_shoulder_roll_joint,MEASURED_REAL_TRAJECTORY,-0.0125589370727539,-0.0125589370727539,-0.012493841784729998,0.014885304740942375,-6.5095288023901e-05,0.8940758094908001,0.024835439152522225,0.04859315821527001,3.05809384178473,-0.0125589370727539,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0125589370727539,0.0,1.0,0.0,0.0,0.0,0.0,0.016728335208390843,0.008880028772763823,0.5331753492291197
0.02000000000000001,-2.98,left_shoulder_yaw_joint,MEASURED_REAL_TRAJECTORY,-0.0085325241088867,-0.0085325241088867,-0.008533896985147622,0.0018488295196702129,1.3728762609226813e-06,0.47413455476941596,0.019755606448725666,2.548374103014852,2.565441896985148,-0.0085325241088867,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0085325241088867,0.0,1.0,0.0,0.0,0.0,0.0,0.016728335208390843,0.008880028772763823,0.5331753492291197
0.02000000000000001,-2.98,left_wrist_pitch_joint,MEASURED_REAL_TRAJECTORY,0.0020980834960937,0.0020980834960937,0.0020644607688211415,-0.0024269940854291876,3.362272727255866e-05,-0.18424196184034314,0.08374634629106506,0.5780234607688212,0.5738945392311788,0.0020980834960937,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0020980834960937,0.0,1.0,0.0,0.0,0.0,0.0,0.016728335208390843,0.008880028772763823,0.5331753492291197
0.02000000000000001,-2.98,left_wrist_roll_joint,MEASURED_REAL_TRAJECTORY,-0.0181198120117187,-0.0181198120117187,-0.018123285192886432,8.495775841906527e-06,3.473181167730488e-06,0.041214441164548116,0.018733836892976415,1.4915867148071136,0.7424352851928864,-0.0181198120117187,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0181198120117187,0.0,1.0,0.0,0.0,0.0,0.0,0.016728335208390843,0.008880028772763823,0.5331753492291197
0.02000000000000001,-2.98,left_wrist_yaw_joint,MEASURED_REAL_TRAJECTORY,0.0121755599975585,0.0121755599975585,0.012172135091440503,-0.00016826262900211336,3.4249061179967427e-06,-0.004645235531524805,0.00019355148048020023,2.5690801350914403,2.5447358649085596,0.0121755599975585,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0121755599975585,0.0,1.0,0.0,0.0,0.0,0.0,0.016728335208390843,0.008880028772763823,0.5331753492291197
0.02000000000000001,-2.98,right_ankle_pitch_joint,STANDING_TARGET,-0.2949991226196289,-0.2290865485063308,-0.2805113312689299,1.0245378865590942,0.0514247827625991,-9.010281828915218,0.2502856063587561,0.5223396687310701,0.7342973312689299,-0.2949991226196289,0.0659125741132981,-0.3384107601546386,0.0,0.0,1.0,1.0,1.0,-0.2078986035950562,0.7643678160919539,0.07035512447769085,0.001279184081412561,-0.22780736442491825,0.7,1.0,0.7643678160919539,0.0,0.0,0.0,0.016728335208390843,0.008880028772763823,0.5331753492291197
0.02000000000000001,-2.98,right_ankle_roll_joint,STANDING_TARGET,0.0156269073486328,0.0156269073486328,0.015150271511404217,0.029924479236777303,0.00047663583722858116,0.20340359348447204,0.008475149728519668,0.27694927151140425,0.2466487284885958,0.0156269073486328,0.0,0.0,2.353428303597424,0.0,1.0,1.0,1.0,0.1912104138936951,0.7,0.45000000000000023,0.008181818181818186,0.023808725530450985,0.7,1.0,0.7,0.0,0.0,0.0,0.016728335208390843,0.008880028772763823,0.5331753492291197
0.02000000000000001,-2.98,right_elbow_joint,MEASURED_REAL_TRAJECTORY,-1.171273708343506,-1.171273708343506,-1.1722258151974965,-0.03198757338168481,0.0009521068539903865,-1.1719829562699662,0.04883262317791526,1.1839681848025034,1.1722258151974965,-1.171273708343506,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.171273708343506,0.0,1.0,0.0,0.0,0.0,0.0,0.016728335208390843,0.008880028772763823,0.5331753492291197
0.02000000000000001,-2.98,right_hip_pitch_joint,STANDING_TARGET,-0.2568421363830566,-0.2445371984791732,-0.2576672594463285,-0.11077515144663988,0.0131300609671553,0.9300834238927362,0.007882062914345222,2.2992407405536714,2.8145752594463285,-0.2568421363830566,0.012304937903883373,-0.038675515446244424,0.0,0.0,1.0,1.0,1.0,0.7756845553021109,0.08735632183908047,-0.030000000000000027,-0.00026086956521739155,-0.2447980680443906,0.1,0.8,0.08735632183908047,0.0,0.0,0.0,0.016728335208390843,0.008880028772763823,0.5331753492291197
0.02000000000000001,-2.98,right_hip_roll_joint,STANDING_TARGET,-0.0177364349365234,-0.0177364349365234,-0.01436536078833944,0.21145787355043486,-0.00337107414818396,-4.975679794189236,0.04216677791685793,2.8916076392116605,0.24998436078833944,-0.0177364349365234,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0177364349365234,0.0,0.8,0.0,0.0,0.0,0.0,0.016728335208390843,0.008880028772763823,0.5331753492291197
