sim_time,t,base_x,base_y,base_z,base_roll_rad,base_pitch_rad,base_yaw_rad,com_x,com_y,com_z,com_support_margin_m,raw_pitch_feedback_nm,applied_pitch_feedback_nm,raw_roll_feedback_nm,applied_roll_feedback_nm,left_pelvis_hip_distance_m,right_pelvis_hip_distance_m,left_pelvis_hip_contact,right_pelvis_hip_contact,self_collision_contact_count,nonfoot_ground_contact_count,left_foot_contact,right_foot_contact,left_foot_slip_m,right_foot_slip_m,max_contact_penetration_m,minimum_joint_margin_rad,minimum_actuator_margin
0.001,-4.999,0.0,0.0,0.6636883990384522,0.0,-0.0,0.0,0.014289678232506067,-0.00023491882644464265,0.7027931478407976,0.08988087863261039,0.0,0.0,-0.0,0.0,0.0015233686278937277,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.04642198117969982,0.899510033301736
0.02000000000000001,-4.98,3.892043950596932e-05,-0.0002280186364200486,0.6623290096041397,-0.0029236417796705983,0.0002642877472916705,0.00040606152855496964,0.01436848524467194,-0.00020303819419229877,0.7013713687293246,0.09061532331734999,0.19208013681106761,0.15546612795902578,4.241156831617824,0.4249278864506586,0.0017024716275403523,0.0018663037950739927,0,0,0,0,0,1,0.0008141465954092436,0.0007460902299048401,0.00045533840058345054,0.04644712534483219,0.7767683751457608
0.04000000000000003,-4.96,0.0004149189978038501,-0.000689539231090914,0.6589321087576148,-0.010251506077113646,-0.0009684793066199877,0.003215847732046905,0.014808832015601405,-4.256822729025452e-06,0.697960256261019,0.09169079114443802,-4.176900170557914,-0.6400000000000006,4.311151791433023,0.7489450582271296,0.0020671443990010604,0.001431405139894717,0,0,0,0,1,1,0.0024229813267229107,0.0023058579083151225,0.0017169524776823554,0.046510355270791295,0.6412223015420946
0.060000000000000046,-4.94,0.0018237608361566392,-0.000521844092427692,0.6560094733295073,-0.012114924104870094,-0.006725586612760661,0.005591854321661662,0.01592068760195064,0.0004227942533990275,0.6951550403719843,0.09285357196845243,-7.605746574208958,-1.4400000000000013,1.0168052613046035,0.494538964573332,0.002105639745099274,0.0013160152353002012,0,0,0,0,1,1,0.004705452090114982,0.004278483114619434,0.002117252224448955,0.0465953928970188,0.608548034090286
0.08000000000000006,-4.92,0.004068887293866202,-9.706795356961327e-05,0.6540502639881717,-0.01249271992805834,-0.012558174094252672,0.006654850079986262,0.01737665138552314,0.0009301086541522401,0.6932954228956741,0.09324476388490743,-7.024167877363701,-2.240000000000002,1.7180623393495138,0.38624598842921326,0.0020748946665550593,0.0013016655572277449,0,0,0,0,1,1,0.00654067085177013,0.00566303164563861,0.00139936215013529,0.04642629710822619,0.6910842242969675
0.10000000000000007,-4.9,0.0065013400461972435,0.0002760857150167982,0.6530798058929989,-0.014490950281225507,-0.016260913434308497,0.0067082426369394765,0.01885766886996967,0.0014853933142254224,0.6923690950270144,0.09296073448705958,-4.948182955567283,-3.0400000000000027,2.5951521625721172,0.5825468049000931,0.0021443573235628483,0.0012168475230452036,0,0,0,0,1,1,0.007732080653960235,0.005899450388094627,0.0008778768060452536,0.046244384130210904,0.7606108747979174
0.12000000000000009,-4.88,0.008764695451063174,0.0007356955625089926,0.6526664919980247,-0.016318968290687033,-0.017850917939761218,0.006557056619229757,0.02027453606338211,0.002116060059798423,0.6919534806860301,0.0921321378496088,-3.32270295880753,-3.0918541886268973,1.9785338433578832,0.7437431145933937,0.002198328839552733,0.0011552379427380542,0,0,0,0,1,1,0.008320797142659812,0.005839009464399791,0.0006284718028773074,0.04621860149117199,0.8417128538231762
0.1400000000000001,-4.86,0.010722599494742576,0.0013379693957120836,0.6525675964529296,-0.017048628334068925,-0.01798997392040014,0.006637279824056099,0.021584506871834663,0.0027930110546812844,0.6918291534181439,0.09091191282171887,-2.1898863271085682,-2.291854188626897,1.4986840061313407,0.5714598670274238,0.002181464597440342,0.001168672860050198,0,0,0,0,1,1,0.008412323430482439,0.005777974556000214,0.0004274662488744736,0.04622021593894483,0.8563946214955155
0.16000000000000011,-4.84,0.012368017534417344,0.0019945560173938804,0.6525584549283212,-0.017396997058214448,-0.01732716482405072,0.006773612097728618,0.022806559903147575,0.0034851934489777982,0.6917888108110369,0.08968487552250735,-1.4569927775294351,-1.4918541886268963,1.4338971755613885,0.5086470535692545,0.002141389320154309,0.0012086624982090286,0,0,0,0,1,1,0.00840734752199562,0.005749010993368303,0.00034250777598329295,0.04622397774141912,0.8626344703939568
0.18000000000000013,-4.82,0.013756323686713649,0.0026683089340665085,0.6525750324352658,-0.017708372130345196,-0.016165179269218427,0.00688161461420626,0.023959774016341927,0.004182814832621768,0.6917761075720298,0.0885243268908891,-0.8548861108811081,-0.7426829530627299,1.4579767985916952,0.4803742318293136,0.0020992239420833305,0.0012526193743273,0,0,0,0,1,1,0.008399032952479433,0.005739234455349265,0.0003109783657773242,0.04622696655881455,0.8661669632701361
0.20000000000000015,-4.8,0.014939596164990842,0.0033551375886467774,0.6526093867432182,-0.018025012322587634,-0.014659479284243564,0.0069500799744375095,0.02505485968839648,0.00488387050984082,0.6917838885844618,0.08742957723818702,-0.3825967333821436,-0.33230977318623733,1.4796852621659309,0.4448944726687083,0.002057092488647351,0.0,0,0,0,0,1,1,0.008398030140266279,0.005737850390952219,0.0003054810151675953,0.046229590153468544,0.8688327164381621
0.22000000000000017,-4.78,0.015976194077095773,0.004056213094858239,0.6526590388200895,-0.018330463608897594,-0.013007725113895006,0.006964625754666686,0.026105264814424264,0.005586819618089315,0.6918089338102739,0.0863826491048762,-0.0385508679475739,-0.033475150738214283,1.4959035606058342,0.4123602935949906,0.0020141431216163077,0.001344489286583307,0,0,0,0,1,1,0.008400015989118347,0.005738570830090546,0.0003068462462224126,0.046232284374483665,0.8708672170452127
0.24000000000000019,-4.76,0.016899814398439322,0.004766129971651395,0.6527194923089679,-0.018668118446188268,-0.011122040240605684,0.006923241021597292,0.02712268391661946,0.006289240716524399,0.6918464732148454,0.08537030862088943,0.5861152079651606,0.5087967403528534,1.5672004685400989,0.39761713734114473,0.0019729531025584795,0.001390217056731599,0,0,0,0,1,1,0.00840350835756322,0.005739945534264878,0.0003103976896304357,0.046234619388127444,0.8714116304694925
0.2600000000000002,-4.74,0.01772852884559245,0.0054813519033534925,0.6527916015899499,-0.019063079150837426,-0.008979830936500214,0.0068410189939658705,0.028111788306863256,0.006989945221193143,0.6918963315624338,0.08438881922311751,1.039387212588165,0.9019975724246649,1.6110998462365829,0.37953098613194625,0.0019347803804779383,0.0014334046044394587,0,0,0,0,1,1,0.008409517571455728,0.005742067359243776,0.0003135201600898375,0.04623702001127695,0.8725596141066027
0.2800000000000002,-4.72,0.01848515618323512,0.006206649577907683,0.6528746319868903,-0.0194461514264993,-0.006754052653595272,0.006763962438640154,0.02907663547998963,0.007687969235100994,0.6919571277730768,0.08343250765523537,1.392047570465043,1.2076267299927697,1.6200381284003433,0.35505865064968894,0.0018950023996818434,0.0014784732504562151,0,0,0,0,1,1,0.008416430140632581,0.005742780830454357,0.00031640619950696735,0.04623998923268758,0.8743111363970716
0.3000000000000002,-4.7,0.019191505747716126,0.006942218426762287,0.6529665300368945,-0.019808839838670957,-0.0045026777261584616,0.006724300835756463,0.030023129767757187,0.008382265689872216,0.6920262566300757,0.08249449278452112,1.7290798663031528,1.4994287045584191,1.635745478352873,0.3344798110042585,0.0018527452957411315,0.001526110160462744,0,0,0,0,1,1,0.00842319963289567,0.005741454897609753,0.0003209207418023814,0.046242973939372295,0.8757973028366943
0.32000000000000023,-4.68,0.019862367570391445,0.007684444506841863,0.6530654534497613,-0.020157632773110924,-0.002229472530997413,0.006716840789194607,0.03095574892179848,0.009070377308370016,0.6921014827006273,0.08157034226645646,2.070434222871185,1.7946897827907966,1.6490476273339487,0.31687661850499815,0.0018086479263821884,0.001575362588302204,0,0,0,0,1,1,0.008429946872503305,0.005739039699694854,0.00032981889767500893,0.04624626145876709,0.8772950369865906
0.34000000000000025,-4.66,0.020503994731988353,0.008430301743671485,0.6531711948148987,-0.020490535766778263,9.582941256316749e-05,0.006747979220174223,0.03187609097840874,0.009749998819138237,0.6921822155343086,0.08065859805698256,2.480361096695558,2.149065101779296,1.6603530338827641,0.3027674281971158,0.0017624027938151962,0.001625799998350333,0,0,0,0,1,1,0.008436996670211626,0.005737294915995865,0.0003379359301494229,0.04624986816094333,0.8789810624887193
0.36000000000000026,-4.64,0.02111518734859819,0.009176453102454322,0.6532848611178105,-0.020806650512063932,0.002505631245672717,0.006808179579401452,0.032782331457179445,0.010418864361304743,0.6922692158002377,0.07976121122471515,2.908507057865101,2.4963311781610855,1.6733695151130603,0.2936527525893013,0.001714392007397113,0.0016770572793723688,0,0,0,0,1,1,0.008444464817557895,0.005737202345289756,0.00034552856076083393,0.04625384408280786,0.880775366270575
0.3800000000000003,-4.62,0.021695196728546348,0.009916676510651428,0.6534066153654522,-0.021112095587328218,0.004997178663220862,0.0068709691033741705,0.03367191544813583,0.011073646887385675,0.6923624803989067,0.07888076205136321,3.330258376018369,2.884167427104614,1.6822926119935087,0.29719486488738023,0.00166626118673038,0.0017282716088527375,0,0,0,0,1,1,0.008452194240382167,0.005738229362589873,0.0003533931539386843,0.04625863232170074,0.8826920323658729
0.4000000000000003,-4.6,0.02224567219827604,0.01064419242908653,0.6535358321748755,-0.021388785962580713,0.007547225253069505,0.0069186035824608735,0.0345429221881456,0.011710968486666648,0.6924612744932888,0.07801882077096293,3.7349951660497123,3.211088514501222,1.6810045842288968,0.308857227884177,0.0016181517478495251,0.001779831209501256,0,0,0,0,1,1,0.00845977912643464,0.005739620051181437,0.00036306695863696625,0.046264891460285486,0.8847186249963788
0.4200000000000003,-4.58,0.02277068479251883,0.0113520095781897,0.653669841327419,-0.021644832507374773,0.010133319927057712,0.006946141259302483,0.03539528189359266,0.012328604242561261,0.6925631659956665,0.07717461106881852,4.129664567455473,3.5790737244158257,1.6911827250954854,0.3328168142360099,0.0015710999603897203,0.0018306511268653784,0,0,0,0,1,1,0.008466421466802156,0.005741051969810129,0.00037115514240005764,0.04627202521928566,0.8785364285999557
0.44000000000000034,-4.56,0.023273196056311275,0.012034687329061183,0.6538073234629341,-0.02189433154982689,0.012743881533348949,0.006945296725622567,0.036228648766005185,0.012924669646970796,0.6926669134909612,0.0763487329349683,4.511579752378957,3.911256435892114,1.7029610815665883,0.35913052365950615,0.001526430117472532,0.0,0,0,0,0,1,1,0.008472385397970768,0.0057425139431668045,0.00037825304797906977,0.046279543923324264,0.8713691101109224
0.46000000000000035,-4.54,0.02375660543065587,0.012690486445967878,0.6539471273106823,-0.022139201740818362,0.015362177949183656,0.006915481045924961,0.037042742422533394,0.013498166112691154,0.6927714934476985,0.07554176644092686,4.883185837543975,4.233867911111559,1.7209197434500263,0.3906306021352673,0.0014843893017086635,0.0,0,0,0,0,1,1,0.008477970746141547,0.005743808439634368,0.00038483467690271066,0.04628714317250899,0.8645488858845247
0.48000000000000037,-4.52,0.024222197743465713,0.013314521722648897,0.6540888908583309,-0.022391606570498546,0.017981600391614713,0.0068519131986385625,0.03783644977233275,0.014046883131408058,0.6928765917498055,0.07475522140008206,5.249521762759111,4.553185145656996,1.7491584092950514,0.4270451385520672,0.0014460922045972967,0.001969157422142039,0,0,0,0,1,1,0.0084835858215427,0.005745062942282013,0.000391459529797601,0.046295021171283715,0.8581134643733089
0.5000000000000003,-4.5,0.024670538565296794,0.013898202949717177,0.6542320419458696,-0.022670444730297522,0.020586494451999875,0.0067480598042569005,0.0386080155699921,0.014566623210785834,0.6929817673347256,0.07399109414870642,5.592593349381234,4.8515523572721495,1.7899554750065918,0.4668678648712909,0.0014132975275010784,0.002006999589761903,0,0,0,0,1,1,0.008489512549331326,0.0057462667522138935,0.00039844156644861916,0.04630356415165682,0.8524194150847785
0.5200000000000004,-4.4799999999999995,0.025100277326314334,0.014434909256219612,0.6543763644082232,-0.02298162626378219,0.023172968830398936,0.006600468893132269,0.03935503367539455,0.01505299597873969,0.6930869309499391,0.07325189490510017,5.933233039425485,5.147646834554113,1.8328439117882283,0.5054431637249757,0.0013869030561578539,0.002038627541680519,0,0,0,0,1,1,0.008495873504796128,0.005747503162099362,0.00040578141112194554,0.04631258785285843,0.8470884760115167
