condition,mode,timestamp_s,sim_time_s,geom1_id,geom2_id,signed_wrist_geom_distance_m,nearest_point_geom1_x_m,nearest_point_geom1_y_m,nearest_point_geom1_z_m,nearest_point_geom2_x_m,nearest_point_geom2_y_m,nearest_point_geom2_z_m
original,arm_only,3.7520000000005886,8.752000000000589,67,80,0.0520256187037718,0.34106927229573786,0.0508160753283365,0.9020820688186916,0.3208425748450878,0.02813474798842335,0.9443088743082123
original,arm_only,3.753000000000588,8.753000000000588,67,80,0.051687572624722705,0.34107456932548463,0.05063966747911128,0.9021768540879267,0.3209586913816394,0.028118913197623906,0.9441264934782383
original,arm_only,3.7540000000005875,8.754000000000588,67,80,0.05135060032669448,0.34107939483193683,0.050464457840544104,0.9022712877411148,0.32107432078452536,0.028103541063057364,0.9439446673393644
original,arm_only,3.755000000000587,8.755000000000587,67,80,0.05101469944100805,0.3410837578044251,0.05029043636041282,0.9023653694629332,0.3211894683224881,0.028088625993005666,0.943763393829743
original,arm_only,3.7560000000005864,8.756000000000586,67,80,0.0,0.3690934184756174,0.056328481532514525,0.9940205013304549,0.3550641966317527,0.03102396980386238,1.0427267568400886
original,arm_only,3.757000000000586,8.757000000000586,67,80,0.05034610224070839,0.34109113145948583,0.0499459168179475,0.9025524750323406,0.3214183379449509,0.028060144410947698,0.9434024955013116
original,arm_only,3.7580000000005853,8.758000000000585,67,80,0.05001340241054375,0.3410941597735582,0.049775399337222054,0.9026454981180134,0.32153206996600814,0.028046566657655328,0.9432228673454993
original,arm_only,3.7590000000005848,8.759000000000585,67,80,0.04968176508873272,0.3410967605741111,0.04960603033192647,0.9027381679557813,0.3216453401524977,0.028033423791775956,0.9430437838545307
original,arm_only,3.760000000000584,8.760000000000584,67,80,0.04935106587097516,0.34188078860376475,0.05052496969529176,0.9037897889222373,0.3225400476548506,0.02910793277707258,0.9438244485535112
original,arm_only,3.7610000000005837,8.761000000000584,67,80,0.04902065588725893,0.3418830642343208,0.05035741393801873,0.9038818583695125,0.3226532631198212,0.02909557454718846,0.9436458324972624
original,arm_only,3.762000000000583,8.762000000000583,67,80,0.04869130323980567,0.34188493360889916,0.050190980834886614,0.9039735750548095,0.322766027472505,0.029083636657764218,0.9434677576786714
original,arm_only,3.7630000000005825,8.763000000000583,67,80,0.04836297344176849,0.34188638833098944,0.05002562791349655,0.904064927938861,0.32287833748342765,0.029072092279369376,0.9432901818900475
original,arm_only,3.764000000000582,8.764000000000582,67,80,0.04803564762338358,0.3418874322599831,0.049861318386562714,0.9041559068660294,0.32299019870910145,0.029060914783131463,0.9431130784350188
original,arm_only,3.7650000000005814,8.765000000000581,67,80,0.04770931487533259,0.3418880754078326,0.04969802028087784,0.9042465032769894,0.3231016210296248,0.02905007945853967,0.9429364295830237
original,arm_only,3.766000000000581,8.76600000000058,67,80,0.04738396797991707,0.34188833056254203,0.04953570559616381,0.9043367103259271,0.3232126162320962,0.029039564191455945,0.9427602227016534
original,arm_only,3.7670000000005803,8.76700000000058,67,80,0.0470596011732558,0.3418882115283352,0.04937434943650646,0.9044265227164646,0.3233231967355291,0.029029349463890304,0.9425844480327478
original,arm_only,3.7680000000005798,8.76800000000058,67,80,0.046736208835474725,0.3418877321202479,0.049213928553048104,0.9045159361203328,0.32343337467684646,0.029019417678626834,0.9424090969571799
original,arm_only,3.769000000000579,8.76900000000058,67,80,0.04641384755209163,0.341882086552603,0.04912137979297076,0.9046382648386914,0.32354316151707396,0.029009753536982617,0.9422341630520537
original,arm_only,3.7700000000005787,8.770000000000579,67,80,0.04609312766868471,0.34186828494265037,0.0491380054412804,0.9048139870156664,0.3236525684986445,0.029000343764910466,0.9420596401166834
original,arm_only,3.771000000000578,8.771000000000578,67,80,0.045774210352441363,0.34185416825015413,0.04915484333535419,0.9049888547866616,0.3237616061867834,0.028991176807314688,0.9418855224345487
original,arm_only,3.7720000000005776,8.772000000000578,67,80,0.04545709786817571,0.34183974752905305,0.04917188982764177,0.9051628746445475,0.32387028443376137,0.028982242578922082,0.941711804678628
original,arm_only,3.773000000000577,8.773000000000577,67,80,0.04514179243553537,0.34182503306262335,0.04918914156222809,0.9053360531189618,0.3239786121982245,0.028973531722177658,0.9415384812891628
original,arm_only,3.7740000000005764,8.774000000000576,67,80,0.04482829757416471,0.3418100346612406,0.049206595102850144,0.905508395992219,0.32408659765564585,0.028965035600449524,0.9413655474827842
original,arm_only,3.775000000000576,8.775000000000576,67,80,0.04451661787078373,0.34179476162588335,0.04922424685662105,0.90567990863656,0.3241942481046277,0.028956746185267515,0.9411929992790001
original,arm_only,3.7760000000005753,8.776000000000575,67,80,0.04420675881207265,0.34177922299528274,0.0492420934468189,0.9058505962024701,0.3243015705573429,0.02894865649975776,0.9410208337166381
original,arm_only,3.777000000000575,8.777000000000575,67,80,0.0438987248946531,0.3417634270625177,0.049260132273010626,0.9060204644148019,0.32440857166590614,0.02894076048893605,0.9408490470997131
original,arm_only,3.7780000000005742,8.778000000000574,67,80,0.04359252026869569,0.34174738155071116,0.04927836102159381,0.9061895191710834,0.32451525764025385,0.028933052325114988,0.9406776351381273
original,arm_only,3.7790000000005737,8.779000000000574,67,80,0.04328815391792614,0.3417310942135502,0.0492967775535558,0.9063577650591874,0.3246216327816618,0.028925526962442168,0.9405065973743171
original,arm_only,3.780000000000573,8.780000000000573,67,80,0.042985631935669746,0.3417145729868683,0.049315376116039714,0.9065252058963267,0.3247277029860757,0.028918176741491053,0.9403359299075034
original,arm_only,3.7810000000005726,8.781000000000573,67,80,0.0426849613865311,0.34169782521641867,0.049334153724163304,0.9066918468242202,0.32483347349902136,0.028910996662078838,0.9401656309744921
original,arm_only,3.782000000000572,8.782000000000572,67,80,0.04238614840327278,0.341680857085414,0.04935310829935725,0.9068576927997944,0.32493894863311373,0.02890398223565924,0.9399956969803428
original,arm_only,3.7830000000005715,8.783000000000571,67,80,0.04208918464830259,0.3416636635813239,0.04937222256888803,0.907022752967832,0.3250441255179298,0.02889711186740927,0.939826110428319
original,arm_only,3.784000000000571,8.784000000000571,67,80,0.04179407064132747,0.34164624710389174,0.049391485257077,0.9071870379224627,0.3251490069496248,0.028890364591012626,0.9396568617516764
original,arm_only,3.7850000000005704,8.78500000000057,67,80,0.04150081133732927,0.3416286136983523,0.049410888313925004,0.9073505586698496,0.32525359853854047,0.028883721180524555,0.9394879454592259
original,arm_only,3.78600000000057,8.78600000000057,67,80,0.04120922008313568,0.34161635233859433,0.04937561523461861,0.9074810745396483,0.3253579071161042,0.02887716453053356,0.9393193580602748
original,arm_only,3.7870000000005692,8.78700000000057,67,80,0.04091927953199662,0.3415770383465451,0.04939816666983943,0.9076340986691291,0.325432929104665,0.028947159943993526,0.9391858260085844
original,arm_only,3.7880000000005687,8.788000000000569,67,80,0.040630368590058245,0.3415106131575884,0.049424295421095346,0.9077748227946436,0.3254684063300906,0.029121095525582348,0.9390998052506742
original,arm_only,3.789000000000568,8.789000000000568,67,80,0.04034231492559495,0.3414443728312896,0.04945049423886913,0.9079149365917568,0.32550396650016067,0.0292946402073343,0.9390139296271246
original,arm_only,3.7900000000005676,8.790000000000568,67,80,0.040055113559175175,0.34137831916216455,0.04947675953990437,0.9080544469591849,0.32553961042198065,0.029467793371641567,0.9389282011941229
original,arm_only,3.791000000000567,8.791000000000567,67,80,0.03976875841357446,0.34131245325474213,0.049503088230302,0.9081933607101171,0.32557533855061005,0.02964055560961881,0.9388426211324916
original,arm_only,3.7920000000005665,8.792000000000566,67,80,0.03948324565767525,0.34124677717553087,0.04952947647283783,0.9083316833741206,0.3256111518369109,0.02981292498852352,0.9387571908555253
original,arm_only,3.793000000000566,8.793000000000566,67,80,0.03919858600206445,0.3411893527528615,0.049554886676864765,0.9084728963725663,0.32565886638688474,0.029953505462901785,0.9386576440492052
original,arm_only,3.7940000000005654,8.794000000000565,67,80,0.03891543839381184,0.3411695485476463,0.04957554824984237,0.9086296926344031,0.32576163809432745,0.02994735202310215,0.9384917346565028
original,arm_only,3.795000000000565,8.795000000000565,67,80,0.03863416238919285,0.34114959925948724,0.049596303718201645,0.9087858081755238,0.3258641779871517,0.029941194021292097,0.9383261376057147
original,arm_only,3.7960000000005643,8.796000000000564,67,80,0.03835477019185752,0.341129511834229,0.04961714928913398,0.9089412499982765,0.3259664915871298,0.02993502436307264,0.9381608525255385
original,arm_only,3.7970000000005637,8.797000000000564,67,80,0.03807727423362499,0.3411092926514638,0.04963808145114142,0.9090960247970257,0.3260685839262964,0.02992883666388604,0.937995878845505
original,arm_only,3.798000000000563,8.798000000000563,67,80,0.03780168719358989,0.34108894758219604,0.04965909691580527,0.9092501389803094,0.32617045959043384,0.029922625179293588,0.937831215833982
original,arm_only,3.7990000000005626,8.799000000000563,67,80,0.037527885101213194,0.3410805535879022,0.049594690353146564,0.9093504923714328,0.32627212275910084,0.029916384742696655,0.9376668626342367
original,arm_only,3.800000000000562,8.800000000000562,67,80,0.037254993778125904,0.3410849761222594,0.049439012381161454,0.9093935439565335,0.3263735772426704,0.02991011070880365,0.93750281829589
original,arm_only,3.8010000000005615,8.801000000000561,67,80,0.0369828535053606,0.34108927583409415,0.04928382475210736,0.909436323468094,0.32647482651651616,0.02990379890249172,0.9373390818014763
original,arm_only,3.802000000000561,8.802000000000561,67,80,0.03671194789844864,0.34106078112667826,0.04928965670714835,0.9095731753122837,0.32657587375246144,0.02989744557266563,0.9371756520883704
original,arm_only,3.8030000000005604,8.80300000000056,67,80,0.036442972145305036,0.34103440484273384,0.049285587208791164,0.9097032291650035,0.3266767117571995,0.029891041754890924,0.9370125403002495
original,arm_only,3.80400000000056,8.80400000000056,67,80,0.0,0.3690126733540187,0.054788457004747264,1.0005329296273844,0.3606361178329744,0.032981048187922364,1.0339207274613005
original,arm_only,3.8050000000005593,8.80500000000056,67,80,0.03590811335335874,0.3410446841005458,0.04897619605350013,0.9097809734556339,0.32687773801619613,0.029878055868001612,0.9366873162895427
original,arm_only,3.8060000000005587,8.806000000000559,67,80,0.035641798077553605,0.341049637763568,0.04882216955013586,0.9098195081771179,0.32697791724353903,0.02987146494554416,0.9365252237975016
original,arm_only,3.807000000000558,8.807000000000558,67,80,0.03537622784615273,0.34105446673395656,0.048668583490137404,0.9098578256324575,0.32707786934338307,0.029864804788154384,0.9363634878300253
original,arm_only,3.8080000000005576,8.808000000000558,67,80,0.03511140255146145,0.3410591704914718,0.048515433733155124,0.909895930594314,0.327177591723652,0.029858073398206543,0.9362021136198971
original,arm_only,3.809000000000557,8.809000000000557,67,80,0.03484732315664663,0.34106374957494795,0.04836271679449256,0.9099338276460218,0.32727708264554695,0.029851268540994586,0.9360411068937641
original,arm_only,3.8100000000005565,8.810000000000556,67,80,0.03458399109467434,0.3410682048627295,0.04821043015580426,0.9099715214078212,0.3273763406721811,0.029844388335890065,0.9358804735844967
original,arm_only,3.811000000000556,8.811000000000556,67,80,0.03432140569619772,0.3410725365463819,0.04805857101733292,0.9100090159399234,0.32747536439773434,0.02983743181512559,0.935720217481213
original,arm_only,3.8120000000005554,8.812000000000555,67,80,0.0,0.36783873298872166,0.053342809985268566,0.9970817785383164,0.36007791818530566,0.03279033933951964,1.0283919447066603
original,arm_only,3.813000000000555,8.813000000000555,67,80,0.03379847048556999,0.34108083150581253,0.04775612375201368,0.9100834221260877,0.32767270581915203,0.029823286360293053,0.9354008492429329
original,arm_only,3.8140000000005543,8.814000000000554,67,80,0.03353811775811137,0.34108479630471106,0.04760553005667358,0.910120340608805,0.3277710225704904,0.02981609609756865,0.9352417420650448
original,arm_only,3.8150000000005537,8.815000000000554,67,80,0.033278505042013316,0.34108864003446787,0.04745535211447182,0.9101570730753538,0.3278691028310235,0.029808826901207938,0.9350830210383843
original,arm_only,3.816000000000553,8.816000000000553,67,80,0.033019632100957,0.34109236504507845,0.04730558733968028,0.9101936231575171,0.327966947390124,0.029801477326545707,0.9349246896147817
original,arm_only,3.8170000000005526,8.817000000000553,67,80,0.03276149688032576,0.34109597173152034,0.04715623364616035,0.9102299932233426,0.32806455566069537,0.029794047566036676,0.9347667486638609
original,arm_only,3.818000000000552,8.818000000000552,67,80,0.0,0.3531623772659127,0.04607534665269778,0.9399221315047723,0.33943706456839134,0.030809956684897225,0.9667209270500337
original,arm_only,3.8190000000005515,8.819000000000552,67,80,0.032247431429276684,0.34110283469981906,0.04685874944036992,0.9103022032345243,0.3282590641960018,0.029778946255375742,0.934452042078563
original,arm_only,3.820000000000551,8.820000000000551,67,80,0.03199149700236672,0.3411060933967345,0.046710614107213694,0.9103380477992168,0.32835596510598075,0.029771274269548058,0.9342952779163616
original,arm_only,3.8210000000005504,8.82100000000055,67,80,0.03173629194354134,0.3411092385847162,0.04656288021114699,0.9103737216054724,0.3284526309893689,0.029763521207166146,0.9341389072255859
original,arm_only,3.82200000000055,8.82200000000055,67,80,0.03148181412473137,0.341112271569949,0.04641554554578834,0.9104092266613577,0.32854906232416814,0.029755686991734667,0.9339829303794795
original,arm_only,3.8230000000005493,8.82300000000055,67,80,0.0,0.3662434843080118,0.05140189067825557,0.9923929301640881,0.3593073367082043,0.03252318435268423,1.020952000530642
original,arm_only,3.8240000000005487,8.824000000000549,67,80,0.0,0.36609953858313987,0.05122798825275383,0.9919700001215436,0.3592370568825776,0.032498576161294944,1.0202849098324833
original,arm_only,3.825000000000548,8.825000000000548,67,80,0.03072276273227628,0.3411206057024041,0.04597582804662725,0.9105147924464039,0.3288368207401362,0.029731640225801714,0.9335174692242539
original,arm_only,3.8260000000005476,8.826000000000548,67,80,0.0,0.3658123539224717,0.050881416459178756,0.9911266627122722,0.35909657239465304,0.03244919439370846,1.0189562558590364
original,arm_only,3.827000000000547,8.827000000000547,67,80,0.03022038117357191,0.34112544431773556,0.04568454573494154,0.910584466950037,0.3290272794302306,0.029715143331417948,0.9332093212369723
original,arm_only,3.8280000000005465,8.828000000000547,67,80,0.029970281299887606,0.34112762922580775,0.045539458109066754,0.9106191209870225,0.32912207236867563,0.029706757958033556,0.9330559204840996
original,arm_only,3.829000000000546,8.829000000000546,67,80,0.029720905022884794,0.3411296514414134,0.045394738313639674,0.9106536644163528,0.32921656723387455,0.029698283720305273,0.9329029775123299
original,arm_only,3.8300000000005454,8.830000000000545,67,80,0.02947225126214541,0.34113150810160675,0.045250387289840266,0.9106881058217615,0.3293107600606262,0.029689723137543568,0.9327505001013976
original,arm_only,3.831000000000545,8.831000000000545,67,80,0.029224314186250173,0.3411331948671258,0.0451064027616104,0.9107224522900862,0.32940464714449524,0.02968107793284208,0.932598490823185
original,arm_only,3.8320000000005443,8.832000000000544,67,80,0.028977090389745986,0.34113470911121935,0.044962784159014536,0.910756710715787,0.32949822564914927,0.029672350141119706,0.9324469538595805
original,arm_only,3.8330000000005437,8.833000000000544,67,80,0.028730576450551215,0.341136048714809,0.04481953091391886,0.9107908874994276,0.329591493267021,0.029663541714986627,0.9322958928259966
original,arm_only,3.834000000000543,8.834000000000543,67,80,0.02848476899924908,0.341137212011353,0.04467664246508027,0.9108249885547239,0.3296844481428904,0.02965465450617603,0.9321453108430092
original,arm_only,3.8350000000005426,8.835000000000543,67,80,0.02823966332107019,0.34113819708652954,0.04453411777888938,0.9108590190060792,0.3297770886521586,0.029645690703211658,0.9319952092692768
original,arm_only,3.836000000000542,8.836000000000542,67,80,0.027995256538290453,0.34113900336881653,0.044391956175791836,0.910892983805816,0.3298694139125598,0.029636651679356068,0.9318455905970864
original,arm_only,3.8370000000005415,8.837000000000542,67,80,0.027751545877344123,0.3411396304052248,0.04425015711734698,0.9109268875364394,0.32996142311998683,0.029627538812626503,0.9316964569683039
original,arm_only,3.838000000000541,8.838000000000541,67,80,0.027508529965392305,0.34114007855835593,0.044108720650464554,0.910960734768026,0.3300531158412351,0.029618353103941272,0.9315478114651365
original,arm_only,3.8390000000005404,8.83900000000054,67,80,0.0272662058579344,0.3411403474509282,0.04396764651865162,0.9109945294564483,0.33014449145605146,0.02960909617131743,0.9313996553994622
original,arm_only,3.84000000000054,8.84000000000054,67,80,0.0270245706482179,0.3411404371140081,0.04382693440728937,0.9110282752507517,0.3302355497967099,0.02959976954233427,0.9312519898260452
original,arm_only,3.8410000000005393,8.84100000000054,67,80,0.02678362168503432,0.3411403478629571,0.043686584022753626,0.9110619754911871,0.33032629089502014,0.02959037460426521,0.9311048156714452
original,arm_only,3.8420000000005388,8.842000000000539,67,80,0.026543356449022466,0.3411400801894424,0.043546595133910876,0.9110956332578001,0.3304167149281093,0.029580912708037522,0.9309581336903124
original,arm_only,3.843000000000538,8.843000000000538,67,80,0.02630375990075527,0.34113962690523575,0.04340695270580137,0.9111292435342155,0.3305068194333449,0.029571379609273675,0.9308119290032496
original,arm_only,3.8440000000005377,8.844000000000538,67,80,0.026064820136429044,0.34113898163918155,0.0432676474069206,0.91116280659434,0.33059660153188364,0.02956177412765206,0.9306661936865934
original,arm_only,3.845000000000537,8.845000000000537,67,80,0.025826530407937733,0.34113814053022773,0.043128674196706324,0.9111963261398073,0.3306860589847586,0.02955209573200332,0.9305209265618279
original,arm_only,3.8460000000005365,8.846000000000537,67,80,0.025588883517960043,0.34113709984531,0.04299002924801213,0.9112298070557461,0.33077518974572784,0.029542345121761772,0.9303761270787818
original,arm_only,3.847000000000536,8.847000000000536,67,80,0.025351874305741935,0.3411358575870559,0.0428517095215882,0.9112632552160407,0.33086399269302064,0.029532522399974424,0.9302317969847762
original,arm_only,3.8480000000005354,8.848000000000535,67,80,0.025115495497614118,0.34113441042464804,0.04271371302607188,0.9112966760819162,0.33095246617524593,0.02952262982386635,0.9300879360009646
original,arm_only,3.849000000000535,8.849000000000535,67,80,0.024879741540645657,0.3411327565597077,0.04257603798714551,0.9113300753276591,0.3310406094078699,0.029512668775360535,0.9299445452323212
original,arm_only,3.8500000000005343,8.850000000000534,67,80,0.024644607139826823,0.34113089457202755,0.04243868286622454,0.9113634584322323,0.33112842187047803,0.02950264066012195,0.9298016257211223
original,arm_only,3.8510000000005338,8.851000000000534,67,80,0.02441008727162463,0.34112882336974726,0.04230164630287403,0.9113968305865274,0.3312159032619274,0.029492546859852448,0.929659178382008
original,arm_only,3.852000000000533,8.852000000000533,67,80,0.02417617632043439,0.3411265418288856,0.04216492684712149,0.9114301966298746,0.33130305346215433,0.029482388990386812,0.9295172033279969
original,arm_only,3.8530000000005327,8.853000000000533,67,80,0.023942869957206108,0.3411240496423028,0.04202852321139731,0.9114635609911826,0.33138987269434267,0.02947216809612297,0.9293757012081586
original,arm_only,3.854000000000532,8.854000000000532,67,80,0.023710164964429438,0.34112134685342416,0.04189243474603912,0.9114969278957037,0.33147636113828777,0.029461885129042055,0.9292346732263439
original,arm_only,3.8550000000005316,8.855000000000532,67,80,0.023478057423261582,0.34111843315891455,0.04175666086474622,0.9115303012819224,0.33156251889942107,0.02945154146084844,0.9290941197588652
original,arm_only,3.856000000000531,8.856000000000531,67,80,0.023246543734742463,0.3411153086313814,0.041621200811673746,0.9115636846401858,0.33164834634862633,0.029441138149366834,0.9289540409991125
original,arm_only,3.8570000000005304,8.85700000000053,67,80,0.0230154912362396,0.3415958283998296,0.04152097491289637,0.9118850838634499,0.33221775149071614,0.02946566497484799,0.9291023430132033
original,arm_only,3.85800000000053,8.85800000000053,67,80,0.022784841653645867,0.34159229466826946,0.04138593448207588,0.9119185010911898,0.3323030592991177,0.029455103533786574,0.9289629837269742
original,arm_only,3.8590000000005293,8.85900000000053,67,80,0.022554777251075353,0.34158855089271245,0.041251207397464365,0.9119519371684202,0.3323880379248129,0.029444486061196904,0.9288240997227836
original,arm_only,3.860000000000529,8.860000000000529,67,80,0.02232529473768222,0.3415845975996207,0.041116793591683014,0.9119853947671097,0.33247268817039505,0.029433814056643977,0.9286856905986761
original,arm_only,3.8610000000005282,8.861000000000528,67,80,0.022096390431604385,0.34158043516614794,0.04098269282634972,0.9120188762104293,0.33255701082045447,0.02942308910798612,0.9285477553332808
original,arm_only,3.8620000000005277,8.862000000000528,67,80,0.021868062152682187,0.3415760646724937,0.04084890570357503,0.9120523838384511,0.33264100687062254,0.029412312724409653,0.9284102940173125
original,arm_only,3.863000000000527,8.863000000000527,67,80,0.02164030635967169,0.3415714935190907,0.040715420803354406,0.9120859009808311,0.3327246849627275,0.02940147495953279,0.9282732870314131
original,arm_only,3.8640000000005266,8.864000000000527,67,80,0.02141312282178471,0.34156672764110213,0.04058223223670934,0.9121194170727482,0.33280805064707014,0.029390569598186905,0.9281367231408906
original,arm_only,3.865000000000526,8.865000000000526,67,80,0.0,0.6202960229352168,0.08065783939534178,1.6536414459824214,0.600771766015739,0.05302163174031233,1.6747715493139288
original,arm_only,3.8660000000005255,8.866000000000525,67,80,0.020960477172528195,0.341556631576934,0.040316733534799136,0.9121864198065476,0.33297386008070184,0.02936854129934934,0.9278648994368937
original,arm_only,3.867000000000525,8.867000000000525,67,80,0.020735017892856547,0.34155131011365897,0.04018442121085864,0.912219897674127,0.3330563098423344,0.029357413876274437,0.9277296317009935
original,arm_only,3.8680000000005244,8.868000000000524,67,80,0.020510135363242636,0.34154581131974654,0.04005239945390858,0.9122533555967739,0.3331384596645283,0.029346209181501492,0.9275947890570164
original,arm_only,3.869000000000524,8.869000000000524,67,80,0.02028583082702596,0.3415401390295295,0.0399206680029441,0.9122867910836217,0.3332203119901643,0.02933492603545116,0.9274603693489953
original,arm_only,3.8700000000005232,8.870000000000523,67,80,0.020062105622239323,0.34153429687130055,0.03978922744037691,0.9123202023769499,0.3333018690525663,0.029323563982447162,0.9273263711948918
original,arm_only,3.8710000000005227,8.871000000000523,67,80,0.019838960011541288,0.34152828773381405,0.03965807844755202,0.9123535880572072,0.3333831327339035,0.029312123278754786,0.9271927927532888
original,arm_only,3.872000000000522,8.872000000000522,67,80,0.0,0.6166645171237986,0.07932365243070577,1.6456444562004617,0.5986061961990432,0.05259793446425934,1.6641780387693954
original,arm_only,3.8730000000005216,8.873000000000522,67,80,0.019394408458890556,0.34151578001523897,0.03939665712637855,0.912420277375409,0.33354478742111116,0.02928900659668561,0.9269268881892498
original,arm_only,3.874000000000521,8.874000000000521,67,80,0.019173002004106137,0.34150928649336504,0.039266385581263795,0.912453578709824,0.333625181823688,0.029277331388896367,0.9267945583049906
original,arm_only,3.8750000000005205,8.87500000000052,67,80,0.0,0.3579724134993681,0.04257632901551477,0.9668945913235909,0.35425861924355745,0.03106808281614237,0.9837369618633258
original,arm_only,3.87600000000052,8.87600000000052,67,80,0.01873192865098834,0.3414958331592105,0.03900672460446608,0.9125200904329569,0.3337851129355709,0.029253749886161563,0.9265311371020173
original,arm_only,3.8770000000005194,8.87700000000052,67,80,0.018512262124916846,0.3414888786890014,0.03887733629222021,0.9125532996676033,0.33386465301418167,0.029241844279869755,0.926400043888574
original,arm_only,3.878000000000519,8.878000000000519,67,80,0.01829317550422345,0.3414817757433322,0.03874824335074553,0.9125864772911504,0.3339439117072274,0.02922986268983426,0.9262693609563546
original,arm_only,3.8790000000005183,8.879000000000518,67,80,0.01807466741599601,0.3414745254988914,0.03861944690043327,0.9126196225424995,0.33402288983705974,0.029217806935183013,0.9261390860720186
original,arm_only,3.8800000000005177,8.880000000000518,67,80,0.017856737433771502,0.34146712961316417,0.038490948130475114,0.912652734723148,0.3341015883397822,0.029205678385056052,0.9260092177663586
original,arm_only,3.881000000000517,8.881000000000517,67,80,0.017639388603516028,0.34145959130546844,0.03836274812256253,0.9126858129248911,0.33418000828783373,0.029193476579069618,0.9258797570189408
original,arm_only,3.8820000000005166,8.882000000000517,67,80,0.01742262075170932,0.3414519117959658,0.03823484578950551,0.9127188555034755,0.33425815000395603,0.02918120053320573,0.9257507016010471
original,arm_only,3.883000000000516,8.883000000000516,67,80,0.01720643761424097,0.3414440935906185,0.03810723451250519,0.9127518590623297,0.3343360131269509,0.029168841471604482,0.9256220500998074
original,arm_only,3.8840000000005155,8.884000000000515,67,80,0.016990846592999865,0.3414361398661999,0.0379799115417111,0.9127848207112899,0.33441359674085297,0.029156392694656693,0.9254938045870831
original,arm_only,3.885000000000515,8.885000000000515,67,80,0.0,0.6101393683016305,0.07688836420934941,1.6312949731817743,0.5947004002207323,0.051815635503478744,1.645233134712188
original,arm_only,3.8860000000005144,8.886000000000514,67,80,0.016561474900371836,0.3414198399463218,0.037726127553704115,0.9128506086421762,0.33456792196017254,0.029131205288945642,0.9252385455991311
original,arm_only,3.887000000000514,8.887000000000514,67,80,0.016347710264051737,0.3414115015475228,0.03759966669117293,0.9128834316432088,0.33464466314740743,0.029118458498462934,0.9251115401042921
original,arm_only,3.8880000000005133,8.888000000000513,67,80,0.01613456830219603,0.34140304159564894,0.03747349399971693,0.9129162051360182,0.3347211228569515,0.029105606084124255,0.9249849543711193
original,arm_only,3.8890000000005127,8.889000000000513,67,80,0.015922054672025603,0.34139446309326094,0.037347610131578016,0.9129489277327816,0.3347973009640295,0.029092645853000008,0.9248587909385034
original,arm_only,3.890000000000512,8.890000000000512,67,80,0.01571017408864889,0.34138576878826093,0.03722201577171617,0.9129815982151163,0.3348731974847792,0.02907957615072288,0.9247330518244022
original,arm_only,3.8910000000005116,8.891000000000512,67,80,0.015498930727167569,0.3413769614214835,0.037096711435308696,0.9130142154743147,0.3349488126513435,0.02906639545786674,0.9246077387686773
original,arm_only,3.892000000000511,8.892000000000511,67,80,0.015288328266968486,0.3413680436990171,0.03697169746055919,0.913046778514008,0.3350241468637145,0.029053102355496473,0.9244828532647126
original,arm_only,3.8930000000005105,8.89300000000051,67,80,0.015078369945554858,0.3413590182776513,0.03684697401508197,0.9130792864440107,0.3350992006526309,0.0290396955006682,0.9243583965913083
original,arm_only,3.89400000000051,8.89400000000051,67,80,0.014869058611398952,0.34134988775764813,0.03672254110806514,0.9131117384713203,0.3351739746509409,0.02902617360899363,0.9242343698419472
original,arm_only,3.8950000000005094,8.89500000000051,67,80,0.014660396771758948,0.3413406546796512,0.036598398604357346,0.9131441338908164,0.3352484695714127,0.029012535442221724,0.9241107739504568
original,arm_only,3.896000000000509,8.896000000000509,67,80,0.0,0.6048331281193439,0.07487244440786564,1.619633617835004,0.5915061937130117,0.051153585987234323,1.629905808849788
original,arm_only,3.8970000000005083,8.897000000000508,67,80,0.014245029306009847,0.34132189054117457,0.036350983285688,0.9132087525516327,0.3353966254913103,0.028984905638704574,0.9238648772748399
original,arm_only,3.8980000000005077,8.898000000000508,67,80,0.014038326259764177,0.3413123642838641,0.03622770919965869,0.9132409749535138,0.33547028863420375,0.02897091189765748,0.9237425771739797
original,arm_only,3.899000000000507,8.899000000000507,67,80,0.013832279712874686,0.34130274521432924,0.03610472387817463,0.9132731386938363,0.33554367639244814,0.028956797538862558,0.9236207102643939
original,arm_only,3.9000000000005066,8.900000000000507,67,80,0.013626891009757617,0.3412930354104049,0.035982026783691,0.9133052430842965,0.33561678950768203,0.028942561580687975,0.9234992766676895
original,arm_only,3.901000000000506,8.901000000000506,67,80,0.013422161132696946,0.3412832370858482,0.035859617083424354,0.9133372875256098,0.33568962901707194,0.028928202958258254,0.9233782763449666
original,arm_only,3.9020000000005055,8.902000000000506,67,80,0.013218090917695912,0.3412733524338403,0.03573749388073963,0.9133692714896424,0.3357621959954014,0.028913720622815643,0.9232577092198386
original,arm_only,3.903000000000505,8.903000000000505,67,80,0.01301470557675883,0.34126337454087524,0.03561566781828213,0.9134011870750005,0.33583447286794693,0.028899112408832604,0.9231375863738783
original,arm_only,3.9040000000005044,8.904000000000504,67,80,0.012812024202009126,0.3412532966450049,0.035494149096228216,0.9134330282042282,0.33590644450951923,0.02888437897808296,0.9230179160689553
original,arm_only,3.905000000000504,8.905000000000504,67,80,0.012610063166659144,0.3412431141178666,0.03537294706021384,0.9134647911694378,0.3359780989189907,0.028869521489171265,0.9228987067862242
