sim_time,t,geom1,geom2,body1,body2,distance,normal_force,is_foot_ground,is_nonfoot_ground,is_self_collision
0.10000000000000007,-13.670379783,floor,geom_17,world,left_ankle_roll_link,-0.0002262319781634421,35.21241970579911,1,0,0
0.10000000000000007,-13.670379783,floor,geom_18,world,left_ankle_roll_link,-0.0005675931922477185,48.008479891909865,1,0,0
0.10000000000000007,-13.670379783,floor,geom_38,world,right_ankle_roll_link,-0.00030880994276868533,51.03971118446779,1,0,0
0.10000000000000007,-13.670379783,floor,geom_39,world,right_ankle_roll_link,-0.0005015466911176781,46.37200402796326,1,0,0
0.10000000000000007,-13.670379783,floor,geom_40,world,right_ankle_roll_link,-0.00044422743210689297,39.99840977569783,1,0,0
0.10000000000000007,-13.670379783,floor,geom_41,world,right_ankle_roll_link,-0.0005692554357867819,40.50568246871718,1,0,0
0.10000000000000007,-13.670379783,floor,geom_44,world,right_ankle_roll_link,-0.00014000442901183473,48.38317340690059,1,0,0
0.12000000000000009,-13.650379783,floor,geom_15,world,left_ankle_roll_link,-0.00044168489080003825,42.89371926996425,1,0,0
0.12000000000000009,-13.650379783,floor,geom_16,world,left_ankle_roll_link,-0.0005288497956774897,35.06080328921891,1,0,0
0.12000000000000009,-13.650379783,floor,geom_17,world,left_ankle_roll_link,-0.00029852929857855214,27.70772755229047,1,0,0
0.12000000000000009,-13.650379783,floor,geom_18,world,left_ankle_roll_link,-0.0004572719995667397,25.834157247859185,1,0,0
0.12000000000000009,-13.650379783,floor,geom_21,world,left_ankle_roll_link,-3.830613349077149e-05,39.371722805690496,1,0,0
0.12000000000000009,-13.650379783,floor,geom_22,world,left_ankle_roll_link,-0.00021009284415655482,51.868625212311926,1,0,0
0.12000000000000009,-13.650379783,floor,geom_38,world,right_ankle_roll_link,-0.0003494754335348583,31.213740552360445,1,0,0
0.12000000000000009,-13.650379783,floor,geom_39,world,right_ankle_roll_link,-0.00040694644454111317,35.23866321354727,1,0,0
0.12000000000000009,-13.650379783,floor,geom_40,world,right_ankle_roll_link,-0.00041577853912392725,38.19928549389085,1,0,0
0.12000000000000009,-13.650379783,floor,geom_41,world,right_ankle_roll_link,-0.0004400979973356407,39.12487304012646,1,0,0
0.12000000000000009,-13.650379783,floor,geom_44,world,right_ankle_roll_link,-0.00034061838046487835,34.03307225546882,1,0,0
0.12000000000000009,-13.650379783,floor,geom_45,world,right_ankle_roll_link,-0.0002610546537579984,27.092807214209316,1,0,0
0.12000000000000009,-13.650379783,floor,geom_46,world,right_ankle_roll_link,-9.524697281100124e-05,25.446989731322947,1,0,0
0.12000000000000009,-13.650379783,floor,geom_47,world,right_ankle_roll_link,-1.5683246104107422e-05,20.72999574225548,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_15,world,left_ankle_roll_link,-0.0003951133326477686,32.78261564693164,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_16,world,left_ankle_roll_link,-0.0003945743409983172,33.14016457311524,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_17,world,left_ankle_roll_link,-0.00032438291715005795,27.042019972210372,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_18,world,left_ankle_roll_link,-0.0003592091332494619,30.11155459579521,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_19,world,left_ankle_roll_link,-0.00021224813558138721,16.09278623518989,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_20,world,left_ankle_roll_link,-0.00014151772008367657,12.47029037100172,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_21,world,left_ankle_roll_link,-0.0002830226511503454,23.434119718493413,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_22,world,left_ankle_roll_link,-0.00036789914974758985,29.638689563930267,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_23,world,left_ankle_roll_link,-0.00018016097780050155,15.329942984097336,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_24,world,left_ankle_roll_link,-0.000265037476397746,20.09281896534818,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_38,world,right_ankle_roll_link,-0.00033135968562951045,26.448656510579056,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_39,world,right_ankle_roll_link,-0.00034858996267838737,28.766831707792782,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_40,world,right_ankle_roll_link,-0.0003800170390101205,31.150718181156982,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_41,world,right_ankle_roll_link,-0.0003729186393686924,31.16417579878847,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_42,world,right_ankle_roll_link,-0.0002773230061231908,14.556656229185553,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_43,world,right_ankle_roll_link,-0.0003259803595038009,18.396015135718308,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_44,world,right_ankle_roll_link,-0.0003747508969407466,29.129707413277966,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_45,world,right_ankle_roll_link,-0.0003163620728840145,23.707503510281374,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_46,world,right_ankle_roll_link,-0.0003443552647184418,21.88123414553615,1,0,0
0.1400000000000001,-13.630379782999999,floor,geom_47,world,right_ankle_roll_link,-0.0002859664406617097,17.046831646663897,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_15,world,left_ankle_roll_link,-0.00035119725849152694,28.047092377664747,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_16,world,left_ankle_roll_link,-0.00033648230841689785,26.860991454941065,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_17,world,left_ankle_roll_link,-0.0003006976819701036,21.696560262326614,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_18,world,left_ankle_roll_link,-0.0003112325201561862,23.68883485846796,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_19,world,left_ankle_roll_link,-0.00037349118856381657,22.949371827572758,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_20,world,left_ankle_roll_link,-0.00032299161204239323,16.613975749486343,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_21,world,left_ankle_roll_link,-0.00029982783620651886,20.156245350075274,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_22,world,left_ankle_roll_link,-0.00036042732803221855,27.780344280401483,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_23,world,left_ankle_roll_link,-0.0003123681718721861,17.30142452756561,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_24,world,left_ankle_roll_link,-0.0003729676636978858,24.91605102365461,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_38,world,right_ankle_roll_link,-0.0003006911074631786,23.931669109400463,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_39,world,right_ankle_roll_link,-0.0003141734944551262,25.001846431579963,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_40,world,right_ankle_roll_link,-0.00034046951908702893,25.822096270815678,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_41,world,right_ankle_roll_link,-0.0003340627002670583,25.96435588821205,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_42,world,right_ankle_roll_link,-0.00026295474387924133,17.646664925991985,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_43,world,right_ankle_roll_link,-0.0003027331555031055,19.20063871478871,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_44,world,right_ankle_roll_link,-0.00033737179207743006,24.736962500895928,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_45,world,right_ankle_roll_link,-0.0002896376981287958,22.551094280679067,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_46,world,right_ankle_roll_link,-0.0003161450875614714,20.984368187038044,1,0,0
0.16000000000000011,-13.610379782999999,floor,geom_47,world,right_ankle_roll_link,-0.00026841099361283715,19.027215273650423,1,0,0
0.18000000000000013,-13.590379783,floor,geom_15,world,left_ankle_roll_link,-0.00031891470865710436,26.087225551760003,1,0,0
0.18000000000000013,-13.590379783,floor,geom_16,world,left_ankle_roll_link,-0.0003045029552844981,24.43994430957071,1,0,0
0.18000000000000013,-13.590379783,floor,geom_17,world,left_ankle_roll_link,-0.0002666879649263444,19.42318587204811,1,0,0
0.18000000000000013,-13.590379783,floor,geom_18,world,left_ankle_roll_link,-0.0002783895834191181,21.115190919998632,1,0,0
0.18000000000000013,-13.590379783,floor,geom_19,world,left_ankle_roll_link,-0.0003333687613495352,25.213036279306742,1,0,0
0.18000000000000013,-13.590379783,floor,geom_20,world,left_ankle_roll_link,-0.0002811420176187752,18.461400208110398,1,0,0
0.18000000000000013,-13.590379783,floor,geom_21,world,left_ankle_roll_link,-0.0002641754254330926,18.61076293411732,1,0,0
0.18000000000000013,-13.590379783,floor,geom_22,world,left_ankle_roll_link,-0.0003268475179100073,26.63172451007527,1,0,0
0.18000000000000013,-13.590379783,floor,geom_23,world,left_ankle_roll_link,-0.0002723058300725901,18.065919983607262,1,0,0
0.18000000000000013,-13.590379783,floor,geom_24,world,left_ankle_roll_link,-0.00033497792254950486,26.146093668508453,1,0,0
0.18000000000000013,-13.590379783,floor,geom_38,world,right_ankle_roll_link,-0.0002772105101266449,22.251563161542897,1,0,0
0.18000000000000013,-13.590379783,floor,geom_39,world,right_ankle_roll_link,-0.00028827727233402944,22.76101275554825,1,0,0
0.18000000000000013,-13.590379783,floor,geom_40,world,right_ankle_roll_link,-0.00030480518686476065,23.28789975071243,1,0,0
0.18000000000000013,-13.590379783,floor,geom_41,world,right_ankle_roll_link,-0.00030207461070309426,23.28710284367467,1,0,0
0.18000000000000013,-13.590379783,floor,geom_42,world,right_ankle_roll_link,-0.00023275085121611094,19.679512455862557,1,0,0
0.18000000000000013,-13.590379783,floor,geom_43,world,right_ankle_roll_link,-0.0002603455279542267,20.56291188078132,1,0,0
0.18000000000000013,-13.590379783,floor,geom_44,world,right_ankle_roll_link,-0.0002992284684928499,22.859419903618043,1,0,0
0.18000000000000013,-13.590379783,floor,geom_45,world,right_ankle_roll_link,-0.0002661148564071054,21.653257964004982,1,0,0
0.18000000000000013,-13.590379783,floor,geom_46,world,right_ankle_roll_link,-0.0002742199103556815,21.313219862311442,1,0,0
0.18000000000000013,-13.590379783,floor,geom_47,world,right_ankle_roll_link,-0.00024110629826992313,20.210910107193357,1,0,0
0.20000000000000015,-13.570379783,floor,geom_15,world,left_ankle_roll_link,-0.000298817249777354,24.785779485956116,1,0,0
0.20000000000000015,-13.570379783,floor,geom_16,world,left_ankle_roll_link,-0.000283776130474765,22.843173598054694,1,0,0
0.20000000000000015,-13.570379783,floor,geom_17,world,left_ankle_roll_link,-0.0002405991680818854,18.111548764029234,1,0,0
0.20000000000000015,-13.570379783,floor,geom_18,world,left_ankle_roll_link,-0.00025466708962702377,19.515583845312605,1,0,0
0.20000000000000015,-13.570379783,floor,geom_19,world,left_ankle_roll_link,-0.00030400763781705375,27.0162810036477,1,0,0
0.20000000000000015,-13.570379783,floor,geom_20,world,left_ankle_roll_link,-0.00024578955612157127,20.217187713164748,1,0,0
0.20000000000000015,-13.570379783,floor,geom_21,world,left_ankle_roll_link,-0.00023575055766977392,17.872772498992127,1,0,0
0.20000000000000015,-13.570379783,floor,geom_22,world,left_ankle_roll_link,-0.0003056122557043529,25.91490440656245,1,0,0
0.20000000000000015,-13.570379783,floor,geom_23,world,left_ankle_roll_link,-0.00023867015094209808,19.051073866364117,1,0,0
0.20000000000000015,-13.570379783,floor,geom_24,world,left_ankle_roll_link,-0.00030853184897667706,27.177492284778378,1,0,0
0.20000000000000015,-13.570379783,floor,geom_38,world,right_ankle_roll_link,-0.0002611478673386165,21.001709547585754,1,0,0
0.20000000000000015,-13.570379783,floor,geom_39,world,right_ankle_roll_link,-0.00026885942057448386,21.12943285863877,1,0,0
0.20000000000000015,-13.570379783,floor,geom_40,world,right_ankle_roll_link,-0.0002790648258694751,21.724038852291624,1,0,0
0.20000000000000015,-13.570379783,floor,geom_41,world,right_ankle_roll_link,-0.00027781789983990623,21.492888967566607,1,0,0
0.20000000000000015,-13.570379783,floor,geom_42,world,right_ankle_roll_link,-0.00022666985557171903,21.568763308736493,1,0,0
0.20000000000000015,-13.570379783,floor,geom_43,world,right_ankle_roll_link,-0.00024458681410256377,22.243281060881788,1,0,0
0.20000000000000015,-13.570379783,floor,geom_44,world,right_ankle_roll_link,-0.0002743918945162611,21.890541886884918,1,0,0
0.20000000000000015,-13.570379783,floor,geom_45,world,right_ankle_roll_link,-0.0002528915442792474,21.034785295600397,1,0,0
0.20000000000000015,-13.570379783,floor,geom_46,world,right_ankle_roll_link,-0.00025499801289737955,22.17884667330128,1,0,0
0.20000000000000015,-13.570379783,floor,geom_47,world,right_ankle_roll_link,-0.00023349766266035198,21.355431015618745,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_15,world,left_ankle_roll_link,-0.00028596245883711745,23.627064620460242,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_16,world,left_ankle_roll_link,-0.00026890925065049375,21.427721445829608,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_17,world,left_ankle_roll_link,-0.0002230501536429853,17.037572742401895,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_18,world,left_ankle_roll_link,-0.00023745309805342073,18.151263179660717,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_19,world,left_ankle_roll_link,-0.0003000971989768576,28.903516110807708,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_20,world,left_ankle_roll_link,-0.00023718489378271156,21.995645129649,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_21,world,left_ankle_roll_link,-0.00021940918689977284,17.33475292317056,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_22,world,left_ankle_roll_link,-0.0002949039531327342,25.316800092407227,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_23,world,left_ankle_roll_link,-0.0002273599782283654,20.10733713556454,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_24,world,left_ankle_roll_link,-0.00030285474446134063,28.303857131212755,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_38,world,right_ankle_roll_link,-0.00024942551127387757,19.891348900546056,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_39,world,right_ankle_roll_link,-0.0002535910604068948,19.68566665261623,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_40,world,right_ankle_roll_link,-0.0002612997414108654,20.424073639868247,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_41,world,right_ankle_roll_link,-0.00025952817547537487,19.951421827106536,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_42,world,right_ankle_roll_link,-0.0002366576008870176,23.463384840880956,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_43,world,right_ankle_roll_link,-0.00024853183102400544,24.007275729174797,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_44,world,right_ankle_roll_link,-0.00026009318122701807,21.153756344423044,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_45,world,right_ankle_roll_link,-0.00024584410506264375,20.511708030013423,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_46,world,right_ankle_roll_link,-0.0002529112316344241,23.170666168470206,1,0,0
0.22000000000000017,-13.550379782999999,floor,geom_47,world,right_ankle_roll_link,-0.00023866215547003588,22.521026880847764,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_15,world,left_ankle_roll_link,-0.0002764942612576522,22.890875245693486,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_16,world,left_ankle_roll_link,-0.00025688951708003737,20.494739360884168,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_17,world,left_ankle_roll_link,-0.00021073334638854312,16.274220499127125,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_18,world,left_ankle_roll_link,-0.00022400905964548978,17.21510879149055,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_19,world,left_ankle_roll_link,-0.0003102490928345676,30.414636143671977,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_20,world,left_ankle_roll_link,-0.00024448817796544463,23.210205352379326,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_21,world,left_ankle_roll_link,-0.00021048628582230177,16.919772512309038,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_22,world,left_ankle_roll_link,-0.00028939938366524375,24.986560430231755,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_23,world,left_ankle_roll_link,-0.00022947337858430627,20.788032664188158,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_24,world,left_ankle_roll_link,-0.00030838647642724825,29.249063534079283,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_38,world,right_ankle_roll_link,-0.00023971648827685998,18.989301059041562,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_39,world,right_ankle_roll_link,-0.00024043663207523169,18.492307474882264,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_40,world,right_ankle_roll_link,-0.00024783171158023875,19.234539715843674,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_41,world,right_ankle_roll_link,-0.00024449424372692107,18.61324015430744,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_42,world,right_ankle_roll_link,-0.00025367554990332174,24.988429188426725,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_43,world,right_ankle_roll_link,-0.0002617907732067005,25.27199242767411,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_44,world,right_ankle_roll_link,-0.0002512605579655476,20.3835223593978,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_45,world,right_ankle_roll_link,-0.00024152229000148472,20.08101375388609,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_46,world,right_ankle_roll_link,-0.0002591125301304271,23.779605202457475,1,0,0
0.24000000000000019,-13.530379782999999,floor,geom_47,world,right_ankle_roll_link,-0.00024937426216636426,23.45132644676776,1,0,0
0.2600000000000002,-13.510379783,floor,geom_15,world,left_ankle_roll_link,-0.00026911072153853587,21.881194182318033,1,0,0
0.2600000000000002,-13.510379783,floor,geom_16,world,left_ankle_roll_link,-0.00024696348338420614,19.27347705070381,1,0,0
0.2600000000000002,-13.510379783,floor,geom_17,world,left_ankle_roll_link,-0.0002014008601001994,15.331881024523033,1,0,0
0.2600000000000002,-13.510379783,floor,geom_18,world,left_ankle_roll_link,-0.0002131085526650379,16.038500345983635,1,0,0
0.2600000000000002,-13.510379783,floor,geom_19,world,left_ankle_roll_link,-0.0003247882980157808,32.23035026163337,1,0,0
0.2600000000000002,-13.510379783,floor,geom_20,world,left_ankle_roll_link,-0.00025707843657744433,24.75987888639462,1,0,0
0.2600000000000002,-13.510379783,floor,geom_21,world,left_ankle_roll_link,-0.00020506941954585422,16.416155550459347,1,0,0
0.2600000000000002,-13.510379783,floor,geom_22,world,left_ankle_roll_link,-0.00028632125327184964,24.46006752627177,1,0,0
0.2600000000000002,-13.510379783,floor,geom_23,world,left_ankle_roll_link,-0.00023638805631430015,21.660944621784132,1,0,0
0.2600000000000002,-13.510379783,floor,geom_24,world,left_ankle_roll_link,-0.0003176398900402956,30.319288629352297,1,0,0
0.2600000000000002,-13.510379783,floor,geom_38,world,right_ankle_roll_link,-0.00023114613327706712,18.04229576063935,1,0,0
0.2600000000000002,-13.510379783,floor,geom_39,world,right_ankle_roll_link,-0.00022860461704755485,17.265745479016594,1,0,0
0.2600000000000002,-13.510379783,floor,geom_40,world,right_ankle_roll_link,-0.00023622177146020561,18.102229397612618,1,0,0
0.2600000000000002,-13.510379783,floor,geom_41,world,right_ankle_roll_link,-0.0002311424361391241,17.294052080567532,1,0,0
0.2600000000000002,-13.510379783,floor,geom_42,world,right_ankle_roll_link,-0.0002717906748803357,26.74820882240209,1,0,0
0.2600000000000002,-13.510379783,floor,geom_43,world,right_ankle_roll_link,-0.00027686631306348807,26.850163338528123,1,0,0
0.2600000000000002,-13.510379783,floor,geom_44,world,right_ankle_roll_link,-0.00024435018682913544,19.709284315346988,1,0,0
0.2600000000000002,-13.510379783,floor,geom_45,world,right_ankle_roll_link,-0.00023825942100936647,19.629032678057747,1,0,0
0.2600000000000002,-13.510379783,floor,geom_46,world,right_ankle_roll_link,-0.0002672127414809723,24.620653183224285,1,0,0
0.2600000000000002,-13.510379783,floor,geom_47,world,right_ankle_roll_link,-0.0002611219756612033,24.512346588495134,1,0,0
0.2800000000000002,-13.490379783,floor,geom_15,world,left_ankle_roll_link,-0.0002611396205539863,20.570791144853363,1,0,0
0.2800000000000002,-13.490379783,floor,geom_16,world,left_ankle_roll_link,-0.00023650341556520193,17.76652479678805,1,0,0
0.2800000000000002,-13.490379783,floor,geom_17,world,left_ankle_roll_link,-0.00019258687408468377,14.27505399886977,1,0,0
0.2800000000000002,-13.490379783,floor,geom_18,world,left_ankle_roll_link,-0.00020222704233055066,14.66857303489143,1,0,0
0.2800000000000002,-13.490379783,floor,geom_19,world,left_ankle_roll_link,-0.0003411184831829629,34.3059955616927,1,0,0
0.2800000000000002,-13.490379783,floor,geom_20,world,left_ankle_roll_link,-0.00027256573671366035,26.703574669294827,1,0,0
0.2800000000000002,-13.490379783,floor,geom_21,world,left_ankle_roll_link,-0.0002007276361806849,15.890389067386716,1,0,0
0.2800000000000002,-13.490379783,floor,geom_22,world,left_ankle_roll_link,-0.00028299093194384794,23.688218928336113,1,0,0
0.2800000000000002,-13.490379783,floor,geom_23,world,left_ankle_roll_link,-0.000245715746409479,22.78606536309332,1,0,0
0.2800000000000002,-13.490379783,floor,geom_24,world,left_ankle_roll_link,-0.00032797904217265594,31.449222074672882,1,0,0
0.2800000000000002,-13.490379783,floor,geom_38,world,right_ankle_roll_link,-0.00022276477744818512,16.919501398235997,1,0,0
0.2800000000000002,-13.490379783,floor,geom_39,world,right_ankle_roll_link,-0.0002171919472893592,15.903410888470376,1,0,0
0.2800000000000002,-13.490379783,floor,geom_40,world,right_ankle_roll_link,-0.0002257009384879034,16.98493465481582,1,0,0
0.2800000000000002,-13.490379783,floor,geom_41,world,right_ankle_roll_link,-0.00021866002780921833,15.934787347399713,1,0,0
0.2800000000000002,-13.490379783,floor,geom_42,world,right_ankle_roll_link,-0.00029003806191491965,28.552122159419383,1,0,0
0.2800000000000002,-13.490379783,floor,geom_43,world,right_ankle_roll_link,-0.0002929742229546379,28.65502342168417,1,0,0
0.2800000000000002,-13.490379783,floor,geom_44,world,right_ankle_roll_link,-0.0002386082954294001,19.088021570300675,1,0,0
0.2800000000000002,-13.490379783,floor,geom_45,world,right_ankle_roll_link,-0.00023508490218172428,19.002597129525604,1,0,0
0.2800000000000002,-13.490379783,floor,geom_46,world,right_ankle_roll_link,-0.00027644951794193306,25.62394602944202,1,0,0
0.2800000000000002,-13.490379783,floor,geom_47,world,right_ankle_roll_link,-0.00027292612469425725,25.513697775909435,1,0,0
0.3000000000000002,-13.470379782999998,floor,geom_15,world,left_ankle_roll_link,-0.00025165568807272286,19.60655901823516,1,0,0
0.3000000000000002,-13.470379782999998,floor,geom_16,world,left_ankle_roll_link,-0.00022433646914208748,16.527804974492728,1,0,0
0.3000000000000002,-13.470379782999998,floor,geom_17,world,left_ankle_roll_link,-0.00018266824606034526,13.105958596876153,1,0,0
0.3000000000000002,-13.470379782999998,floor,geom_18,world,left_ankle_roll_link,-0.00018984274813590562,13.337397319112453,1,0,0
0.3000000000000002,-13.470379782999998,floor,geom_19,world,left_ankle_roll_link,-0.00035909417796650255,36.511631533535635,1,0,0
0.3000000000000002,-13.470379782999998,floor,geom_20,world,left_ankle_roll_link,-0.0002901067359541388,28.254085882024604,1,0,0
0.3000000000000002,-13.470379782999998,floor,geom_21,world,left_ankle_roll_link,-0.00019591421871420055,15.134526280027872,1,0,0
0.3000000000000002,-13.470379782999998,floor,geom_22,world,left_ankle_roll_link,-0.00027869914912904536,23.237623359626525,1,0,0
0.3000000000000002,-13.470379782999998,floor,geom_23,world,left_ankle_roll_link,-0.00025634836927945336,23.508176299316027,1,0,0
0.3000000000000002,-13.470379782999998,floor,geom_24,world,left_ankle_roll_link,-0.00033913329969429817,32.76454053180096,1,0,0
0.3000000000000002,-13.470379782999998,floor,geom_38,world,right_ankle_roll_link,-0.00021278525148274007,15.797710160771887,1,0,0
0.3000000000000002,-13.470379782999998,floor,geom_39,world,right_ankle_roll_link,-0.00020405257599597892,14.41196519167994,1,0,0
