t,joint_name,position,velocity
-12.310379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-12.290379782999999,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-12.270379783,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-12.250379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-12.230379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-12.210379782999999,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-12.190379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-12.170379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-12.150379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-12.130379782999999,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-12.110379782999999,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-12.090379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-12.070379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-12.050379782999999,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-12.030379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-12.010379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.990379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.970379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.950379782999999,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.930379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.910379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.890379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.870379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.850379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.830379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.810379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.790379782999999,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.770379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.750379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.730379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.710379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.690379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.670379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.650379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.630379782999999,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.610379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.590379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.570379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.550379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.530379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.510379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.490379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.470379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.450379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.430379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.410379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.390379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.370379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.350379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.330379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.310379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.290379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.270379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.250379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.230379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.210379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.190379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.170379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.150379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.130379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.110379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.090379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.070379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.050379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.030379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-11.010379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.990379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.970379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.950379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.930379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.910379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.890379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.870379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.850379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.830379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.810379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.790379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.770379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.750379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.730379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.710379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.690379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.670379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.650379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.630379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.610379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.590379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.570379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.550379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.530379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.510379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.490379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.470379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.450379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.430379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.410379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.390379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.370379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.350379782999998,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.330379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.310379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.290379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.270379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.250379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.230379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.210379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.190379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.170379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.150379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.130379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.110379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.090379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.070379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.050379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.030379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-10.010379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.990379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.970379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.950379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.930379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.910379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.890379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.870379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.850379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.830379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.810379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.790379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.770379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.750379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.730379782999997,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.710379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.690379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.670379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.650379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.630379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.610379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.590379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.570379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.550379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.530379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.510379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.490379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.470379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.450379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.430379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.410379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.390379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.370379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.350379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.330379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.310379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.290379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.270379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.250379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.230379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.210379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.190379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.170379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.150379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.130379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.110379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.090379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.070379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.050379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.030379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-9.010379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.990379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.970379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.950379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.930379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.910379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.890379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.870379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.850379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.830379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.810379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.790379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.770379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.750379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.730379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.710379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.690379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.670379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.650379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.630379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.610379782999996,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.590379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.570379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.550379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.530379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.510379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.490379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.470379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.450379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.430379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.410379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.390379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.370379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.350379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.330379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.310379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.290379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.270379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.250379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.230379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.210379782999993,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.190379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.170379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.150379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.130379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.110379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.090379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.070379782999995,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.050379782999993,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.030379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-8.010379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.9903797829999945,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.970379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.950379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.930379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.9103797829999944,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.890379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.8703797829999935,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.850379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.830379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.810379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.7903797829999935,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.770379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.750379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.730379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.710379782999993,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.690379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.670379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.650379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.630379782999993,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.610379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.590379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.570379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.550379782999993,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.530379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.510379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.490379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.470379782999993,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.450379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.430379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.410379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.390379782999993,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.3703797829999935,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.350379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.3303797829999935,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.310379782999993,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.2903797829999935,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.270379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.250379782999993,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.230379782999993,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.210379782999993,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.190379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.170379782999993,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.150379782999993,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.130379782999993,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
-7.110379782999994,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328
