receive_wall_ns,receive_wall_utc,receive_monotonic_ns,elapsed_seconds,source_stamp_sec,source_stamp_nanosec,source_time_ns,source_time_utc,frame_id,sequence,meas_stamp_sec,meas_stamp_nanosec,meas_time_ns,orientation_x,orientation_y,orientation_z,orientation_w,orientation_covariance,gyro_x,gyro_y,gyro_z,gyro_covariance,accel_x,accel_y,accel_z,accel_covariance
1786663930610103644,2026-08-13T23:32:10.610104+00:00,14067685198847,1.020634118,1786663930,512649336,1786663930512649336,2026-08-13T23:32:10.512649+00:00,base_link,,,,,-0.001792251830920577,0.032371923327445984,0.09690042585134506,0.9947658777236938,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.004316229651401031,-0.0017757924338986082,-0.003571821771189917,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6386361955814063,0.021890426967153324,9.78835329580903,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663930631381040,2026-08-13T23:32:10.631381+00:00,14067706476083,1.041911354,1786663930,530655086,1786663930530655086,2026-08-13T23:32:10.530655+00:00,base_link,,,,,-0.0017815278843045235,0.03238046541810036,0.09690077602863312,0.99476557970047,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.003690634385990003,-0.00043069176251685546,-0.0012300542904128034,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6300592866983264,0.04540375612813514,9.795748082235455,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663930652736385,2026-08-13T23:32:10.652736+00:00,14067727831492,1.063266763,1786663930,554640878,1786663930554640878,2026-08-13T23:32:10.554641+00:00,base_link,,,,,-0.0017820009961724281,0.03238976374268532,0.09690073877573013,0.9947652816772461,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.0015998894735644114,-0.0028372779899851035,0.0020086480304117205,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6426422163523733,0.015863503960985688,9.791426127383112,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663930673530243,2026-08-13T23:32:10.673530+00:00,14067748625382,1.084060653,1786663930,574636670,1786663930574636670,2026-08-13T23:32:10.574636+00:00,base_link,,,,,-0.0017707988154143095,0.03240647166967392,0.09690108150243759,0.9947647452354431,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.001920345254849854,-0.004196933558430392,-0.006238622341376046,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6367780004940926,0.02860863615613198,9.793292505776881,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663930695022544,2026-08-13T23:32:10.695023+00:00,14067770117267,1.105552538,1786663930,594640628,1786663930594640628,2026-08-13T23:32:10.594641+00:00,base_link,,,,,-0.0017575304955244064,0.032405443489551544,0.09690152853727341,0.9947647452354431,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0013066623037932645,-0.0012270471810276432,0.0006615357166338128,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6465359358552843,0.025199508132657502,9.808709855139256,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663930716338370,2026-08-13T23:32:10.716338+00:00,14067791433445,1.126868716,1786663930,620698420,1786663930620698420,2026-08-13T23:32:10.620698+00:00,base_link,,,,,-0.0017533861100673676,0.03241444751620293,0.09690165519714355,0.9947644472122192,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0013135670170530802,0.0027920286984403253,0.0011589429478955089,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6384050171740353,0.02717275356753962,9.803001414364577,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663930737014536,2026-08-13T23:32:10.737015+00:00,14067812109643,1.147544914,1786663930,637090670,1786663930637090670,2026-08-13T23:32:10.637090+00:00,base_link,,,,,-0.0017383318627253175,0.03243078291416168,0.09690212458372116,0.9947639107704163,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.00026272045142482903,0.0003729113747794002,0.0027552445661065813,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6292036197170615,0.04154418092342093,9.802187759894132,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663930758056834,2026-08-13T23:32:10.758057+00:00,14067833152037,1.168587308,1786663930,661391753,1786663930661391753,2026-08-13T23:32:10.661392+00:00,base_link,,,,,-0.0017292480915784836,0.03240625560283661,0.09690243750810623,0.9947646856307983,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0007826401063875889,0.0011722194821227993,0.0006343312270131794,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6362582874689251,0.037604014763166195,9.80745079498887,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663930778413426,2026-08-13T23:32:10.778413+00:00,14067853508565,1.188943836,1786663930,678626920,1786663930678626920,2026-08-13T23:32:10.678627+00:00,base_link,,,,,-0.0017182029550895095,0.03241140767931938,0.09690278023481369,0.994764506816864,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0037008454241461253,0.0019927600898850665,0.0006148394365621864,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6338434814121574,0.028652281218324787,9.796157832080125,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663930798906925,2026-08-13T23:32:10.798907+00:00,14067874001968,1.209437239,1786663930,700637253,1786663930700637253,2026-08-13T23:32:10.700637+00:00,base_link,,,,,-0.0017176467226818204,0.032407842576503754,0.09690281003713608,0.9947646260261536,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.0024318465639801166,0.0003852739428093459,-0.00013600299129271274,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6312410438288003,0.01899530374726746,9.794355166572332,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663930819076346,2026-08-13T23:32:10.819076+00:00,14067894171453,1.229606724,1786663930,720747378,1786663930720747378,2026-08-13T23:32:10.720747+00:00,base_link,,,,,-0.001732559991069138,0.03242278844118118,0.09690230339765549,0.9947641491889954,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0023779537022372154,0.0012007076335940538,0.0019536092811919745,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.644852878139168,0.02410268933927873,9.80180080640316,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663930839995564,2026-08-13T23:32:10.839996+00:00,14067915090671,1.250525942,1786663930,742651836,1786663930742651836,2026-08-13T23:32:10.742652+00:00,base_link,,,,,-0.0017380280187353492,0.03241170570254326,0.09690213948488235,0.994764506816864,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.00028711103437463736,0.0011918874729291175,0.002517139759450733,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6316657720468938,0.019947339208517222,9.796047941964865,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663930862852755,2026-08-13T23:32:10.862853+00:00,14067937947830,1.273383101,1786663930,762630711,1786663930762630711,2026-08-13T23:32:10.762631+00:00,base_link,,,,,-0.0017547676106914878,0.03241113945841789,0.09690160304307938,0.9947645664215088,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-3.690015799207508e-05,-0.0009639318067399932,-0.0014642276835317195,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6351648662090301,0.029307080448803025,9.803708101329207,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663930882986404,2026-08-13T23:32:10.882987+00:00,14067958081383,1.293516654,1786663930,782996045,1786663930782996045,2026-08-13T23:32:10.782996+00:00,base_link,,,,,-0.0017527182353660464,0.03239407762885094,0.09690170735120773,0.9947651028633118,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0015561024499130877,-0.00418108774994442,-0.0022736951067498165,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6265340351816266,0.024376110869622786,9.796258369845152,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663930903721997,2026-08-13T23:32:10.903722+00:00,14067978817104,1.314252375,1786663930,805071711,1786663930805071711,2026-08-13T23:32:10.805072+00:00,base_link,,,,,-0.0017542276764288545,0.032395508140325546,0.09690167009830475,0.9947651028633118,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-1.2087856396627326e-05,-0.0004283645849456479,0.0011841545529806927,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6468662637881935,0.030964864443056284,9.805421334987878,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663930924551050,2026-08-13T23:32:10.924551+00:00,14067999646189,1.33508146,1786663930,824628545,1786663930824628545,2026-08-13T23:32:10.824629+00:00,base_link,,,,,-0.0017731062835082412,0.03238746523857117,0.0969010591506958,0.9947653412818909,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0018354178539176352,9.629658256776078e-05,-0.0017665813815228918,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6309107158958912,0.026003365011583082,9.797868727651238,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663930946661483,2026-08-13T23:32:10.946661+00:00,14068021756654,1.357191925,1786663930,847214628,1786663930847214628,2026-08-13T23:32:10.847215+00:00,base_link,,,,,-0.0017893947660923004,0.03239035606384277,0.09690053761005402,0.9947652220726013,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.000847701990063498,0.002246125147683691,-0.0025481744286772134,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6315364465788006,0.03248510313014267,9.811057295048236,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663930968744240,2026-08-13T23:32:10.968744+00:00,14068043839347,1.379274618,1786663930,869326753,1786663930869326753,2026-08-13T23:32:10.869327+00:00,base_link,,,,,-0.0017794378800317645,0.032380200922489166,0.09690086543560028,0.99476557970047,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.0010936061656578603,0.003324854931902774,-0.0009524906170256607,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6337098450951277,0.02999032260576496,9.801830032497644,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663930990939911,2026-08-13T23:32:10.990940+00:00,14068066035114,1.401470385,1786663930,888619628,1786663930888619628,2026-08-13T23:32:10.888619+00:00,base_link,,,,,-0.0017734543653205037,0.03235859051346779,0.0969010591506958,0.9947662949562073,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.00020765185867626602,-0.002325797876912345,-0.00520395669000179,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6301735607277602,0.02737005710477242,9.808725052708386,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931011362997,2026-08-13T23:32:11.011363+00:00,14068086458040,1.421893311,1786663930,911144461,1786663930911144461,2026-08-13T23:32:10.911144+00:00,base_link,,,,,-0.001764753949828446,0.03237514570355415,0.09690134972333908,0.9947657585144043,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.0010991345655887016,-0.0009575356038045308,-0.0009241683929738858,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6381665322430431,0.0349964237973676,9.801928232175111,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931032514635,2026-08-13T23:32:11.032515+00:00,14068107609774,1.443045045,1786663930,932611420,1786663930932611420,2026-08-13T23:32:10.932611+00:00,base_link,,,,,-0.0017574712401255965,0.03237041458487511,0.09690156579017639,0.9947658777236938,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0007831771598691333,-0.002286647848442229,0.0022456590944929275,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6335458136398345,0.026491575503500644,9.787170808026193,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931054374379,2026-08-13T23:32:11.054374+00:00,14068129469486,1.464904757,1786663930,954616211,1786663930954616211,2026-08-13T23:32:10.954616+00:00,base_link,,,,,-0.001770299393683672,0.032380200922489166,0.09690114855766296,0.99476557970047,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0023756809127092656,-0.0012145898809247423,0.001713263414075852,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6420924004498869,0.010803432675998191,9.804289700609445,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931075855736,2026-08-13T23:32:11.075856+00:00,14068150950875,1.486386146,1786663930,976607586,1786663930976607586,2026-08-13T23:32:10.976608+00:00,base_link,,,,,-0.0017879133811220527,0.03238056227564812,0.0969005897641182,0.9947655200958252,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.003497974966920136,-0.00014542572791449916,0.00014446933709285557,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6437084573443979,0.025543825775012373,9.79847838398218,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931097550604,2026-08-13T23:32:11.097551+00:00,14068172645807,1.508081078,1786663930,998615295,1786663930998615295,2026-08-13T23:32:10.998615+00:00,base_link,,,,,-0.0017819437198340893,0.03237468749284744,0.09690079092979431,0.9947657585144043,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.00323417949827208,0.0009092277081582022,-0.0017272816802786214,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6389099710214883,0.01960242106125224,9.790470434093475,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931120181614,2026-08-13T23:32:11.120182+00:00,14068195275985,1.530711256,1786663931,16640295,1786663931016640295,2026-08-13T23:32:11.016640+00:00,base_link,,,,,-0.0017834592144936323,0.03235599026083946,0.09690074622631073,0.9947662949562073,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.0016201551151700459,-0.0004127961782367962,0.001199733135097518,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6334828314062207,0.028097021955740636,9.80636826044917,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931144553949,2026-08-13T23:32:11.144554+00:00,14068219648864,1.555084135,1786663931,44976295,1786663931044976295,2026-08-13T23:32:11.044976+00:00,base_link,,,,,-0.0017945137806236744,0.03235587477684021,0.09690042585134506,0.9947664141654968,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.0008367946029016445,0.0006378004884742255,-0.0022902015040218034,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6398802042931317,0.03635516319625312,9.816808990442752,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931165937078,2026-08-13T23:32:11.165937+00:00,14068241032217,1.576467488,1786663931,64943503,1786663931064943503,2026-08-13T23:32:11.064944+00:00,base_link,,,,,-0.0017804099479690194,0.03235730528831482,0.09690088033676147,0.994766354560852,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0020879734303790656,0.0009171545785346473,-0.0020355043455294887,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6324472778134047,0.028922040353703778,9.809117851418256,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931186865735,2026-08-13T23:32:11.186866+00:00,14068261960874,1.597396145,1786663931,86635337,1786663931086635337,2026-08-13T23:32:11.086635+00:00,base_link,,,,,-0.0017793920123949647,0.03235805407166481,0.09690088778734207,0.994766354560852,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.003755329434830213,-0.0006933430666804711,-0.0006632985004100391,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.632419659154117,0.02854305325676687,9.793621007078885,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931208012254,2026-08-13T23:32:11.208012+00:00,14068283107361,1.618542632,1786663931,108606295,1786663931108606295,2026-08-13T23:32:11.108606+00:00,base_link,,,,,-0.0017744010547176003,0.03235182911157608,0.0969010591506958,0.9947664737701416,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0029195499020198364,0.00010682049013710223,9.605900467168781e-05,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6369371365785599,0.03445373860527761,9.806998375046252,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931228531008,2026-08-13T23:32:11.228531+00:00,14068303626179,1.63906145,1786663931,128605587,1786663931128605587,2026-08-13T23:32:11.128606+00:00,base_link,,,,,-0.0017766343662515283,0.032351985573768616,0.09690097719430923,0.9947664737701416,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.0002840179054064162,0.0006686581771224049,0.0025115055092695348,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6422121543720364,0.02358912064381875,9.802072024559974,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931250468631,2026-08-13T23:32:11.250468+00:00,14068325563706,1.660998977,1786663931,150661420,1786663931150661420,2026-08-13T23:32:11.150661+00:00,base_link,,,,,-0.0017961199628189206,0.0323694609105587,0.0969003289937973,0.9947659969329834,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-1.7977150090301116e-05,-0.00041429355616415264,0.0011960118616153501,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6356230583053082,0.020542339109734166,9.807883341187239,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931270598409,2026-08-13T23:32:11.270598+00:00,14068345693452,1.681128723,1786663931,170597420,1786663931170597420,2026-08-13T23:32:11.170597+00:00,base_link,,,,,-0.0017873733304440975,0.032366927713155746,0.09690061211585999,0.9947659373283386,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.00025345741669336266,-0.0014885744114484405,0.0009242213180990646,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6333017757508903,0.037551352994167245,9.79127999691069,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931291556630,2026-08-13T23:32:11.291557+00:00,14068366651449,1.70208672,1786663931,192597253,1786663931192597253,2026-08-13T23:32:11.192597+00:00,base_link,,,,,-0.001783062587492168,0.032387182116508484,0.09690075367689133,0.9947654008865356,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",6.749578924832171e-07,-0.0006956832804772294,0.001424462059133848,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6299495427135378,0.032943955096835266,9.791434310689567,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931312579036,2026-08-13T23:32:11.312579+00:00,14068387674111,1.723109382,1786663931,212602962,1786663931212602962,2026-08-13T23:32:11.212603+00:00,base_link,,,,,-0.0017773967701941729,0.03235255181789398,0.09690095484256744,0.9947665333747864,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-3.155602072064019e-05,0.0003630164569655623,-0.00201760928139808,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6273535348709672,0.022423739259410647,9.789239430993796,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931334562252,2026-08-13T23:32:11.334562+00:00,14068409657391,1.745092662,1786663931,234652670,1786663931234652670,2026-08-13T23:32:11.234653+00:00,base_link,,,,,-0.0017857772763818502,0.03235951066017151,0.09690068662166595,0.9947661757469177,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.0008111642781528838,-0.002554277072718103,0.0014529232929124437,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6369023575261235,0.027883876961981875,9.815699567896127,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
