receive_wall_ns,receive_wall_utc,receive_monotonic_ns,elapsed_seconds,source_stamp_sec,source_stamp_nanosec,source_time_ns,source_time_utc,frame_id,sequence,meas_stamp_sec,meas_stamp_nanosec,meas_time_ns,array_state,joint_index,joint_name,position,velocity,effort,coil_temp,motor_temp,motor_vol
1786663929845581237,2026-08-13T23:32:09.845581+00:00,14066920674168,0.256109439,1786663929,792708961,1786663929792708961,2026-08-13T23:32:09.792709+00:00,x2_arm,7002148,0,0,0,0,10,right_elbow_joint,-1.1712737083435059,0.0061054229736328125,-1.377288818359375,56,52,53
1786663929845581237,2026-08-13T23:32:09.845581+00:00,14066920674168,0.256109439,1786663929,792708961,1786663929792708961,2026-08-13T23:32:09.792709+00:00,x2_arm,7002148,0,0,0,0,11,right_wrist_yaw_joint,-0.008340835571289062,0.0061054229736328125,0.3223419189453125,61,54,53
1786663929845581237,2026-08-13T23:32:09.845581+00:00,14066920674168,0.256109439,1786663929,792708961,1786663929792708961,2026-08-13T23:32:09.792709+00:00,x2_arm,7002148,0,0,0,0,12,right_wrist_pitch_joint,0.00667572021484375,0.0073261260986328125,-0.14847564697265625,53,0,25
1786663929845581237,2026-08-13T23:32:09.845581+00:00,14066920674168,0.256109439,1786663929,792708961,1786663929792708961,2026-08-13T23:32:09.792709+00:00,x2_arm,7002148,0,0,0,0,13,right_wrist_roll_joint,0.00591278076171875,-0.0073261260986328125,-0.21098899841308594,44,0,25
1786663929865966052,2026-08-13T23:32:09.865966+00:00,14066941060967,0.276496238,1786663929,815697836,1786663929815697836,2026-08-13T23:32:09.815698+00:00,x2_arm,7002152,0,0,0,0,0,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328125,0.4981689453125,50,46,53
1786663929865966052,2026-08-13T23:32:09.865966+00:00,14066941060967,0.276496238,1786663929,815697836,1786663929815697836,2026-08-13T23:32:09.815698+00:00,x2_arm,7002152,0,0,0,0,1,left_shoulder_roll_joint,-0.012558937072753906,-0.0061054229736328125,1.0842514038085938,51,46,53
1786663929865966052,2026-08-13T23:32:09.865966+00:00,14066941060967,0.276496238,1786663929,815697836,1786663929815697836,2026-08-13T23:32:09.815698+00:00,x2_arm,7002152,0,0,0,0,2,left_shoulder_yaw_joint,-0.008532524108886719,0.0061054229736328125,0.4981689453125,53,48,53
1786663929865966052,2026-08-13T23:32:09.865966+00:00,14066941060967,0.276496238,1786663929,815697836,1786663929815697836,2026-08-13T23:32:09.815698+00:00,x2_arm,7002152,0,0,0,0,3,left_elbow_joint,-1.1739583015441895,-0.0061054229736328125,-1.3186798095703125,54,51,53
1786663929865966052,2026-08-13T23:32:09.865966+00:00,14066941060967,0.276496238,1786663929,815697836,1786663929815697836,2026-08-13T23:32:09.815698+00:00,x2_arm,7002152,0,0,0,0,4,left_wrist_yaw_joint,0.012175559997558594,0.0061054229736328125,-0.3223419189453125,59,53,53
1786663929865966052,2026-08-13T23:32:09.865966+00:00,14066941060967,0.276496238,1786663929,815697836,1786663929815697836,2026-08-13T23:32:09.815698+00:00,x2_arm,7002152,0,0,0,0,5,left_wrist_pitch_joint,0.00209808349609375,-0.0073261260986328125,-0.08595848083496094,53,0,25
1786663929865966052,2026-08-13T23:32:09.865966+00:00,14066941060967,0.276496238,1786663929,815697836,1786663929815697836,2026-08-13T23:32:09.815698+00:00,x2_arm,7002152,0,0,0,0,6,left_wrist_roll_joint,-0.01811981201171875,-0.0073261260986328125,0.5079383850097656,44,0,25
1786663929865966052,2026-08-13T23:32:09.865966+00:00,14066941060967,0.276496238,1786663929,815697836,1786663929815697836,2026-08-13T23:32:09.815698+00:00,x2_arm,7002152,0,0,0,0,7,right_shoulder_pitch_joint,0.3975830078125,0.0061054229736328125,0.3223419189453125,47,43,53
1786663929865966052,2026-08-13T23:32:09.865966+00:00,14066941060967,0.276496238,1786663929,815697836,1786663929815697836,2026-08-13T23:32:09.815698+00:00,x2_arm,7002152,0,0,0,0,8,right_shoulder_roll_joint,0.012942790985107422,-0.0061054229736328125,-1.377288818359375,49,45,54
1786663929865966052,2026-08-13T23:32:09.865966+00:00,14066941060967,0.276496238,1786663929,815697836,1786663929815697836,2026-08-13T23:32:09.815698+00:00,x2_arm,7002152,0,0,0,0,9,right_shoulder_yaw_joint,0.006040096282958984,0.0061054229736328125,-0.20513153076171875,52,48,53
1786663929865966052,2026-08-13T23:32:09.865966+00:00,14066941060967,0.276496238,1786663929,815697836,1786663929815697836,2026-08-13T23:32:09.815698+00:00,x2_arm,7002152,0,0,0,0,10,right_elbow_joint,-1.1712737083435059,0.0061054229736328125,-1.377288818359375,56,52,53
1786663929865966052,2026-08-13T23:32:09.865966+00:00,14066941060967,0.276496238,1786663929,815697836,1786663929815697836,2026-08-13T23:32:09.815698+00:00,x2_arm,7002152,0,0,0,0,11,right_wrist_yaw_joint,-0.008340835571289062,0.0061054229736328125,0.3223419189453125,61,54,53
1786663929865966052,2026-08-13T23:32:09.865966+00:00,14066941060967,0.276496238,1786663929,815697836,1786663929815697836,2026-08-13T23:32:09.815698+00:00,x2_arm,7002152,0,0,0,0,12,right_wrist_pitch_joint,0.00667572021484375,0.0073261260986328125,-0.16410446166992188,53,0,25
1786663929865966052,2026-08-13T23:32:09.865966+00:00,14066941060967,0.276496238,1786663929,815697836,1786663929815697836,2026-08-13T23:32:09.815698+00:00,x2_arm,7002152,0,0,0,0,13,right_wrist_roll_joint,0.00591278076171875,-0.0073261260986328125,-0.21098899841308594,44,0,25
1786663929886132985,2026-08-13T23:32:09.886133+00:00,14066961227228,0.296662499,1786663929,835691586,1786663929835691586,2026-08-13T23:32:09.835691+00:00,x2_arm,7002152,0,0,0,0,0,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328125,0.5567779541015625,50,46,53
1786663929886132985,2026-08-13T23:32:09.886133+00:00,14066961227228,0.296662499,1786663929,835691586,1786663929835691586,2026-08-13T23:32:09.835691+00:00,x2_arm,7002152,0,0,0,0,1,left_shoulder_roll_joint,-0.012558937072753906,-0.0061054229736328125,1.2014617919921875,51,46,53
1786663929886132985,2026-08-13T23:32:09.886133+00:00,14066961227228,0.296662499,1786663929,835691586,1786663929835691586,2026-08-13T23:32:09.835691+00:00,x2_arm,7002152,0,0,0,0,2,left_shoulder_yaw_joint,-0.008532524108886719,0.0061054229736328125,0.4981689453125,53,48,53
1786663929886132985,2026-08-13T23:32:09.886133+00:00,14066961227228,0.296662499,1786663929,835691586,1786663929835691586,2026-08-13T23:32:09.835691+00:00,x2_arm,7002152,0,0,0,0,3,left_elbow_joint,-1.1739583015441895,-0.0061054229736328125,-1.3186798095703125,54,51,53
1786663929886132985,2026-08-13T23:32:09.886133+00:00,14066961227228,0.296662499,1786663929,835691586,1786663929835691586,2026-08-13T23:32:09.835691+00:00,x2_arm,7002152,0,0,0,0,4,left_wrist_yaw_joint,0.012175559997558594,0.0061054229736328125,-0.3223419189453125,59,53,53
1786663929886132985,2026-08-13T23:32:09.886133+00:00,14066961227228,0.296662499,1786663929,835691586,1786663929835691586,2026-08-13T23:32:09.835691+00:00,x2_arm,7002152,0,0,0,0,5,left_wrist_pitch_joint,0.00209808349609375,-0.0073261260986328125,-0.10158729553222656,53,0,25
1786663929886132985,2026-08-13T23:32:09.886133+00:00,14066961227228,0.296662499,1786663929,835691586,1786663929835691586,2026-08-13T23:32:09.835691+00:00,x2_arm,7002152,0,0,0,0,6,left_wrist_roll_joint,-0.01811981201171875,-0.0073261260986328125,0.5079383850097656,44,0,25
1786663929886132985,2026-08-13T23:32:09.886133+00:00,14066961227228,0.296662499,1786663929,835691586,1786663929835691586,2026-08-13T23:32:09.835691+00:00,x2_arm,7002152,0,0,0,0,7,right_shoulder_pitch_joint,0.3975830078125,0.0061054229736328125,0.3223419189453125,47,43,53
1786663929886132985,2026-08-13T23:32:09.886133+00:00,14066961227228,0.296662499,1786663929,835691586,1786663929835691586,2026-08-13T23:32:09.835691+00:00,x2_arm,7002152,0,0,0,0,8,right_shoulder_roll_joint,0.012942790985107422,-0.0061054229736328125,-1.3186798095703125,49,45,54
1786663929886132985,2026-08-13T23:32:09.886133+00:00,14066961227228,0.296662499,1786663929,835691586,1786663929835691586,2026-08-13T23:32:09.835691+00:00,x2_arm,7002152,0,0,0,0,9,right_shoulder_yaw_joint,0.006040096282958984,0.0061054229736328125,-0.20513153076171875,52,48,53
1786663929886132985,2026-08-13T23:32:09.886133+00:00,14066961227228,0.296662499,1786663929,835691586,1786663929835691586,2026-08-13T23:32:09.835691+00:00,x2_arm,7002152,0,0,0,0,10,right_elbow_joint,-1.1712737083435059,0.0061054229736328125,-1.377288818359375,56,52,53
1786663929886132985,2026-08-13T23:32:09.886133+00:00,14066961227228,0.296662499,1786663929,835691586,1786663929835691586,2026-08-13T23:32:09.835691+00:00,x2_arm,7002152,0,0,0,0,11,right_wrist_yaw_joint,-0.008340835571289062,0.0061054229736328125,0.3223419189453125,61,54,53
1786663929886132985,2026-08-13T23:32:09.886133+00:00,14066961227228,0.296662499,1786663929,835691586,1786663929835691586,2026-08-13T23:32:09.835691+00:00,x2_arm,7002152,0,0,0,0,12,right_wrist_pitch_joint,0.00667572021484375,0.0073261260986328125,-0.16410446166992188,53,0,25
1786663929886132985,2026-08-13T23:32:09.886133+00:00,14066961227228,0.296662499,1786663929,835691586,1786663929835691586,2026-08-13T23:32:09.835691+00:00,x2_arm,7002152,0,0,0,0,13,right_wrist_roll_joint,0.00591278076171875,-0.0073261260986328125,-0.21098899841308594,44,0,25
1786663929907192083,2026-08-13T23:32:09.907192+00:00,14066982286743,0.317722014,1786663929,856632086,1786663929856632086,2026-08-13T23:32:09.856632+00:00,x2_arm,7002155,0,0,0,0,0,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328125,0.4981689453125,50,46,53
1786663929907192083,2026-08-13T23:32:09.907192+00:00,14066982286743,0.317722014,1786663929,856632086,1786663929856632086,2026-08-13T23:32:09.856632+00:00,x2_arm,7002155,0,0,0,0,1,left_shoulder_roll_joint,-0.012558937072753906,-0.0061054229736328125,1.0842514038085938,51,46,53
1786663929907192083,2026-08-13T23:32:09.907192+00:00,14066982286743,0.317722014,1786663929,856632086,1786663929856632086,2026-08-13T23:32:09.856632+00:00,x2_arm,7002155,0,0,0,0,2,left_shoulder_yaw_joint,-0.008532524108886719,0.0061054229736328125,0.4981689453125,53,48,53
1786663929907192083,2026-08-13T23:32:09.907192+00:00,14066982286743,0.317722014,1786663929,856632086,1786663929856632086,2026-08-13T23:32:09.856632+00:00,x2_arm,7002155,0,0,0,0,3,left_elbow_joint,-1.1739583015441895,-0.0061054229736328125,-1.377288818359375,54,51,53
1786663929907192083,2026-08-13T23:32:09.907192+00:00,14066982286743,0.317722014,1786663929,856632086,1786663929856632086,2026-08-13T23:32:09.856632+00:00,x2_arm,7002155,0,0,0,0,4,left_wrist_yaw_joint,0.012175559997558594,0.0061054229736328125,-0.3223419189453125,59,53,53
1786663929907192083,2026-08-13T23:32:09.907192+00:00,14066982286743,0.317722014,1786663929,856632086,1786663929856632086,2026-08-13T23:32:09.856632+00:00,x2_arm,7002155,0,0,0,0,5,left_wrist_pitch_joint,0.00209808349609375,-0.0073261260986328125,-0.08595848083496094,53,0,25
1786663929907192083,2026-08-13T23:32:09.907192+00:00,14066982286743,0.317722014,1786663929,856632086,1786663929856632086,2026-08-13T23:32:09.856632+00:00,x2_arm,7002155,0,0,0,0,6,left_wrist_roll_joint,-0.01811981201171875,-0.0073261260986328125,0.5079383850097656,44,0,25
1786663929907192083,2026-08-13T23:32:09.907192+00:00,14066982286743,0.317722014,1786663929,856632086,1786663929856632086,2026-08-13T23:32:09.856632+00:00,x2_arm,7002155,0,0,0,0,7,right_shoulder_pitch_joint,0.3975830078125,0.0061054229736328125,0.26373291015625,47,43,53
1786663929907192083,2026-08-13T23:32:09.907192+00:00,14066982286743,0.317722014,1786663929,856632086,1786663929856632086,2026-08-13T23:32:09.856632+00:00,x2_arm,7002155,0,0,0,0,8,right_shoulder_roll_joint,0.012942790985107422,-0.0061054229736328125,-1.377288818359375,49,45,54
1786663929907192083,2026-08-13T23:32:09.907192+00:00,14066982286743,0.317722014,1786663929,856632086,1786663929856632086,2026-08-13T23:32:09.856632+00:00,x2_arm,7002155,0,0,0,0,9,right_shoulder_yaw_joint,0.006040096282958984,0.0061054229736328125,-0.20513153076171875,52,48,53
1786663929907192083,2026-08-13T23:32:09.907192+00:00,14066982286743,0.317722014,1786663929,856632086,1786663929856632086,2026-08-13T23:32:09.856632+00:00,x2_arm,7002155,0,0,0,0,10,right_elbow_joint,-1.1712737083435059,0.0061054229736328125,-1.377288818359375,56,52,53
1786663929907192083,2026-08-13T23:32:09.907192+00:00,14066982286743,0.317722014,1786663929,856632086,1786663929856632086,2026-08-13T23:32:09.856632+00:00,x2_arm,7002155,0,0,0,0,11,right_wrist_yaw_joint,-0.008340835571289062,0.0061054229736328125,0.3223419189453125,61,54,53
1786663929907192083,2026-08-13T23:32:09.907192+00:00,14066982286743,0.317722014,1786663929,856632086,1786663929856632086,2026-08-13T23:32:09.856632+00:00,x2_arm,7002155,0,0,0,0,12,right_wrist_pitch_joint,0.00667572021484375,0.0073261260986328125,-0.14847564697265625,53,0,25
1786663929907192083,2026-08-13T23:32:09.907192+00:00,14066982286743,0.317722014,1786663929,856632086,1786663929856632086,2026-08-13T23:32:09.856632+00:00,x2_arm,7002155,0,0,0,0,13,right_wrist_roll_joint,0.00591278076171875,-0.0073261260986328125,-0.1953601837158203,44,0,25
1786663929927515204,2026-08-13T23:32:09.927515+00:00,14067002609735,0.338045006,1786663929,876693211,1786663929876693211,2026-08-13T23:32:09.876693+00:00,x2_arm,7002157,0,0,0,0,0,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328125,0.4981689453125,50,46,53
1786663929927515204,2026-08-13T23:32:09.927515+00:00,14067002609735,0.338045006,1786663929,876693211,1786663929876693211,2026-08-13T23:32:09.876693+00:00,x2_arm,7002157,0,0,0,0,1,left_shoulder_roll_joint,-0.012558937072753906,-0.0061054229736328125,1.2014617919921875,51,46,53
1786663929927515204,2026-08-13T23:32:09.927515+00:00,14067002609735,0.338045006,1786663929,876693211,1786663929876693211,2026-08-13T23:32:09.876693+00:00,x2_arm,7002157,0,0,0,0,2,left_shoulder_yaw_joint,-0.008532524108886719,0.0061054229736328125,0.5567779541015625,53,48,53
1786663929927515204,2026-08-13T23:32:09.927515+00:00,14067002609735,0.338045006,1786663929,876693211,1786663929876693211,2026-08-13T23:32:09.876693+00:00,x2_arm,7002157,0,0,0,0,3,left_elbow_joint,-1.1739583015441895,-0.0061054229736328125,-1.3186798095703125,54,51,53
1786663929927515204,2026-08-13T23:32:09.927515+00:00,14067002609735,0.338045006,1786663929,876693211,1786663929876693211,2026-08-13T23:32:09.876693+00:00,x2_arm,7002157,0,0,0,0,4,left_wrist_yaw_joint,0.012175559997558594,0.0061054229736328125,-0.26373291015625,59,53,53
1786663929927515204,2026-08-13T23:32:09.927515+00:00,14067002609735,0.338045006,1786663929,876693211,1786663929876693211,2026-08-13T23:32:09.876693+00:00,x2_arm,7002157,0,0,0,0,5,left_wrist_pitch_joint,0.00209808349609375,-0.0073261260986328125,-0.10158729553222656,53,0,25
1786663929927515204,2026-08-13T23:32:09.927515+00:00,14067002609735,0.338045006,1786663929,876693211,1786663929876693211,2026-08-13T23:32:09.876693+00:00,x2_arm,7002157,0,0,0,0,6,left_wrist_roll_joint,-0.01811981201171875,-0.0073261260986328125,0.5079383850097656,44,0,25
1786663929927515204,2026-08-13T23:32:09.927515+00:00,14067002609735,0.338045006,1786663929,876693211,1786663929876693211,2026-08-13T23:32:09.876693+00:00,x2_arm,7002157,0,0,0,0,7,right_shoulder_pitch_joint,0.3975830078125,0.0061054229736328125,0.3223419189453125,47,43,53
1786663929927515204,2026-08-13T23:32:09.927515+00:00,14067002609735,0.338045006,1786663929,876693211,1786663929876693211,2026-08-13T23:32:09.876693+00:00,x2_arm,7002157,0,0,0,0,8,right_shoulder_roll_joint,0.012942790985107422,-0.0061054229736328125,-1.377288818359375,49,45,54
1786663929927515204,2026-08-13T23:32:09.927515+00:00,14067002609735,0.338045006,1786663929,876693211,1786663929876693211,2026-08-13T23:32:09.876693+00:00,x2_arm,7002157,0,0,0,0,9,right_shoulder_yaw_joint,0.006040096282958984,0.0061054229736328125,-0.26373291015625,52,48,53
1786663929927515204,2026-08-13T23:32:09.927515+00:00,14067002609735,0.338045006,1786663929,876693211,1786663929876693211,2026-08-13T23:32:09.876693+00:00,x2_arm,7002157,0,0,0,0,10,right_elbow_joint,-1.1712737083435059,0.0061054229736328125,-1.377288818359375,56,52,53
1786663929927515204,2026-08-13T23:32:09.927515+00:00,14067002609735,0.338045006,1786663929,876693211,1786663929876693211,2026-08-13T23:32:09.876693+00:00,x2_arm,7002157,0,0,0,0,11,right_wrist_yaw_joint,-0.008340835571289062,0.0061054229736328125,0.3223419189453125,61,54,53
1786663929927515204,2026-08-13T23:32:09.927515+00:00,14067002609735,0.338045006,1786663929,876693211,1786663929876693211,2026-08-13T23:32:09.876693+00:00,x2_arm,7002157,0,0,0,0,12,right_wrist_pitch_joint,0.00667572021484375,0.0073261260986328125,-0.14847564697265625,53,0,25
1786663929927515204,2026-08-13T23:32:09.927515+00:00,14067002609735,0.338045006,1786663929,876693211,1786663929876693211,2026-08-13T23:32:09.876693+00:00,x2_arm,7002157,0,0,0,0,13,right_wrist_roll_joint,0.00591278076171875,-0.0073261260986328125,-0.21098899841308594,44,0,25
1786663929948321574,2026-08-13T23:32:09.948322+00:00,14067023416489,0.35885176,1786663929,896717586,1786663929896717586,2026-08-13T23:32:09.896718+00:00,x2_arm,7002157,0,0,0,0,0,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328125,0.4981689453125,50,46,53
1786663929948321574,2026-08-13T23:32:09.948322+00:00,14067023416489,0.35885176,1786663929,896717586,1786663929896717586,2026-08-13T23:32:09.896718+00:00,x2_arm,7002157,0,0,0,0,1,left_shoulder_roll_joint,-0.012558937072753906,-0.0061054229736328125,1.1428604125976562,51,46,53
1786663929948321574,2026-08-13T23:32:09.948322+00:00,14067023416489,0.35885176,1786663929,896717586,1786663929896717586,2026-08-13T23:32:09.896718+00:00,x2_arm,7002157,0,0,0,0,2,left_shoulder_yaw_joint,-0.008532524108886719,0.0061054229736328125,0.4981689453125,53,48,53
1786663929948321574,2026-08-13T23:32:09.948322+00:00,14067023416489,0.35885176,1786663929,896717586,1786663929896717586,2026-08-13T23:32:09.896718+00:00,x2_arm,7002157,0,0,0,0,3,left_elbow_joint,-1.1739583015441895,-0.0061054229736328125,-1.377288818359375,54,51,53
1786663929948321574,2026-08-13T23:32:09.948322+00:00,14067023416489,0.35885176,1786663929,896717586,1786663929896717586,2026-08-13T23:32:09.896718+00:00,x2_arm,7002157,0,0,0,0,4,left_wrist_yaw_joint,0.012175559997558594,0.0061054229736328125,-0.3223419189453125,59,53,53
1786663929948321574,2026-08-13T23:32:09.948322+00:00,14067023416489,0.35885176,1786663929,896717586,1786663929896717586,2026-08-13T23:32:09.896718+00:00,x2_arm,7002157,0,0,0,0,5,left_wrist_pitch_joint,0.00209808349609375,-0.0073261260986328125,-0.10158729553222656,53,0,25
1786663929948321574,2026-08-13T23:32:09.948322+00:00,14067023416489,0.35885176,1786663929,896717586,1786663929896717586,2026-08-13T23:32:09.896718+00:00,x2_arm,7002157,0,0,0,0,6,left_wrist_roll_joint,-0.01811981201171875,-0.0073261260986328125,0.5079383850097656,44,0,25
1786663929948321574,2026-08-13T23:32:09.948322+00:00,14067023416489,0.35885176,1786663929,896717586,1786663929896717586,2026-08-13T23:32:09.896718+00:00,x2_arm,7002157,0,0,0,0,7,right_shoulder_pitch_joint,0.3975830078125,0.0061054229736328125,0.3223419189453125,47,43,53
1786663929948321574,2026-08-13T23:32:09.948322+00:00,14067023416489,0.35885176,1786663929,896717586,1786663929896717586,2026-08-13T23:32:09.896718+00:00,x2_arm,7002157,0,0,0,0,8,right_shoulder_roll_joint,0.012942790985107422,-0.0061054229736328125,-1.377288818359375,49,45,54
1786663929948321574,2026-08-13T23:32:09.948322+00:00,14067023416489,0.35885176,1786663929,896717586,1786663929896717586,2026-08-13T23:32:09.896718+00:00,x2_arm,7002157,0,0,0,0,9,right_shoulder_yaw_joint,0.006040096282958984,0.0061054229736328125,-0.26373291015625,52,48,53
1786663929948321574,2026-08-13T23:32:09.948322+00:00,14067023416489,0.35885176,1786663929,896717586,1786663929896717586,2026-08-13T23:32:09.896718+00:00,x2_arm,7002157,0,0,0,0,10,right_elbow_joint,-1.1712737083435059,0.0061054229736328125,-1.3186798095703125,56,52,53
1786663929948321574,2026-08-13T23:32:09.948322+00:00,14067023416489,0.35885176,1786663929,896717586,1786663929896717586,2026-08-13T23:32:09.896718+00:00,x2_arm,7002157,0,0,0,0,11,right_wrist_yaw_joint,-0.008340835571289062,0.0061054229736328125,0.3223419189453125,61,54,53
1786663929948321574,2026-08-13T23:32:09.948322+00:00,14067023416489,0.35885176,1786663929,896717586,1786663929896717586,2026-08-13T23:32:09.896718+00:00,x2_arm,7002157,0,0,0,0,12,right_wrist_pitch_joint,0.00667572021484375,0.0073261260986328125,-0.16410446166992188,53,0,25
1786663929948321574,2026-08-13T23:32:09.948322+00:00,14067023416489,0.35885176,1786663929,896717586,1786663929896717586,2026-08-13T23:32:09.896718+00:00,x2_arm,7002157,0,0,0,0,13,right_wrist_roll_joint,0.00591278076171875,-0.0073261260986328125,-0.21098899841308594,44,0,25
1786663929969235301,2026-08-13T23:32:09.969235+00:00,14067044329928,0.379765199,1786663929,918664336,1786663929918664336,2026-08-13T23:32:09.918664+00:00,x2_arm,7002159,0,0,0,0,0,left_shoulder_pitch_joint,0.3939399719238281,-0.0061054229736328125,0.5567779541015625,50,46,53
1786663929969235301,2026-08-13T23:32:09.969235+00:00,14067044329928,0.379765199,1786663929,918664336,1786663929918664336,2026-08-13T23:32:09.918664+00:00,x2_arm,7002159,0,0,0,0,1,left_shoulder_roll_joint,-0.012558937072753906,-0.0061054229736328125,1.0842514038085938,51,46,53
1786663929969235301,2026-08-13T23:32:09.969235+00:00,14067044329928,0.379765199,1786663929,918664336,1786663929918664336,2026-08-13T23:32:09.918664+00:00,x2_arm,7002159,0,0,0,0,2,left_shoulder_yaw_joint,-0.008532524108886719,0.0061054229736328125,0.4981689453125,53,48,53
1786663929969235301,2026-08-13T23:32:09.969235+00:00,14067044329928,0.379765199,1786663929,918664336,1786663929918664336,2026-08-13T23:32:09.918664+00:00,x2_arm,7002159,0,0,0,0,3,left_elbow_joint,-1.1739583015441895,-0.0061054229736328125,-1.377288818359375,54,51,53
1786663929969235301,2026-08-13T23:32:09.969235+00:00,14067044329928,0.379765199,1786663929,918664336,1786663929918664336,2026-08-13T23:32:09.918664+00:00,x2_arm,7002159,0,0,0,0,4,left_wrist_yaw_joint,0.012175559997558594,0.0061054229736328125,-0.3223419189453125,59,53,53
1786663929969235301,2026-08-13T23:32:09.969235+00:00,14067044329928,0.379765199,1786663929,918664336,1786663929918664336,2026-08-13T23:32:09.918664+00:00,x2_arm,7002159,0,0,0,0,5,left_wrist_pitch_joint,0.00209808349609375,-0.0073261260986328125,-0.10158729553222656,53,0,25
1786663929969235301,2026-08-13T23:32:09.969235+00:00,14067044329928,0.379765199,1786663929,918664336,1786663929918664336,2026-08-13T23:32:09.918664+00:00,x2_arm,7002159,0,0,0,0,6,left_wrist_roll_joint,-0.01811981201171875,-0.0073261260986328125,0.5079383850097656,44,0,25
1786663929969235301,2026-08-13T23:32:09.969235+00:00,14067044329928,0.379765199,1786663929,918664336,1786663929918664336,2026-08-13T23:32:09.918664+00:00,x2_arm,7002159,0,0,0,0,7,right_shoulder_pitch_joint,0.3975830078125,0.0061054229736328125,0.380950927734375,47,43,53
1786663929969235301,2026-08-13T23:32:09.969235+00:00,14067044329928,0.379765199,1786663929,918664336,1786663929918664336,2026-08-13T23:32:09.918664+00:00,x2_arm,7002159,0,0,0,0,8,right_shoulder_roll_joint,0.012942790985107422,-0.0061054229736328125,-1.4358978271484375,49,45,54
1786663929969235301,2026-08-13T23:32:09.969235+00:00,14067044329928,0.379765199,1786663929,918664336,1786663929918664336,2026-08-13T23:32:09.918664+00:00,x2_arm,7002159,0,0,0,0,9,right_shoulder_yaw_joint,0.006040096282958984,0.0061054229736328125,-0.20513153076171875,52,48,53
