topic,receive_wall_ns,receive_wall_utc,receive_monotonic_ns,elapsed_seconds,source_stamp_sec,source_stamp_nanosec,source_time_ns,source_time_utc,frame_id,sequence,meas_stamp_sec,meas_stamp_nanosec,meas_time_ns,message.header.stamp.sec,message.header.stamp.nanosec,message.header.frame_id,message.header.sequence,message.header.meas_stamp.sec,message.header.meas_stamp.nanosec,message.input_source.name,message.input_source.priority,message.input_source.timeout,message.action_info.current_action.value,message.action_info.action_desc,message.action_info.status.value,message.runtime_model.waist_status,message.runtime_model.left_hand_status.value,message.runtime_model.right_hand_status.value,message.motion_status.player_state.value,message.motion_status.control_area.value,message.motion_status.motion,message.motion_status.type.value,message.servo_status.squat_enable,message.servo_status.squat_offset,message.servo_status.squat_limit,message.servo_status.head_yaw_offset,message.servo_status.head_pitch_offset,message.servo_status.waist_yaw_offset,message.servo_status.waist_pitch_offset,message.servo_status.waist_roll_offset,message.fsm_state.current_state,message.body_status.value,message.speed_status.speed_mode.value,message.speed_status.forward_bounds.min_value,message.speed_status.forward_bounds.max_value,message.speed_status.lateral_bounds.min_value,message.speed_status.lateral_bounds.max_value,message.speed_status.angular_bounds.min_value,message.speed_status.angular_bounds.max_value
/aima/mc/common/state,1786663935372467870,2026-08-13T23:32:15.372468+00:00,14072447562881,5.782998152,1786663935,368359464,1786663935368359464,2026-08-13T23:32:15.368359+00:00,,140221,0,0,0,1786663935,368359464,,140221,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663935471854715,2026-08-13T23:32:15.471855+00:00,14072546949598,5.882384869,1786663935,468355339,1786663935468355339,2026-08-13T23:32:15.468355+00:00,,140222,0,0,0,1786663935,468355339,,140222,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663935571758702,2026-08-13T23:32:15.571759+00:00,14072646853233,5.982288504,1786663935,568357339,1786663935568357339,2026-08-13T23:32:15.568357+00:00,,140223,0,0,0,1786663935,568357339,,140223,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663935672165879,2026-08-13T23:32:15.672166+00:00,14072747260794,6.082696065,1786663935,668363714,1786663935668363714,2026-08-13T23:32:15.668364+00:00,,140224,0,0,0,1786663935,668363714,,140224,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663935771262746,2026-08-13T23:32:15.771263+00:00,14072846357181,6.181792452,1786663935,768358422,1786663935768358422,2026-08-13T23:32:15.768358+00:00,,140225,0,0,0,1786663935,768358422,,140225,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663935871688920,2026-08-13T23:32:15.871689+00:00,14072946783867,6.282219138,1786663935,868358380,1786663935868358380,2026-08-13T23:32:15.868358+00:00,,140226,0,0,0,1786663935,868358380,,140226,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663935971329806,2026-08-13T23:32:15.971330+00:00,14073046424721,6.381859992,1786663935,968407922,1786663935968407922,2026-08-13T23:32:15.968408+00:00,,140227,0,0,0,1786663935,968407922,,140227,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663936075432011,2026-08-13T23:32:16.075432+00:00,14073150527086,6.485962357,1786663936,68357422,1786663936068357422,2026-08-13T23:32:16.068357+00:00,,140228,0,0,0,1786663936,68357422,,140228,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663936170393753,2026-08-13T23:32:16.170394+00:00,14073245488796,6.580924067,1786663936,168368172,1786663936168368172,2026-08-13T23:32:16.168368+00:00,,140229,0,0,0,1786663936,168368172,,140229,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663936271916850,2026-08-13T23:32:16.271917+00:00,14073347011925,6.682447196,1786663936,268368422,1786663936268368422,2026-08-13T23:32:16.268368+00:00,,140230,0,0,0,1786663936,268368422,,140230,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663936373110634,2026-08-13T23:32:16.373111+00:00,14073448205613,6.783640884,1786663936,368358464,1786663936368358464,2026-08-13T23:32:16.368358+00:00,,140231,0,0,0,1786663936,368358464,,140231,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663936471819743,2026-08-13T23:32:16.471820+00:00,14073546914626,6.882349897,1786663936,468356964,1786663936468356964,2026-08-13T23:32:16.468357+00:00,,140232,0,0,0,1786663936,468356964,,140232,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663936574507993,2026-08-13T23:32:16.574508+00:00,14073649602876,6.985038147,1786663936,568358089,1786663936568358089,2026-08-13T23:32:16.568358+00:00,,140233,0,0,0,1786663936,568358089,,140233,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663936671802859,2026-08-13T23:32:16.671803+00:00,14073746897710,7.082332981,1786663936,668358631,1786663936668358631,2026-08-13T23:32:16.668359+00:00,,140234,0,0,0,1786663936,668358631,,140234,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663936772840771,2026-08-13T23:32:16.772841+00:00,14073847935590,7.183370861,1786663936,768361214,1786663936768361214,2026-08-13T23:32:16.768361+00:00,,140235,0,0,0,1786663936,768361214,,140235,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663936872150437,2026-08-13T23:32:16.872150+00:00,14073947245383,7.282680654,1786663936,868370214,1786663936868370214,2026-08-13T23:32:16.868370+00:00,,140236,0,0,0,1786663936,868370214,,140236,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663936972395491,2026-08-13T23:32:16.972395+00:00,14074047490566,7.382925837,1786663936,968402839,1786663936968402839,2026-08-13T23:32:16.968403+00:00,,140237,0,0,0,1786663936,968402839,,140237,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663937071267823,2026-08-13T23:32:17.071268+00:00,14074146362738,7.481798009,1786663937,68357298,1786663937068357298,2026-08-13T23:32:17.068357+00:00,,140238,0,0,0,1786663937,68357298,,140238,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663937173295075,2026-08-13T23:32:17.173295+00:00,14074248390022,7.583825293,1786663937,168368339,1786663937168368339,2026-08-13T23:32:17.168368+00:00,,140239,0,0,0,1786663937,168368339,,140239,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663937275722329,2026-08-13T23:32:17.275722+00:00,14074350815132,7.686250403,1786663937,268356923,1786663937268356923,2026-08-13T23:32:17.268357+00:00,,140240,0,0,0,1786663937,268356923,,140240,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663937372870452,2026-08-13T23:32:17.372870+00:00,14074447965527,7.783400798,1786663937,368356298,1786663937368356298,2026-08-13T23:32:17.368356+00:00,,140241,0,0,0,1786663937,368356298,,140241,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663937472209799,2026-08-13T23:32:17.472210+00:00,14074547304842,7.882740113,1786663937,468361506,1786663937468361506,2026-08-13T23:32:17.468361+00:00,,140242,0,0,0,1786663937,468361506,,140242,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663937577987926,2026-08-13T23:32:17.577988+00:00,14074653082585,7.988517856,1786663937,568359131,1786663937568359131,2026-08-13T23:32:17.568359+00:00,,140243,0,0,0,1786663937,568359131,,140243,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663937673351707,2026-08-13T23:32:17.673352+00:00,14074748446654,8.083881925,1786663937,668358798,1786663937668358798,2026-08-13T23:32:17.668359+00:00,,140244,0,0,0,1786663937,668358798,,140244,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663937771993363,2026-08-13T23:32:17.771993+00:00,14074847088438,8.182523709,1786663937,768374506,1786663937768374506,2026-08-13T23:32:17.768374+00:00,,140245,0,0,0,1786663937,768374506,,140245,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663937871151662,2026-08-13T23:32:17.871152+00:00,14074946246449,8.28168172,1786663937,868357840,1786663937868357840,2026-08-13T23:32:17.868358+00:00,,140246,0,0,0,1786663937,868357840,,140246,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663937972605615,2026-08-13T23:32:17.972606+00:00,14075047700210,8.383135481,1786663937,968360131,1786663937968360131,2026-08-13T23:32:17.968360+00:00,,140247,0,0,0,1786663937,968360131,,140247,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663938078966141,2026-08-13T23:32:18.078966+00:00,14075154061152,8.489496423,1786663938,68358631,1786663938068358631,2026-08-13T23:32:18.068359+00:00,,140248,0,0,0,1786663938,68358631,,140248,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663938173534565,2026-08-13T23:32:18.173534+00:00,14075248629096,8.584064367,1786663938,168358007,1786663938168358007,2026-08-13T23:32:18.168358+00:00,,140249,0,0,0,1786663938,168358007,,140249,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663938272500673,2026-08-13T23:32:18.272501+00:00,14075347595268,8.683030539,1786663938,268358840,1786663938268358840,2026-08-13T23:32:18.268359+00:00,,140250,0,0,0,1786663938,268358840,,140250,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663938372140202,2026-08-13T23:32:18.372140+00:00,14075447234670,8.782669941,1786663938,368360548,1786663938368360548,2026-08-13T23:32:18.368361+00:00,,140251,0,0,0,1786663938,368360548,,140251,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663938472072894,2026-08-13T23:32:18.472073+00:00,14075547167841,8.882603112,1786663938,468360798,1786663938468360798,2026-08-13T23:32:18.468361+00:00,,140252,0,0,0,1786663938,468360798,,140252,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663938571631821,2026-08-13T23:32:18.571632+00:00,14075646726800,8.982162071,1786663938,568356965,1786663938568356965,2026-08-13T23:32:18.568357+00:00,,140253,0,0,0,1786663938,568356965,,140253,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663938672876126,2026-08-13T23:32:18.672876+00:00,14075747971105,9.083406376,1786663938,668368007,1786663938668368007,2026-08-13T23:32:18.668368+00:00,,140254,0,0,0,1786663938,668368007,,140254,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663938771112145,2026-08-13T23:32:18.771112+00:00,14075846207060,9.181642331,1786663938,768357465,1786663938768357465,2026-08-13T23:32:18.768357+00:00,,140255,0,0,0,1786663938,768357465,,140255,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663938871987694,2026-08-13T23:32:18.871988+00:00,14075947081777,9.282517048,1786663938,868377840,1786663938868377840,2026-08-13T23:32:18.868378+00:00,,140256,0,0,0,1786663938,868377840,,140256,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663938971238318,2026-08-13T23:32:18.971238+00:00,14076046333329,9.3817686,1786663938,968412799,1786663938968412799,2026-08-13T23:32:18.968413+00:00,,140257,0,0,0,1786663938,968412799,,140257,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663939071188557,2026-08-13T23:32:19.071188+00:00,14076146283504,9.481718775,1786663939,68378340,1786663939068378340,2026-08-13T23:32:19.068378+00:00,,140258,0,0,0,1786663939,68378340,,140258,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663939171210661,2026-08-13T23:32:19.171211+00:00,14076246305640,9.581740911,1786663939,168370132,1786663939168370132,2026-08-13T23:32:19.168370+00:00,,140259,0,0,0,1786663939,168370132,,140259,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663939272739921,2026-08-13T23:32:19.272740+00:00,14076347834708,9.683269979,1786663939,268370382,1786663939268370382,2026-08-13T23:32:19.268370+00:00,,140260,0,0,0,1786663939,268370382,,140260,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663939372162081,2026-08-13T23:32:19.372162+00:00,14076447257060,9.782692331,1786663939,368363924,1786663939368363924,2026-08-13T23:32:19.368364+00:00,,140261,0,0,0,1786663939,368363924,,140261,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663939470771742,2026-08-13T23:32:19.470772+00:00,14076545866849,9.88130212,1786663939,468364757,1786663939468364757,2026-08-13T23:32:19.468365+00:00,,140262,0,0,0,1786663939,468364757,,140262,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663939571732542,2026-08-13T23:32:19.571733+00:00,14076646827361,9.982262632,1786663939,568363841,1786663939568363841,2026-08-13T23:32:19.568364+00:00,,140263,0,0,0,1786663939,568363841,,140263,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663939670603010,2026-08-13T23:32:19.670603+00:00,14076745698053,10.081133324,1786663939,668359424,1786663939668359424,2026-08-13T23:32:19.668360+00:00,,140264,0,0,0,1786663939,668359424,,140264,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663939773182796,2026-08-13T23:32:19.773183+00:00,14076848277583,10.183712854,1786663939,768357632,1786663939768357632,2026-08-13T23:32:19.768358+00:00,,140265,0,0,0,1786663939,768357632,,140265,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663939872155952,2026-08-13T23:32:19.872156+00:00,14076947250963,10.282686234,1786663939,868359341,1786663939868359341,2026-08-13T23:32:19.868359+00:00,,140266,0,0,0,1786663939,868359341,,140266,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663939971613970,2026-08-13T23:32:19.971614+00:00,14077046708757,10.382144028,1786663939,968357841,1786663939968357841,2026-08-13T23:32:19.968358+00:00,,140267,0,0,0,1786663939,968357841,,140267,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663940071512179,2026-08-13T23:32:20.071512+00:00,14077146607062,10.482042333,1786663940,68359549,1786663940068359549,2026-08-13T23:32:20.068359+00:00,,140268,0,0,0,1786663940,68359549,,140268,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663940174779439,2026-08-13T23:32:20.174779+00:00,14077249874130,10.585309401,1786663940,168360382,1786663940168360382,2026-08-13T23:32:20.168360+00:00,,140269,0,0,0,1786663940,168360382,,140269,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663940270978103,2026-08-13T23:32:20.270978+00:00,14077346072570,10.681507841,1786663940,268357424,1786663940268357424,2026-08-13T23:32:20.268357+00:00,,140270,0,0,0,1786663940,268357424,,140270,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663940372582517,2026-08-13T23:32:20.372582+00:00,14077447677112,10.783112383,1786663940,368357383,1786663940368357383,2026-08-13T23:32:20.368357+00:00,,140271,0,0,0,1786663940,368357383,,140271,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663940471397976,2026-08-13T23:32:20.471398+00:00,14077546492987,10.881928258,1786663940,468360258,1786663940468360258,2026-08-13T23:32:20.468360+00:00,,140272,0,0,0,1786663940,468360258,,140272,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663940573456886,2026-08-13T23:32:20.573457+00:00,14077648551801,10.983987072,1786663940,568358758,1786663940568358758,2026-08-13T23:32:20.568359+00:00,,140273,0,0,0,1786663940,568358758,,140273,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663940671592154,2026-08-13T23:32:20.671592+00:00,14077746687101,11.082122372,1786663940,668369216,1786663940668369216,2026-08-13T23:32:20.668369+00:00,,140274,0,0,0,1786663940,668369216,,140274,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663940777761361,2026-08-13T23:32:20.777761+00:00,14077852854868,11.188290139,1786663940,768362174,1786663940768362174,2026-08-13T23:32:20.768362+00:00,,140275,0,0,0,1786663940,768362174,,140275,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663940872049780,2026-08-13T23:32:20.872050+00:00,14077947144727,11.282579998,1786663940,868359216,1786663940868359216,2026-08-13T23:32:20.868359+00:00,,140276,0,0,0,1786663940,868359216,,140276,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663940972352637,2026-08-13T23:32:20.972353+00:00,14078047447520,11.382882791,1786663940,968355966,1786663940968355966,2026-08-13T23:32:20.968356+00:00,,140277,0,0,0,1786663940,968355966,,140277,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663941076761137,2026-08-13T23:32:21.076761+00:00,14078151856116,11.487291387,1786663941,68358258,1786663941068358258,2026-08-13T23:32:21.068358+00:00,,140278,0,0,0,1786663941,68358258,,140278,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663941171330943,2026-08-13T23:32:21.171331+00:00,14078246425986,11.581861257,1786663941,168355883,1786663941168355883,2026-08-13T23:32:21.168356+00:00,,140279,0,0,0,1786663941,168355883,,140279,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663941271255795,2026-08-13T23:32:21.271256+00:00,14078346350838,11.681786109,1786663941,268362550,1786663941268362550,2026-08-13T23:32:21.268363+00:00,,140280,0,0,0,1786663941,268362550,,140280,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663941372798617,2026-08-13T23:32:21.372799+00:00,14078447893628,11.783328899,1786663941,368357258,1786663941368357258,2026-08-13T23:32:21.368357+00:00,,140281,0,0,0,1786663941,368357258,,140281,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663941471956100,2026-08-13T23:32:21.471956+00:00,14078547050599,11.88248587,1786663941,468357800,1786663941468357800,2026-08-13T23:32:21.468358+00:00,,140282,0,0,0,1786663941,468357800,,140282,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
