receive_wall_ns,receive_wall_utc,receive_monotonic_ns,elapsed_seconds,source_stamp_sec,source_stamp_nanosec,source_time_ns,source_time_utc,frame_id,sequence,meas_stamp_sec,meas_stamp_nanosec,meas_time_ns,orientation_x,orientation_y,orientation_z,orientation_w,orientation_covariance,gyro_x,gyro_y,gyro_z,gyro_covariance,accel_x,accel_y,accel_z,accel_covariance
1786663931098303025,2026-08-13T23:32:11.098303+00:00,14068173398004,1.508833275,1786663930,999240045,1786663930999240045,2026-08-13T23:32:10.999240+00:00,base_link,,,,,-0.022693470120429993,0.0222990233451128,0.6396641135215759,0.7679958343505859,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.000616022709723279,-0.003547142278174098,0.0030841608252652046,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6108312199413776,-0.0527270756203914,9.809182148826121,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931120736683,2026-08-13T23:32:11.120737+00:00,14068195831726,1.531266997,1786663931,17263295,1786663931017263295,2026-08-13T23:32:11.017263+00:00,base_link,,,,,-0.022678324952721596,0.022296378389000893,0.6396645903587341,0.7679959535598755,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.0012764899109919952,0.00043772192912929105,0.0025377626131420344,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6327269715376198,-0.0652597911908524,9.795217920881509,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931145935317,2026-08-13T23:32:11.145935+00:00,14068221029336,1.556464607,1786663931,45320753,1786663931045320753,2026-08-13T23:32:11.045321+00:00,base_link,,,,,-0.022674856707453728,0.022290976718068123,0.6396647691726685,0.7679960131645203,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0016447702397903764,0.000995637857836985,-0.0017165549147356216,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6108824386719613,-0.0521743645079201,9.793709854406117,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931166480916,2026-08-13T23:32:11.166481+00:00,14068241576023,1.577011294,1786663931,67331086,1786663931067331086,2026-08-13T23:32:11.067331+00:00,base_link,,,,,-0.022660428658127785,0.02230903133749962,0.6396652460098267,0.7679955363273621,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.001653296906579321,-0.0006099389210709665,0.00014362537965292637,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6108565370457246,-0.06008263058154843,9.80720997197032,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931188898992,2026-08-13T23:32:11.188899+00:00,14068263993587,1.599428858,1786663931,89183920,1786663931089183920,2026-08-13T23:32:11.089184+00:00,base_link,,,,,-0.022649260237812996,0.02227526530623436,0.6396656036376953,0.7679966688156128,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0005979137344593905,-0.0006063783735217742,0.002782576037016495,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6290327201295643,-0.06999949653123039,9.792844762009382,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931210228784,2026-08-13T23:32:11.210229+00:00,14068285323955,1.620759226,1786663931,111241795,1786663931111241795,2026-08-13T23:32:11.111242+00:00,base_link,,,,,-0.022661129012703896,0.022285684943199158,0.6396651864051819,0.7679963111877441,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0013791588021665904,0.00018860355996832548,-0.002516947044375758,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6209463712424039,-0.07549504347390029,9.807178407788276,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931230827817,2026-08-13T23:32:11.230828+00:00,14068305922988,1.641358259,1786663931,131374962,1786663931131374962,2026-08-13T23:32:11.131375+00:00,base_link,,,,,-0.022680209949612617,0.022262996062636375,0.6396645903587341,0.7679969072341919,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.001015001691719978,0.0009638575555201477,-0.0004021212650123837,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6240419991701841,-0.06273443743169772,9.792415722942351,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931251183072,2026-08-13T23:32:11.251183+00:00,14068326277891,1.661713162,1786663931,151484212,1786663931151484212,2026-08-13T23:32:11.151484+00:00,base_link,,,,,-0.022668708115816116,0.022269705310463905,0.6396649479866028,0.7679967284202576,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.001265073688412882,-0.001968094640882809,-0.002785256623086363,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6254840877372772,-0.05960602147916797,9.788245743781328,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931272665006,2026-08-13T23:32:11.272665+00:00,14068347760145,1.683195416,1786663931,173055003,1786663931173055003,2026-08-13T23:32:11.173055+00:00,base_link,,,,,-0.02264966070652008,0.02227729745209217,0.6396657228469849,0.7679964900016785,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.002055501460394351,-0.0032943248068671885,-0.0022504800922592163,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6136813486754894,-0.04337506331212353,9.804743289595843,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1786663931294143580,2026-08-13T23:32:11.294143+00:00,14068369238655,1.704673926,1786663931,195256962,1786663931195256962,2026-08-13T23:32:11.195257+00:00,base_link,,,,,-0.02264532260596752,0.022286472842097282,0.6396657824516296,0.7679961919784546,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0008632113924098193,-0.00221518488543726,-0.0006577262779554012,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.6304077348098158,-0.07124562870138325,9.790056592595576,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
