timestamp,joint_name,command_position,measured_position,measured_velocity,measured_torque,imu_quaternion,imu_gyro,imu_accel
0.678079688,left_knee,,0.523367882,-0.00610542297,-12.161171,,,
0.678079688,right_ankle_pitch,,-0.274674416,-0.00610542297,10.3443298,,,
0.678079688,right_ankle_roll,,0.00278043747,0.00610542297,-0.0879135132,,,
0.678079688,right_hip_pitch,,-0.293273449,0.00610542297,9.11355591,,,
0.678079688,right_hip_roll,,0.0167779922,-0.00610542297,-6.35897064,,,
0.678079688,right_hip_yaw,,-0.0271320343,0.00610542297,1.78754425,,,
0.678079688,right_knee,,0.49652338,0.00610542297,-1.2600708,,,
0.704986845,__imu_chest__,,,,,"[0.7765766382217407,-0.022288065403699875,0.024236101657152176,0.6291617751121521]","[-0.000161932206459713,0.0005415926237606496,-0.00105930496290683]","[-0.6597204115990549,-0.03608773073198972,9.787022923988104]"
0.711187946,__imu_torso__,,,,,"[-0.1868501603603363,-0.030343620106577873,-0.01637883484363556,0.9817830920219421]","[0.0008377751481262413,0.0021781417190756135,-0.002572994881977292]","[-0.6491483833760022,-0.20280871052034197,9.795675601521134]"
0.718722587,left_elbow,,-1.16858912,-0.00610542297,-1.31867981,,,
0.718722587,left_shoulder_pitch,,0.392981052,-0.00610542297,0.498168945,,,
0.718722587,left_shoulder_roll,,-0.0344181061,-0.00610542297,1.2600708,,,
0.718722587,left_shoulder_yaw,,-0.00872421265,0.00610542297,0.439559937,,,
0.718722587,left_wrist_pitch,,0.00133514404,-0.0073261261,-0.0859584808,,,
0.718722587,left_wrist_roll,,-0.00400543213,-0.0073261261,0.117218018,,,
0.718722587,left_wrist_yaw,,0.00910758972,0.00610542297,-0.322341919,,,
0.718722587,right_elbow,,-1.10224533,0.00610542297,-1.0842514,,,
0.718722587,right_shoulder_pitch,,0.37112236,0.00610542297,0.380950928,,,
0.718722587,right_shoulder_roll,,0.0532093048,-0.00610542297,-0.673995972,,,
0.718722587,right_shoulder_yaw,,0.0547432899,0.00610542297,-0.556777954,,,
0.718722587,right_wrist_pitch,,0.0123977661,0.0073261261,-0.117218018,,,
0.718722587,right_wrist_roll,,-0.00667572021,-0.0073261261,0.0390739441,,,
0.718722587,right_wrist_yaw,,0.0215716362,0.00610542297,-0.146522522,,,
0.719637363,head_pitch,,0,0,0,,,
0.719637363,head_yaw,,0.000143766403,0.00306892395,-0.000366330147,,,
0.720135580,left_ankle_pitch,,-0.330855846,0.00610542297,11.1648331,,,
0.720135580,left_ankle_roll,,0.0154352188,0.00610542297,-0.79120636,,,
0.720135580,left_hip_pitch,,-0.248405457,-0.00610542297,-6.06593323,,,
0.720135580,left_hip_roll,,-0.0311584473,-0.00610542297,9.69963074,,,
0.720135580,left_hip_yaw,,-0.018887043,0.00610542297,-1.0842514,,,
0.720135580,left_knee,,0.523367882,-0.00610542297,-12.161171,,,
0.720135580,right_ankle_pitch,,-0.274674416,-0.00610542297,10.3443298,,,
0.720135580,right_ankle_roll,,0.00278043747,0.00610542297,-0.146522522,,,
0.720135580,right_hip_pitch,,-0.293273449,0.00610542297,9.46520233,,,
0.720135580,right_hip_roll,,0.0167779922,-0.00610542297,-6.41757965,,,
0.720135580,right_hip_yaw,,-0.0271320343,0.00610542297,1.90476227,,,
0.720135580,right_knee,,0.49652338,0.00610542297,-1.20146179,,,
0.729035697,__imu_chest__,,,,,"[0.7765766978263855,-0.0222801361232996,0.024232016876339912,0.629162073135376]","[-0.0022852054762346526,-0.0018525433581207686,0.0010659838666337881]","[-0.6395221115704626,-0.05444166555250995,9.810886614656448]"
0.733290356,__imu_torso__,,,,,"[-0.18684980273246765,-0.03033556044101715,-0.01638667844235897,0.9817832112312317]","[0.00032090987105724735,-0.0007462595443879789,-0.0046904050849287905]","[-0.635350598039478,-0.20162353759007529,9.79603742057085]"
0.746176440,left_elbow,,-1.16858912,-0.00610542297,-1.31867981,,,
0.746176440,left_shoulder_pitch,,0.392981052,-0.00610542297,0.498168945,,,
0.746176440,left_shoulder_roll,,-0.0344181061,-0.00610542297,1.31867981,,,
0.746176440,left_shoulder_yaw,,-0.00872421265,0.00610542297,0.439559937,,,
0.746176440,left_wrist_pitch,,0.00133514404,-0.0073261261,-0.0859584808,,,
0.746176440,left_wrist_roll,,-0.00400543213,-0.0073261261,0.117218018,,,
0.746176440,left_wrist_yaw,,0.00910758972,0.00610542297,-0.26373291,,,
0.746176440,right_elbow,,-1.10224533,0.00610542297,-1.0256424,,,
0.746176440,right_shoulder_pitch,,0.37112236,0.00610542297,0.439559937,,,
0.746176440,right_shoulder_roll,,0.0532093048,-0.00610542297,-0.673995972,,,
0.746176440,right_shoulder_yaw,,0.0547432899,0.00610542297,-0.556777954,,,
0.746176440,right_wrist_pitch,,0.0123977661,0.0073261261,-0.117218018,,,
0.746176440,right_wrist_roll,,-0.00667572021,-0.0073261261,0.0547027588,,,
0.746176440,right_wrist_yaw,,0.0215716362,0.00610542297,-0.205131531,,,
0.748264091,head_pitch,,0,0,0,,,
0.748264091,head_yaw,,0.000143766403,0.00306892395,0.000366300344,,,
0.748773573,left_ankle_pitch,,-0.330855846,0.00610542297,11.1062241,,,
0.748773573,left_ankle_roll,,0.0154352188,0.00610542297,-0.79120636,,,
0.748773573,left_hip_pitch,,-0.248405457,-0.00610542297,-5.83150482,,,
0.748773573,left_hip_roll,,-0.0311584473,-0.00610542297,9.87545776,,,
0.748773573,left_hip_yaw,,-0.018887043,0.00610542297,-1.0256424,,,
0.748773573,left_knee,,0.523367882,-0.00610542297,-12.278389,,,
0.748773573,right_ankle_pitch,,-0.274674416,-0.00610542297,10.4029236,,,
0.748773573,right_ankle_roll,,0.00278043747,0.00610542297,-0.146522522,,,
0.748773573,right_hip_pitch,,-0.293273449,0.00610542297,9.17216492,,,
0.748773573,right_hip_roll,,0.0167779922,-0.00610542297,-6.47618866,,,
0.748773573,right_hip_yaw,,-0.0271320343,0.00610542297,1.84615326,,,
0.748773573,right_knee,,0.49652338,0.00610542297,-1.2600708,,,
0.749558498,__imu_chest__,,,,,"[0.7765772342681885,-0.022279156371951103,0.02421855926513672,0.629162073135376]","[-0.0012280977512643008,2.4563386084260447e-05,-0.0005158015080603322]","[-0.6410900184743106,-0.030548757922835647,9.788958860486746]"
0.754034011,waist_pitch,,-0.0327415996,9.24669669e-06,-1.35226777,,,
0.754034011,waist_roll,,0.00756687546,0.00491723467,0.584702568,,,
0.754034011,waist_yaw,,-0.00335550308,-0.00610542297,-0.0293045044,,,
0.754753243,__imu_torso__,,,,,"[-0.1868504285812378,-0.03033982217311859,-0.016372505575418472,0.9817832112312317]","[0.005371234935526442,0.001423313961025239,0.002493074041842394]","[-0.6619517508476972,-0.20364578239899128,9.79661492819786]"
0.768021646,left_elbow,,-1.16858912,-0.00610542297,-1.37728882,,,
0.768021646,left_shoulder_pitch,,0.392981052,-0.00610542297,0.439559937,,,
0.768021646,left_shoulder_roll,,-0.0344181061,-0.00610542297,1.2600708,,,
0.768021646,left_shoulder_yaw,,-0.00872421265,0.00610542297,0.380950928,,,
0.768021646,left_wrist_pitch,,0.00133514404,-0.0073261261,-0.0859584808,,,
0.768021646,left_wrist_roll,,-0.00400543213,-0.0073261261,0.117218018,,,
0.768021646,left_wrist_yaw,,0.00910758972,0.00610542297,-0.26373291,,,
0.768021646,right_elbow,,-1.10224533,0.00610542297,-1.0256424,,,
0.768021646,right_shoulder_pitch,,0.37112236,0.00610542297,0.380950928,,,
0.768021646,right_shoulder_roll,,0.0532093048,-0.00610542297,-0.615386963,,,
0.768021646,right_shoulder_yaw,,0.0547432899,0.00610542297,-0.556777954,,,
0.768021646,right_wrist_pitch,,0.0123977661,0.0073261261,-0.117218018,,,
0.768021646,right_wrist_roll,,-0.00667572021,-0.0073261261,0.0547027588,,,
0.768021646,right_wrist_yaw,,0.0215716362,0.00610542297,-0.146522522,,,
0.771278429,left_ankle_pitch,,-0.330855846,0.00610542297,11.1648331,,,
0.771278429,left_ankle_roll,,0.0154352188,0.00610542297,-0.79120636,,,
0.771278429,left_hip_pitch,,-0.248405457,-0.00610542297,-5.94871521,,,
0.771278429,left_hip_roll,,-0.0311584473,-0.00610542297,9.75823975,,,
0.771278429,left_hip_yaw,,-0.018887043,0.00610542297,-0.967033386,,,
0.771278429,left_knee,,0.523367882,-0.00610542297,-12.161171,,,
0.771278429,right_ankle_pitch,,-0.274674416,-0.00610542297,10.2857208,,,
0.771278429,right_ankle_roll,,0.00278043747,0.00610542297,-0.0879135132,,,
0.771278429,right_hip_pitch,,-0.293273449,0.00610542297,9.34798431,,,
0.771278429,right_hip_roll,,0.0167779922,-0.00610542297,-6.59340668,,,
0.771278429,right_hip_yaw,,-0.0271320343,0.00610542297,2.02198029,,,
0.771278429,right_knee,,0.49652338,0.00610542297,-1.2600708,,,
0.772405931,__imu_chest__,,,,,"[0.7765769362449646,-0.022268200293183327,0.024227343499660492,0.6291623711585999]","[0.00010518847498251711,-0.0018360720708826834,0.0008042003329655031]","[-0.6460371925529093,-0.029516773110150822,9.815044903379679]"
0.774692422,waist_pitch,,-0.0327415996,9.24669669e-06,-1.35226777,,,
0.774692422,waist_roll,,0.00756687546,0.00491723467,0.584702568,,,
0.774692422,waist_yaw,,-0.00335550308,-0.00610542297,0.0879135132,,,
0.775334569,__imu_torso__,,,,,"[-0.18685051798820496,-0.03034641593694687,-0.016371624544262886,0.9817829728126526]","[-0.0007535520284666725,0.0019068174888244175,0.0003399601203226269]","[-0.6666304101832211,-0.19254843339389188,9.814655611801147]"
0.791303236,left_elbow,,-1.16858912,-0.00610542297,-1.2600708,,,
0.791303236,left_shoulder_pitch,,0.392981052,-0.00610542297,0.439559937,,,
0.791303236,left_shoulder_roll,,-0.0344181061,-0.00610542297,1.2600708,,,
0.791303236,left_shoulder_yaw,,-0.00872421265,0.00610542297,0.439559937,,,
0.791303236,left_wrist_pitch,,0.00133514404,-0.0073261261,-0.0859584808,,,
0.791303236,left_wrist_roll,,-0.00400543213,-0.0073261261,0.117218018,,,
0.791303236,left_wrist_yaw,,0.00910758972,0.00610542297,-0.26373291,,,
0.791303236,right_elbow,,-1.10224533,0.00610542297,-1.0842514,,,
0.791303236,right_shoulder_pitch,,0.37112236,0.00610542297,0.380950928,,,
0.791303236,right_shoulder_roll,,0.0532093048,-0.00610542297,-0.673995972,,,
0.791303236,right_shoulder_yaw,,0.0547432899,0.00610542297,-0.556777954,,,
0.791303236,right_wrist_pitch,,0.0123977661,0.0073261261,-0.117218018,,,
0.791303236,right_wrist_roll,,-0.00667572021,-0.0073261261,0.0547027588,,,
0.791303236,right_wrist_yaw,,0.0215716362,0.00610542297,-0.146522522,,,
0.793142642,head_pitch,,0,0,0,,,
0.793142642,head_yaw,,0.000143766403,0.00306892395,-0.000122129917,,,
0.793817748,left_ankle_pitch,,-0.330855846,0.00610542297,11.1648331,,,
0.793817748,left_ankle_roll,,0.0154352188,0.00610542297,-0.79120636,,,
0.793817748,left_hip_pitch,,-0.248405457,-0.00610542297,-6.06593323,,,
0.793817748,left_hip_roll,,-0.0311584473,-0.00610542297,9.93406677,,,
0.793817748,left_hip_yaw,,-0.018887043,0.00610542297,-0.908424377,,,
0.793817748,left_knee,,0.523367882,-0.00610542297,-12.21978,,,
0.793817748,right_ankle_pitch,,-0.274674416,-0.00610542297,10.3443298,,,
0.793817748,right_ankle_roll,,0.00278043747,0.00610542297,-0.0879135132,,,
0.793817748,right_hip_pitch,,-0.293273449,0.00610542297,9.52381134,,,
0.793817748,right_hip_roll,,0.0167779922,-0.00610542297,-6.35897064,,,
0.793817748,right_hip_yaw,,-0.0271320343,0.00610542297,1.78754425,,,
0.793817748,right_knee,,0.49652338,0.00610542297,-1.2600708,,,
0.794671406,__imu_chest__,,,,,"[0.776576578617096,-0.022263003513216972,0.02423957549035549,0.6291626691818237]","[0.0032848531600176184,-0.001586747007651763,-0.001075774754717545]","[-0.6441621193960309,-0.028131282701657618,9.7830557739228]"
0.795806172,__imu_torso__,,,,,"[-0.1868511587381363,-0.03035876527428627,-0.016355132684111595,0.9817827939987183]","[0.0016468397812331797,0.0003235522262013104,-0.0012493068124846097]","[-0.6462260661885142,-0.19799219535039736,9.7896415820539]"
0.798435399,waist_pitch,,-0.0327415996,9.24669669e-06,-1.35226777,,,
0.798435399,waist_roll,,0.00756687546,0.00491723467,0.584702568,,,
0.798435399,waist_yaw,,-0.00335550308,-0.00610542297,0.0293045044,,,
0.814232298,left_elbow,,-1.16858912,-0.00610542297,-1.37728882,,,
0.814232298,left_shoulder_pitch,,0.392981052,-0.00610542297,0.498168945,,,
0.814232298,left_shoulder_roll,,-0.0344181061,-0.00610542297,1.2600708,,,
0.814232298,left_shoulder_yaw,,-0.00872421265,0.00610542297,0.380950928,,,
0.814232298,left_wrist_pitch,,0.00133514404,-0.0073261261,-0.0859584808,,,
0.814232298,left_wrist_roll,,-0.00400543213,-0.0073261261,0.117218018,,,
0.814232298,left_wrist_yaw,,0.00910758972,0.00610542297,-0.26373291,,,
0.814232298,right_elbow,,-1.10224533,0.00610542297,-1.0842514,,,
0.814232298,right_shoulder_pitch,,0.37112236,0.00610542297,0.380950928,,,
0.814232298,right_shoulder_roll,,0.0532093048,-0.00610542297,-0.732597351,,,
0.814232298,right_shoulder_yaw,,0.0547432899,0.00610542297,-0.615386963,,,
0.814232298,right_wrist_pitch,,0.0123977661,0.0073261261,-0.117218018,,,
0.814232298,right_wrist_roll,,-0.00667572021,-0.0073261261,0.0390739441,,,
0.814232298,right_wrist_yaw,,0.0215716362,0.00610542297,-0.205131531,,,
0.815127042,head_pitch,,0,0,0,,,
0.815127042,head_yaw,,0.000143766403,0.00306892395,-0.000366330147,,,
0.815809700,left_ankle_pitch,,-0.330855846,0.00610542297,11.1648331,,,
0.815809700,left_ankle_roll,,0.0154352188,0.00610542297,-0.79120636,,,
0.815809700,left_hip_pitch,,-0.248405457,-0.00610542297,-5.83150482,,,
0.815809700,left_hip_roll,,-0.0311584473,-0.00610542297,9.81684875,,,
0.815809700,left_hip_yaw,,-0.018887043,0.00610542297,-1.20146179,,,
0.815809700,left_knee,,0.523367882,-0.00610542297,-12.278389,,,
0.815809700,right_ankle_pitch,,-0.274674416,-0.00610542297,10.3443298,,,
0.815809700,right_ankle_roll,,0.00278043747,0.00610542297,-0.146522522,,,
0.815809700,right_hip_pitch,,-0.293273449,0.00610542297,9.2307663,,,
0.815809700,right_hip_roll,,0.0167779922,-0.00610542297,-6.47618866,,,
0.815809700,right_hip_yaw,,-0.0271320343,0.00610542297,1.90476227,,,
0.815809700,right_knee,,0.49652338,0.00610542297,-1.20146179,,,
0.816833014,__imu_chest__,,,,,"[0.7765763401985168,-0.022238701581954956,0.02424868755042553,0.6291634440422058]","[0.0035592463973433733,-0.0005306815955582434,-0.0034836277066959843]","[-0.6388319373492151,-0.03345696895315777,9.816391641813516]"
0.817284066,__imu_torso__,,,,,"[-0.1868518888950348,-0.030366500839591026,-0.01633375696837902,0.9817827343940735]","[6.000311295780312e-05,-0.0002164601209408242,0.0025113910765664454]","[-0.6504116082448512,-0.19953717803638427,9.813056359910965]"
0.823010372,waist_pitch,,-0.0327415996,9.24669669e-06,-1.43204318,,,
0.823010372,waist_roll,,0.00756687546,0.00491723467,0.657623726,,,
0.823010372,waist_yaw,,-0.00335550308,-0.00610542297,-0.0293045044,,,
0.836058944,left_elbow,,-1.16858912,-0.00610542297,-1.31867981,,,
0.836058944,left_shoulder_pitch,,0.392981052,-0.00610542297,0.439559937,,,
0.836058944,left_shoulder_roll,,-0.0344181061,-0.00610542297,1.2600708,,,
0.836058944,left_shoulder_yaw,,-0.00872421265,0.00610542297,0.380950928,,,
0.836058944,left_wrist_pitch,,0.00133514404,-0.0073261261,-0.0859584808,,,
0.836058944,left_wrist_roll,,-0.00400543213,-0.0073261261,0.117218018,,,
0.836058944,left_wrist_yaw,,0.00910758972,0.00610542297,-0.26373291,,,
0.836058944,right_elbow,,-1.10224533,0.00610542297,-1.0842514,,,
0.836058944,right_shoulder_pitch,,0.37112236,0.00610542297,0.380950928,,,
0.836058944,right_shoulder_roll,,0.0532093048,-0.00610542297,-0.732597351,,,
0.836058944,right_shoulder_yaw,,0.0547432899,0.00610542297,-0.556777954,,,
0.836058944,right_wrist_pitch,,0.0123977661,0.0073261261,-0.117218018,,,
0.836058944,right_wrist_roll,,-0.00667572021,-0.0073261261,0.0547027588,,,
0.836058944,right_wrist_yaw,,0.0215716362,0.00610542297,-0.205131531,,,
0.837716535,head_pitch,,0,0,0,,,
0.837716535,head_yaw,,0.000143766403,0.00306892395,-0.000122129917,,,
0.838397432,left_ankle_pitch,,-0.330855846,0.00610542297,11.1648331,,,
0.838397432,left_ankle_roll,,0.0154352188,0.00610542297,-0.79120636,,,
0.838397432,left_hip_pitch,,-0.248405457,-0.00610542297,-5.77289581,,,
0.838397432,left_hip_roll,,-0.0311584473,-0.00610542297,9.64102173,,,
0.838397432,left_hip_yaw,,-0.018887043,0.00610542297,-1.0256424,,,
0.838397432,left_knee,,0.523367882,-0.00610542297,-12.395607,,,
0.838397432,right_ankle_pitch,,-0.274674416,-0.00610542297,10.3443298,,,
0.838397432,right_ankle_roll,,0.00278043747,0.00610542297,-0.0879135132,,,
0.838397432,right_hip_pitch,,-0.293273449,0.00610542297,9.52381134,,,
0.838397432,right_hip_roll,,0.0167779922,-0.00610542297,-6.41757965,,,
0.838397432,right_hip_yaw,,-0.0271320343,0.00610542297,1.78754425,,,
0.838397432,right_knee,,0.49652338,0.00610542297,-1.2600708,,,
0.839641441,__imu_chest__,,,,,"[0.7765763401985168,-0.022235235199332237,0.0242476649582386,0.6291635632514954]","[-0.0057636309162036005,0.0003071444621171564,0.001897708255547018]","[-0.6533239885602146,-0.043845512101775966,9.790970784831046]"
0.845430592,__imu_torso__,,,,,"[-0.18685239553451538,-0.030359050258994102,-0.01631523296236992,0.9817832112312317]","[0.0013936873341954086,-0.0010212234498018107,0.0014241493197577912]","[-0.6356485580727458,-0.20205391009766607,9.79687854757011]"
0.847952848,waist_pitch,,-0.0327415996,9.24669669e-06,-1.35226777,,,
0.847952848,waist_roll,,0.00756687546,0.00491723467,0.584702568,,,
0.847952848,waist_yaw,,-0.00335550308,-0.00610542297,-0.0293045044,,,
0.858129964,head_pitch,,0,0,0,,,
0.858129964,head_yaw,,0.000143766403,0.00306892395,-0.000366330147,,,
0.859199965,left_ankle_pitch,,-0.330855846,0.00610542297,11.2234421,,,
0.859199965,left_ankle_roll,,0.0154352188,0.00610542297,-0.79120636,,,
0.859199965,left_hip_pitch,,-0.248405457,-0.00610542297,-5.8901062,,,
0.859199965,left_hip_roll,,-0.0311584473,-0.00610542297,9.69963074,,,
0.859199965,left_hip_yaw,,-0.018887043,0.00610542297,-0.849815369,,,
0.859199965,left_knee,,0.523367882,-0.00610542297,-12.102562,,,
0.859199965,right_ankle_pitch,,-0.274674416,-0.00610542297,10.3443298,,,
0.859199965,right_ankle_roll,,0.00278043747,0.00610542297,-0.0879135132,,,
0.859199965,right_hip_pitch,,-0.293273449,0.00610542297,9.58242035,,,
0.859199965,right_hip_roll,,0.0167779922,-0.00610542297,-6.41757965,,,
0.859199965,right_hip_yaw,,-0.0271320343,0.00610542297,2.08058929,,,
0.859199965,right_knee,,0.49652338,0.00610542297,-1.14286041,,,
0.860784534,__imu_chest__,,,,,"[0.7765761613845825,-0.022248022258281708,0.02425449900329113,0.6291631460189819]","[0.001433342687079394,-0.0023925722199825534,-0.0005492695627105745]","[-0.6527383706919848,-0.05041441476384643,9.811438403320311]"
0.863256840,left_elbow,,-1.16858912,-0.00610542297,-1.37728882,,,
0.863256840,left_shoulder_pitch,,0.392981052,-0.00610542297,0.498168945,,,
0.863256840,left_shoulder_roll,,-0.0344181061,-0.00610542297,1.31867981,,,
0.863256840,left_shoulder_yaw,,-0.00872421265,0.00610542297,0.439559937,,,
0.863256840,left_wrist_pitch,,0.00133514404,-0.0073261261,-0.0859584808,,,
0.863256840,left_wrist_roll,,-0.00400543213,-0.0073261261,0.117218018,,,
0.863256840,left_wrist_yaw,,0.00910758972,0.00610542297,-0.26373291,,,
0.863256840,right_elbow,,-1.10224533,0.00610542297,-1.0842514,,,
0.863256840,right_shoulder_pitch,,0.37112236,0.00610542297,0.380950928,,,
0.863256840,right_shoulder_roll,,0.0532093048,-0.00610542297,-0.732597351,,,
0.863256840,right_shoulder_yaw,,0.0547432899,0.00610542297,-0.556777954,,,
0.863256840,right_wrist_pitch,,0.0123977661,0.0073261261,-0.117218018,,,
0.863256840,right_wrist_roll,,-0.00667572021,-0.0073261261,0.0390739441,,,
0.863256840,right_wrist_yaw,,0.0215716362,0.00610542297,-0.205131531,,,
0.866828746,__imu_torso__,,,,,"[-0.18685227632522583,-0.030345909297466278,-0.016314620152115822,0.9817836284637451]","[-0.0015385211654550361,-0.0004942184599603815,0.0016839170173314274]","[-0.6491254408918321,-0.20016665331264957,9.790990658575296]"
0.882014631,left_ankle_pitch,,-0.330855846,0.00610542297,11.1648331,,,
0.882014631,left_ankle_roll,,0.0154352188,0.00610542297,-0.79120636,,,
0.882014631,left_hip_pitch,,-0.248405457,-0.00610542297,-6.00732422,,,
0.882014631,left_hip_roll,,-0.0311584473,-0.00610542297,9.81684875,,,
0.882014631,left_hip_yaw,,-0.018887043,0.00610542297,-1.0256424,,,
0.882014631,left_knee,,0.523367882,-0.00610542297,-12.21978,,,
0.882014631,right_ankle_pitch,,-0.274674416,-0.00610542297,10.3443298,,,
0.882014631,right_ankle_roll,,0.00278043747,0.00610542297,-0.0879135132,,,
0.882014631,right_hip_pitch,,-0.293273449,0.00610542297,9.52381134,,,
0.882014631,right_hip_roll,,0.0167779922,-0.00610542297,-6.47618866,,,
0.882014631,right_hip_yaw,,-0.0271320343,0.00610542297,1.78754425,,,
0.882014631,right_knee,,0.49652338,0.00610542297,-1.20146179,,,
0.883051065,waist_pitch,,-0.0327415996,9.24669669e-06,-1.43204318,,,
0.883051065,waist_roll,,0.00756687546,0.00491723467,0.657623726,,,
0.883051065,waist_yaw,,-0.00335550308,-0.00610542297,-0.0293045044,,,
0.884542743,__imu_chest__,,,,,"[0.7765756249427795,-0.02227168157696724,0.024267202243208885,0.6291623115539551]","[-0.0009693732118090542,-0.003457686072979956,-0.0002444562117887944]","[-0.6501325721077621,-0.04201698606694117,9.804982359048724]"
0.888214068,left_elbow,,-1.16858912,-0.00610542297,-1.37728882,,,
0.888214068,left_shoulder_pitch,,0.392981052,-0.00610542297,0.498168945,,,
0.888214068,left_shoulder_roll,,-0.0344181061,-0.00610542297,1.31867981,,,
0.888214068,left_shoulder_yaw,,-0.00872421265,0.00610542297,0.498168945,,,
0.888214068,left_wrist_pitch,,0.00133514404,-0.0073261261,-0.0859584808,,,
0.888214068,left_wrist_roll,,-0.00400543213,-0.0073261261,0.117218018,,,
0.888214068,left_wrist_yaw,,0.00910758972,0.00610542297,-0.26373291,,,
0.888214068,right_elbow,,-1.10224533,0.00610542297,-1.0842514,,,
0.888214068,right_shoulder_pitch,,0.37112236,0.00610542297,0.380950928,,,
0.888214068,right_shoulder_roll,,0.0532093048,-0.00610542297,-0.673995972,,,
0.888214068,right_shoulder_yaw,,0.0547432899,0.00610542297,-0.615386963,,,
0.888214068,right_wrist_pitch,,0.0123977661,0.0073261261,-0.117218018,,,
0.888214068,right_wrist_roll,,-0.00667572021,-0.0073261261,0.0547027588,,,
0.888214068,right_wrist_yaw,,0.0215716362,0.00610542297,-0.146522522,,,
0.893408397,head_pitch,,0,0,0,,,
0.893408397,head_yaw,,0.000143766403,0.00306892395,-0.000366330147,,,
0.896532195,__imu_torso__,,,,,"[-0.18685279786586761,-0.03035404160618782,-0.016301417723298073,0.9817834496498108]","[-0.0009873202908055037,-0.002633406506681408,-0.001243056316189842]","[-0.6477347902510315,-0.21697962175188584,9.821540110617876]"
0.904366951,left_ankle_pitch,,-0.330855846,0.00610542297,11.1648331,,,
0.904366951,left_ankle_roll,,0.0154352188,0.00610542297,-0.849815369,,,
0.904366951,left_hip_pitch,,-0.248405457,-0.00610542297,-6.00732422,,,
0.904366951,left_hip_roll,,-0.0311584473,-0.00610542297,9.93406677,,,
0.904366951,left_hip_yaw,,-0.018887043,0.00610542297,-1.0842514,,,
0.904366951,left_knee,,0.523367882,-0.00610542297,-12.161171,,,
0.904366951,right_ankle_pitch,,-0.274674416,-0.00610542297,10.3443298,,,
0.904366951,right_ankle_roll,,0.00278043747,0.00610542297,-0.0879135132,,,
0.904366951,right_hip_pitch,,-0.293273449,0.00610542297,9.11355591,,,
0.904366951,right_hip_roll,,0.0167779922,-0.00610542297,-6.47618866,,,
0.904366951,right_hip_yaw,,-0.0271320343,0.00610542297,2.02198029,,,
0.904366951,right_knee,,0.49652338,0.00610542297,-1.31867981,,,
0.905046729,waist_pitch,,-0.0327415996,9.24669669e-06,-1.43204318,,,
0.905046729,waist_roll,,0.00756687546,0.00491723467,0.657623726,,,
0.905046729,waist_yaw,,-0.00335550308,-0.00610542297,0.0293045044,,,
0.906329360,__imu_chest__,,,,,"[0.7765755653381348,-0.02225998044013977,0.02426985837519169,0.6291627883911133]","[8.501460710438842e-05,0.000809722361075377,-0.00346014403542745]","[-0.6367169910218566,-0.04496415456789545,9.816639479094743]"
0.912700693,left_elbow,,-1.16858912,-0.00610542297,-1.31867981,,,
