sim_time,t,base_x,base_y,base_z,base_roll_rad,base_pitch_rad,base_yaw_rad,gyro_norm,left_foot_slip_proxy_m,right_foot_slip_proxy_m,left_foot_contact,right_foot_contact,nonfoot_ground_contact_count,self_collision_contact_count,max_contact_penetration_m
0.001,-4.999,0.0,0.0,0.68,0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
0.02000000000000001,-4.98,0.00010482675588326442,-7.680221236325262e-06,0.6798118214964805,8.521285791409323e-06,0.00015808574809913383,-9.951915335968492e-05,0.013355791403069108,0.000705868823535567,0.000863211071091918,0,0,0,0,0.0
0.04000000000000003,-4.96,0.00026135840730753427,-2.4731683005504114e-05,0.6795591954317576,3.08044808054012e-05,0.0003957511959585062,-0.00023963935326618997,0.013774452969700705,0.001716625009502581,0.002244693941283407,0,0,0,0,0.0
0.060000000000000046,-4.94,0.00043713656401164145,-4.576515877538462e-05,0.679458747210434,6.137547869094664e-05,0.0006561680280210289,-0.0002923877202586046,0.013302232297787204,0.0028311108531413995,0.0038302205184168638,0,0,0,0,0.0
0.08000000000000006,-4.92,0.0006174033006100517,-6.700389384836628e-05,0.6794615834129439,9.35127346192441e-05,0.0009195583608280578,-0.00026444887425833215,0.013526120648947246,0.004043927422029869,0.005556326605918083,0,0,0,0,0.0
0.10000000000000007,-4.9,0.0007996978990006213,-8.55237751863644e-05,0.679494214770866,0.00012192872481846485,0.0011850199797986448,-0.00020142769737360082,0.013806638901572238,0.005326691170759263,0.007378399363557257,0,0,0,0,0.0
0.12000000000000009,-4.88,0.0009810702305665978,-9.899759618662047e-05,0.6795294719410963,0.00014283466124146699,0.0014490051071536197,-0.0001334605418892395,0.013449620365881439,0.006636230457960528,0.00924892903516932,0,0,0,0,0.0
0.1400000000000001,-4.86,0.001155358529590822,-0.0001056248559297658,0.679560139884041,0.0001534855455159526,0.0017025074566207144,-6.857335816843703e-05,0.012694797037528797,0.007930209440862215,0.011097706028142019,0,0,0,0,0.0
0.16000000000000011,-4.84,0.0013156244013063296,-0.00010444064298783108,0.6795823774301212,0.0001524832126462839,0.0019356053220541366,-1.2499108385891227e-05,0.011277634909438564,0.009173917821919552,0.01283152370038425,0,0,0,0,0.0
0.18000000000000013,-4.82,0.001455734854007726,-9.532233306391505e-05,0.6795951347180079,0.00013967524869602752,0.002139687111622831,2.6795558742468207e-05,0.00961783070717307,0.010341046151324654,0.014418611332385532,0,0,0,0,0.0
0.20000000000000015,-4.8,0.0015729744543391767,-7.862899707805739e-05,0.679601477737678,0.000115618403359199,0.002310705202008932,5.179350839701786e-05,0.007930005805665653,0.011411947830439138,0.015846973669432704,0,0,0,0,0.0
0.22000000000000017,-4.78,0.0016663880285551504,-5.5132074393831454e-05,0.6796043951503644,8.147874069738802e-05,0.002447130535012315,6.678693557295336e-05,0.006325630859770149,0.01237283263645524,0.017110320729447206,0,0,0,0,0.0
