sim_time,t,joint_name,input_mode,reference_position,target_position,position,velocity,tracking_error_rad,ctrl_nm,ctrl_saturation_fraction,lower_margin_rad,upper_margin_rad,reference_target_rad,standing_reference_offset_rad,pitch_balance_correction_nm,roll_balance_correction_nm,contact_avoidance_correction_nm,contact_avoidance_scaling,limit_scaling,saturation_scaling,rate_scaling,allocation_weight,final_balance_addition_nm,equivalent_balance_target_offset_rad,final_joint_target_rad
0.001,-4.999,left_shoulder_yaw_joint,MEASURED_REAL_TRAJECTORY,-0.0085325241088867,-0.0085325241088867,-0.008532099122762728,0.0004249861239719679,-4.249861239712799e-07,0.5049001149502093,0.021037504789592053,2.5483759008772373,2.5654400991227626,-0.0085325241088867,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0085325241088867
0.001,-4.999,left_wrist_pitch_joint,MEASURED_REAL_TRAJECTORY,0.0020980834960937,0.0020980834960937,0.0020978988726796308,-0.00018462341406950085,1.8462341406936048e-07,-0.20121938967690955,0.09146335894404979,0.5780568988726796,0.5738611011273204,0.0020980834960937,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0020980834960937
0.001,-4.999,left_wrist_roll_joint,MEASURED_REAL_TRAJECTORY,-0.0181198120117187,-0.0181198120117187,-0.01811981456618315,-2.5544644506385606e-06,2.5544644489949864e-09,0.03931565600658793,0.01787075273026724,1.491590185433817,0.7424318145661831,-0.0181198120117187,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0181198120117187
0.001,-4.999,left_wrist_yaw_joint,MEASURED_REAL_TRAJECTORY,0.0121755599975585,0.0121755599975585,0.012175534163417073,-2.5834141427293393e-05,2.5834141426789303e-08,-0.00824259012321904,0.00034344125513412666,2.569083534163417,2.544732465836583,0.0121755599975585,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0121755599975585
0.001,-4.999,right_ankle_pitch_joint,STANDING_TARGET,-0.2949991226196289,-0.2290865485063308,-0.2948937155820869,0.1054070375420491,0.06580716707575607,3.621512256064422,0.10059756266845617,0.5079572844179131,0.7486797155820869,-0.2949991226196289,0.0659125741132981,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7643678160919539,0.0,0.0,-0.2290865485063308
0.001,-4.999,right_ankle_roll_joint,STANDING_TARGET,0.0156269073486328,0.0156269073486328,0.01562696783273934,6.048410654338818e-05,-6.048410654269087e-08,0.0011716820941394257,4.8820087255809406e-05,0.2774259678327393,0.24617203216726066,0.0156269073486328,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.0,0.0,0.0156269073486328
0.001,-4.999,right_elbow_joint,MEASURED_REAL_TRAJECTORY,-1.171273708343506,-1.171273708343506,-1.1712905021987323,-0.016793855226338594,1.6793855226238108e-05,-1.6452369034482928,0.06855153764367887,1.1849034978012676,1.1712905021987323,-1.171273708343506,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.171273708343506
0.001,-4.999,right_hip_pitch_joint,STANDING_TARGET,-0.2568421363830566,-0.2445371984791732,-0.25680485274281384,0.03728364024272215,0.012267654263640626,-1.1199514550127476,0.00949111402553176,2.300103147257186,2.813712852742814,-0.2568421363830566,0.012304937903883373,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08735632183908047,0.0,0.0,-0.2445371984791732
0.001,-4.999,right_hip_roll_joint,STANDING_TARGET,-0.0177364349365234,-0.0177364349365234,-0.01773033346734678,0.006101469176619678,-6.1014691766191065e-06,-0.49167857865620057,0.0041667676157305135,2.888242666532653,0.2533493334673468,-0.0177364349365234,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0177364349365234
0.001,-4.999,right_hip_yaw_joint,STANDING_TARGET,-0.0135178565979003,-0.0135178565979003,-0.013517740768221452,0.00011582967884867206,-1.1582967884837814e-07,0.0770888137336152,0.0006532950316408068,3.416054259231778,1.6977597407682214,-0.0135178565979003,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0135178565979003
0.001,-4.999,right_knee_joint,STANDING_TARGET,0.4804167747497558,0.3710802459213401,0.48029781994266885,-0.11895480708696274,-0.10921757402132876,-11.770250246502673,0.09974788344493792,0.48029781994266885,1.9282561800573312,0.4804167747497558,-0.10933652882841571,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0982758620689655,0.0,0.0,0.3710802459213401
0.001,-4.999,right_shoulder_pitch_joint,MEASURED_REAL_TRAJECTORY,0.3975830078125,0.3975830078125,0.3975891708256835,0.0061630131834994285,-6.163013183513311e-06,-0.12732345519094923,0.003536762644193034,3.4780951708256835,1.6357198291743165,0.3975830078125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3975830078125
0.001,-4.999,right_shoulder_roll_joint,MEASURED_REAL_TRAJECTORY,0.0129427909851074,0.0129427909851074,0.0129383164496518,-0.004474535455599895,4.474535455599102e-06,-1.2747112823696165,0.03540864673248935,3.058538316449652,0.0481486835503482,0.0129427909851074,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0129427909851074
0.001,-4.999,right_shoulder_yaw_joint,MEASURED_REAL_TRAJECTORY,0.0060400962829589,0.0060400962829589,0.006039759633773585,-0.00033664918531512117,3.366491853149661e-07,-0.5119134512880765,0.02132972713700319,2.5629477596337735,2.5508682403662264,0.0060400962829589,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0060400962829589
0.001,-4.999,right_wrist_pitch_joint,MEASURED_REAL_TRAJECTORY,0.0066757202148437,0.0066757202148437,0.006675548287830413,-0.00017192701328626943,1.719270132866449e-07,-0.19918379417661425,0.09053808826209737,0.5826345482878305,0.5692834517121695,0.0066757202148437,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0066757202148437
0.001,-4.999,right_wrist_roll_joint,MEASURED_REAL_TRAJECTORY,0.0059127807617187,0.0059127807617187,0.005912805208819895,2.4447101194821157e-05,-2.4447101194986776e-08,-0.04287760844101962,0.01948982201864528,0.7302248052088198,1.5037971947911801,0.0059127807617187,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0059127807617187
0.001,-4.999,right_wrist_yaw_joint,MEASURED_REAL_TRAJECTORY,-0.0079574584960937,-0.0079574584960937,-0.007957427779969339,3.071612436018844e-05,-3.071612436102156e-08,0.011280194900209484,0.00047000812084206184,2.5489505722200305,2.5648654277799694,-0.0079574584960937,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0079574584960937
0.001,-4.999,waist_pitch_joint,STANDING_TARGET,-0.0308361920207412,-0.030765749390684043,-0.030838252550797914,-0.00206053005671579,7.250316011387162e-05,0.6720545420726236,0.014001136293179658,0.2833207474492021,0.34499725255079794,-0.0308361920207412,7.044263005715617e-05,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.030765749390684043
0.001,-4.999,waist_roll_joint,STANDING_TARGET,-0.0010051460594627,-0.0009282193159904513,-0.0010002088542769864,0.004937205185713552,7.198953828653509e-05,0.12547493740595556,0.0026140611959574074,0.48769179114572303,0.489692208854277,-0.0010051460594627,7.692674347224856e-05,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0009282193159904513
0.001,-4.999,waist_yaw_joint,STANDING_TARGET,-0.0129427909851074,-0.0129427909851074,-0.01294187858303752,0.000912402069880236,-9.124020698796087e-07,0.0,0.0,3.4166301214169623,2.2207838785830374,-0.0129427909851074,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0129427909851074
0.02000000000000001,-4.98,head_yaw_joint,STANDING_TARGET,4.792213439941406e-05,4.792213439941406e-05,4.669545918391697e-05,-0.00020289553720170028,1.2266752154970923e-06,0.0010241988836548375,0.00039392264755955286,0.3491126954591839,0.3490193045408161,4.792213439941406e-05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.792213439941406e-05
0.02000000000000001,-4.98,left_ankle_pitch_joint,STANDING_TARGET,-0.2727570533752441,-0.23427624811265385,-0.2682250358341087,0.6232580602274985,0.033948787721454876,-4.398951144473743,0.12219308734649285,0.5346259641658913,0.7220110358341087,-0.2727570533752441,0.038480805262590234,-0.2986174440664238,0.0,0.0,1.0,1.0,1.0,-0.2849137454043781,0.7643678160919539,0.08508021443204719,0.0015469129896735854,-0.23272933512298027
0.02000000000000001,-4.98,left_ankle_roll_joint,STANDING_TARGET,-0.0298161506652832,-0.0298161506652832,-0.029154658137157542,0.2276684524287909,-0.0006614925281256574,-1.8651255577399364,0.07771356490583069,0.23264434186284247,0.29095365813715757,-0.0298161506652832,0.0,0.0,2.376316637738798,0.0,1.0,1.0,1.0,0.18936870316583784,0.7,0.45000000000000023,0.008181818181818186,-0.021634332483465014
0.02000000000000001,-4.98,left_elbow_joint,MEASURED_REAL_TRAJECTORY,-1.1739583015441897,-1.1739583015441897,-1.1750122727369638,-0.04460816955970083,0.0010539711927741724,-1.0504837283146877,0.04377015534644532,1.181181727263036,1.1750122727369638,-1.1739583015441897,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.1739583015441897
0.02000000000000001,-4.98,left_hip_pitch_joint,STANDING_TARGET,-0.3007521629333496,-0.2638942732926451,-0.29845450090116443,0.04332351204925054,0.034560227608519345,-0.5536420987192683,0.0046918821925361716,2.2584534990988354,2.8553625009011645,-0.3007521629333496,0.03685788964070452,-0.03412770789330559,0.0,0.0,1.0,1.0,1.0,0.8790511244936188,0.08735632183908047,-0.030000000000000027,-0.00026086956521739155,-0.26415514285786246
0.02000000000000001,-4.98,left_hip_roll_joint,STANDING_TARGET,0.013709545135498,0.038709545135498,0.017410492781342605,0.22916970638578132,0.021299052354155395,-0.8777671221681966,0.007438704425154209,0.2530294927813426,2.888562507218657,0.013709545135498,0.025,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.038709545135498
0.02000000000000001,-4.98,left_hip_yaw_joint,STANDING_TARGET,-0.0002875328063964,-0.0002875328063964,-0.00035434965903865173,-0.010659361449816999,6.68168526422517e-05,0.11742189514691646,0.0009951008063298005,1.6838876503409614,3.4299263496590386,-0.0002875328063964,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0002875328063964
0.02000000000000001,-4.98,left_knee_joint,STANDING_TARGET,0.5036177635192871,0.39928281547117583,0.4952237532515533,-0.27113406588348443,-0.09594093778037749,-4.609420881461832,0.039062888825947724,0.4952237532515533,1.9133302467484468,0.5036177635192871,-0.10433494804811128,-0.038393671379968776,0.0,0.0,1.0,1.0,1.0,0.9116085735489382,0.0982758620689655,-0.03500000000000003,-0.00030434782608695677,0.3989784676450889
0.02000000000000001,-4.98,left_shoulder_pitch_joint,MEASURED_REAL_TRAJECTORY,0.3939399719238281,0.3939399719238281,0.39407661230355645,-0.013571267048067687,-0.00013664037972832555,-0.11314303146341102,0.003142861985094751,3.4745826123035566,1.6392323876964436,0.3939399719238281,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3939399719238281
0.02000000000000001,-4.98,left_shoulder_roll_joint,MEASURED_REAL_TRAJECTORY,-0.0125589370727539,-0.0125589370727539,-0.012496609821252338,0.013756004296402991,-6.23272515015618e-05,0.9219554892808585,0.025609874702246068,0.04859039017874767,3.058096609821252,-0.0125589370727539,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0125589370727539
0.02000000000000001,-4.98,left_shoulder_yaw_joint,MEASURED_REAL_TRAJECTORY,-0.0085325241088867,-0.0085325241088867,-0.008532761786842919,0.0017876419859987375,2.376779562190956e-07,0.47421306377726535,0.019758877657386056,2.5483752382131573,2.5654407617868427,-0.0085325241088867,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0085325241088867
0.02000000000000001,-4.98,left_wrist_pitch_joint,MEASURED_REAL_TRAJECTORY,0.0020980834960937,0.0020980834960937,0.0020642087492740114,-0.002480813739729603,3.38747468196887e-05,-0.18396752329330812,0.08362160149695823,0.578023208749274,0.573894791250726,0.0020980834960937,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0020980834960937
0.02000000000000001,-4.98,left_wrist_roll_joint,MEASURED_REAL_TRAJECTORY,-0.0181198120117187,-0.0181198120117187,-0.018123158290160122,2.2420270876607107e-06,3.3462784414205193e-06,0.041209207725917095,0.018731458057235043,1.49158684170984,0.74243515829016,-0.0181198120117187,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0181198120117187
0.02000000000000001,-4.98,left_wrist_yaw_joint,MEASURED_REAL_TRAJECTORY,0.0121755599975585,0.0121755599975585,0.012172135926015465,-0.00017336027134891207,3.42407154303552e-06,-0.004587797141896335,0.00019115821424568063,2.5690801359260154,2.5447358640739846,0.0121755599975585,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0121755599975585
0.02000000000000001,-4.98,right_ankle_pitch_joint,STANDING_TARGET,-0.2949991226196289,-0.2290865485063308,-0.2806030298410889,1.0189449133211708,0.05151648133475811,-8.921761418868567,0.2478267060796824,0.5222479701589111,0.7343890298410889,-0.2949991226196289,0.0659125741132981,-0.2986174440664238,0.0,0.0,1.0,1.0,1.0,-0.2849137454043781,0.7643678160919539,0.08508021443204719,0.0015469129896735854,-0.22753963551665723
0.02000000000000001,-4.98,right_ankle_roll_joint,STANDING_TARGET,0.0156269073486328,0.0156269073486328,0.01517195489713743,0.0315761357786134,0.00045495245149536866,0.18218991300546655,0.007591246375227773,0.2769709548971374,0.24662704510286257,0.0156269073486328,0.0,0.0,2.376316637738798,0.0,1.0,1.0,1.0,0.18936870316583784,0.7,0.45000000000000023,0.008181818181818186,0.023808725530450985
0.02000000000000001,-4.98,right_elbow_joint,MEASURED_REAL_TRAJECTORY,-1.171273708343506,-1.171273708343506,-1.172234156138679,-0.032684037877196044,0.0009604477951730139,-1.1642342499973044,0.04850976041655435,1.1839598438613208,1.172234156138679,-1.171273708343506,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.171273708343506
0.02000000000000001,-4.98,right_hip_pitch_joint,STANDING_TARGET,-0.2568421363830566,-0.2445371984791732,-0.257639189589704,-0.11017709143771551,0.013101991110530786,0.9040871440437181,0.007661755457997611,2.299268810410296,2.814547189589704,-0.2568421363830566,0.012304937903883373,-0.03412770789330559,0.0,0.0,1.0,1.0,1.0,0.8790511244936188,0.08735632183908047,-0.030000000000000027,-0.00026086956521739155,-0.2447980680443906
0.02000000000000001,-4.98,right_hip_roll_joint,STANDING_TARGET,-0.0177364349365234,-0.0177364349365234,-0.014384758572010211,0.21563234568991937,-0.0033516763645131883,-5.01820322257026,0.042527145953985254,2.8915882414279896,0.2500037585720102,-0.0177364349365234,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0177364349365234
0.02000000000000001,-4.98,right_hip_yaw_joint,STANDING_TARGET,-0.0135178565979003,-0.0135178565979003,-0.014482125782313596,-0.08994052027133914,0.0009642691844132956,1.8393492509050764,0.015587705516144716,3.4150898742176863,1.6987241257823136,-0.0135178565979003,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0135178565979003
0.02000000000000001,-4.98,right_knee_joint,STANDING_TARGET,0.4804167747497558,0.3710802459213401,0.478734608049283,0.11465192901429298,-0.10765436212794288,-13.127567468375789,0.11125057176589652,0.478734608049283,1.9298193919507172,0.4804167747497558,-0.10933652882841571,-0.038393671379968776,0.0,0.0,1.0,1.0,1.0,0.9116085735489382,0.0982758620689655,-0.03500000000000003,-0.00030434782608695677,0.37077589809525313
0.02000000000000001,-4.98,right_shoulder_pitch_joint,MEASURED_REAL_TRAJECTORY,0.3975830078125,0.3975830078125,0.39777118434196584,0.0039086331642956326,-0.0001881765294658444,-0.19365747766099073,0.005379374379471964,3.478277184341966,1.6355378156580342,0.3975830078125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3975830078125
0.02000000000000001,-4.98,right_shoulder_roll_joint,MEASURED_REAL_TRAJECTORY,0.0129427909851074,0.0129427909851074,0.012333574012354935,-0.015021035404850596,0.0006092169727524646,-0.4564272907312853,0.012678535853646814,3.0579335740123548,0.048753425987645066,0.0129427909851074,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0129427909851074
0.02000000000000001,-4.98,right_shoulder_yaw_joint,MEASURED_REAL_TRAJECTORY,0.0060400962829589,0.0060400962829589,0.00587907824345728,-0.007788148216424775,0.00016101803950162048,-0.20065431139373077,0.008360596308072116,2.562787078243457,2.5510289217565427,0.0060400962829589,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0060400962829589
0.02000000000000001,-4.98,right_wrist_pitch_joint,MEASURED_REAL_TRAJECTORY,0.0066757202148437,0.0066757202148437,0.006642207929140757,-0.0021319565689340656,3.3512285702942506e-05,-0.18337001443068854,0.08335000655940387,0.5826012079291407,0.5693167920708593,0.0066757202148437,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0066757202148437
0.02000000000000001,-4.98,right_wrist_roll_joint,MEASURED_REAL_TRAJECTORY,0.0059127807617187,0.0059127807617187,0.005901552967346811,-0.0009029611047397083,1.122779437188852e-05,-0.02589850963301757,0.011772049833189803,0.7302135529673468,1.5038084470326534,0.0059127807617187,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0059127807617187
0.02000000000000001,-4.98,right_wrist_yaw_joint,MEASURED_REAL_TRAJECTORY,-0.0079574584960937,-0.0079574584960937,-0.007956679974510947,-7.407621536629905e-06,-7.785215827525727e-07,0.011199481544757363,0.0004666450643648901,2.548951320025489,2.564864679974511,-0.0079574584960937,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0079574584960937
0.02000000000000001,-4.98,waist_pitch_joint,STANDING_TARGET,-0.0308361920207412,-0.030765749390684043,-0.030943246544578855,0.04119049231048529,0.00017749715389481224,0.27670706132117,0.005764730444191042,0.28321575345542116,0.3451022465445789,-0.0308361920207412,7.044263005715617e-05,-0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.030765749390684043
0.02000000000000001,-4.98,waist_roll_joint,STANDING_TARGET,-0.0010051460594627,-0.0009282193159904513,0.002311729800493624,0.21014253709274744,-0.003239949116484075,-3.768434506274318,0.07850905221404829,0.4910037298004936,0.4863802701995064,-0.0010051460594627,7.692674347224856e-05,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0009282193159904513
0.02000000000000001,-4.98,waist_yaw_joint,STANDING_TARGET,-0.0129427909851074,-0.0129427909851074,-0.013207634744171843,-0.03935825010829435,0.00026484375906444396,0.6259270775772704,0.00530446675912941,3.416364365255828,2.2210496347441717,-0.0129427909851074,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0129427909851074
0.04000000000000003,-4.96,head_yaw_joint,STANDING_TARGET,4.792213439941406e-05,4.792213439941406e-05,4.47117461037074e-05,2.0130780794421433e-05,3.210388295706662e-06,-4.420526907470752e-05,1.7002026567195198e-05,0.3491107117461037,0.3490212882538963,4.792213439941406e-05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.792213439941406e-05
0.04000000000000003,-4.96,left_ankle_pitch_joint,STANDING_TARGET,-0.2727570533752441,-0.23427624811265385,-0.24857355650976973,1.070706900890407,0.014297308397115877,-12.605443241790532,0.3501512011608481,0.5542774434902302,0.7023595565097698,-0.2727570533752441,0.038480805262590234,-3.7432671089028555,0.0,0.0,1.0,1.0,1.0,0.1909881835222534,0.7643678160919539,-0.7149197855679535,-0.012998541555780974,-0.24727478966843483
0.04000000000000003,-4.96,left_ankle_roll_joint,STANDING_TARGET,-0.0298161506652832,-0.0298161506652832,-0.023430348901268924,0.2681591939515716,-0.006385801764014275,-3.3103953210387314,0.1379331383766138,0.23836865109873107,0.28522934890126894,-0.0298161506652832,0.0,0.0,0.47212976507050297,0.0,1.0,1.0,1.0,1.3333335702099869,0.7,0.6295064652638561,0.011445572095706475,-0.018370578569576725
0.04000000000000003,-4.96,left_elbow_joint,MEASURED_REAL_TRAJECTORY,-1.1739583015441897,-1.1739583015441897,-1.175255151028561,0.01214621392030104,0.0012968494843712541,-1.6006335781848424,0.06669306575770177,1.180938848971439,1.175255151028561,-1.1739583015441897,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.1739583015441897
0.04000000000000003,-4.96,left_hip_pitch_joint,STANDING_TARGET,-0.3007521629333496,-0.2638942732926451,-0.2997651065478988,-0.07958924128088177,0.0358708332552537,1.689663780522342,0.014319184580697813,2.257142893452101,2.8566731065478987,-0.3007521629333496,0.03685788964070452,-0.4278019553031836,0.0,0.0,1.0,1.0,1.0,1.0,0.08735632183908047,-0.4278019553031836,-0.0037200170026363793,-0.26761429029528144
0.04000000000000003,-4.96,left_hip_roll_joint,STANDING_TARGET,0.013709545135498,0.038709545135498,0.019021915014588376,0.00838973942793076,0.019687630120909624,2.9543885197087816,0.025037190844989673,0.25464091501458835,2.8869510849854114,0.013709545135498,0.025,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.038709545135498
0.04000000000000003,-4.96,left_hip_yaw_joint,STANDING_TARGET,-0.0002875328063964,-0.0002875328063964,-0.00047913376361931656,0.0072209975941125975,0.00019160095722291654,-0.13905217046334947,0.0011784082242656735,1.6837628662363806,3.430051133763619,-0.0002875328063964,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0002875328063964
0.04000000000000003,-4.96,left_knee_joint,STANDING_TARGET,0.5036177635192871,0.39928281547117583,0.4998636983179288,0.47157197451754057,-0.10058088284675298,-19.242252077951655,0.16306993286399707,0.4998636983179288,1.9086903016820713,0.5036177635192871,-0.10433494804811128,-0.48127719971608146,0.0,0.0,1.0,1.0,1.0,1.0,0.0982758620689655,-0.48127719971608146,-0.004185019127965926,0.3950977963432099
0.04000000000000003,-4.96,left_shoulder_pitch_joint,MEASURED_REAL_TRAJECTORY,0.3939399719238281,0.3939399719238281,0.39401870089426344,0.02608446696675411,-7.872897043531557e-05,-0.4238935125122346,0.011774819792006517,3.4745247008942637,1.6392902991057365,0.3939399719238281,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3939399719238281
0.04000000000000003,-4.96,left_shoulder_roll_joint,MEASURED_REAL_TRAJECTORY,-0.0125589370727539,-0.0125589370727539,-0.012220034378714112,0.005676962039599918,-0.00033890269403978775,0.9418578982821629,0.02616271939672675,0.04886696562128589,3.057820034378714,-0.0125589370727539,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0125589370727539
