sim_time,t,side,signed_geom_distance_m,segment_x1,segment_y1,segment_z1,segment_x2,segment_y2,segment_z2,contact_active,pair_contact_count,contact_dist_m,contact_pos_x,contact_pos_y,contact_pos_z,contact_normal_x,contact_normal_y,contact_normal_z
0.001,-2.999,left,0.0015233686278937277,0.013920089887015985,0.08588098725406818,0.6177787609617302,0.013973323388755815,0.08739533777092215,0.617622042478942,0,0,,,,,,,
0.001,-2.999,right,0.0,0.010605155556510917,-0.1019114549414084,0.7316615919792808,0.01625877994760734,-0.1053359386777364,0.7431644901875275,0,0,,,,,,,
0.02000000000000001,-2.98,left,0.0016411952401106128,0.013899073464837552,0.08562749394914182,0.6162255089999846,0.013953770593650081,0.08725899496288297,0.6160559965154208,0,0,,,,,,,
0.02000000000000001,-2.98,right,0.0019009203259916538,0.009027165856328786,-0.08614008850252579,0.6154376278206228,0.009072306620680329,-0.08803158755304376,0.6152540747246218,0,0,,,,,,,
0.04000000000000003,-2.96,left,0.0019100633581403757,0.014040205943848385,0.08501112265357752,0.6122859585982703,0.014093856399860057,0.08690976509448475,0.612084413213143,0,0,,,,,,,
0.04000000000000003,-2.96,right,0.0015003102292271019,0.013755074098573478,-0.08674847026885904,0.6136335341341266,0.013799198339346421,-0.0882410851479806,0.6134883285628676,0,0,,,,,,,
0.060000000000000046,-2.94,left,0.0018932637643955957,0.015433676489047353,0.08531593087716163,0.6094261369600492,0.01548290453157161,0.0871976440958444,0.6092232092782581,0,0,,,,,,,
0.060000000000000046,-2.94,right,0.0014121728424861004,0.01564776774753424,-0.08644142809273722,0.6110444155187031,0.015694753264262548,-0.08784620531166017,0.6109079403800581,0,0,,,,,,,
0.08000000000000006,-2.92,left,0.0018011371283580223,0.017760344900521897,0.0860479620686713,0.607723247140336,0.017806312623235968,0.08783790644735921,0.6075281034885769,0,0,,,,,,,
0.08000000000000006,-2.92,right,0.001444678844008026,0.01824737846235578,-0.08570935500508761,0.6092858893927401,0.0182978975779123,-0.08714643317109275,0.6091467810677588,0,0,,,,,,,
0.10000000000000007,-2.9,left,0.0018061918309166044,0.020351092149384863,0.08669429248846106,0.6066721066524464,0.020396685059771536,0.08848903712001996,0.6064742634719147,0,0,,,,,,,
0.10000000000000007,-2.9,right,0.0,0.026668827893810372,-0.1338925954299977,0.9556793474392472,0.03378990135936143,-0.13372280147627288,0.9331611997653133,0,0,,,,,,,
0.12000000000000009,-2.88,left,0.0018440589859518583,0.02277791562573449,0.08736683633999501,0.6060455534926485,0.022824144948179782,0.08919893304728443,0.6058410099800278,0,0,,,,,,,
0.12000000000000009,-2.88,right,0.001372315748755959,0.019366563175791537,-0.08443390023121729,0.607198033358096,0.019415051345979754,-0.08579924754378136,0.6070687038266289,0,0,,,,,,,
0.1400000000000001,-2.86,left,0.0018324663994726755,0.02489667769926056,0.08823371817736603,0.6057074049137103,0.024942439587069657,0.09005396063890456,0.6055011130427297,0,0,,,,,,,
0.1400000000000001,-2.86,right,0.0013786001494154368,0.021493318636148673,-0.0835653709951566,0.6071033735266078,0.021541547529612473,-0.0849371757615923,0.6069754515637251,0,0,,,,,,,
0.16000000000000011,-2.84,left,0.001757578248595526,0.026604875889345733,0.08928716767358577,0.6056385497776664,0.0266486480505385,0.09103265379750677,0.605437444111312,0,0,,,,,,,
0.16000000000000011,-2.84,right,0.001450264371959722,0.02325788432512416,-0.0825123340064512,0.6071175669340968,0.023308114805545108,-0.08395569211483803,0.6069854267874101,0,0,,,,,,,
0.18000000000000013,-2.82,left,0.001670619852857091,0.027982796387643418,0.09039174048622095,0.6056328403220336,0.028024305569975122,0.09205049964484338,0.6054385062431162,0,0,,,,,,,
0.18000000000000013,-2.82,right,0.0015346949158767105,0.024700398076772476,-0.0814084955798494,0.6071701661691679,0.024753057680841392,-0.08293614366177354,0.6070330283235139,0,0,,,,,,,
