sim_time,t,side,signed_geom_distance_m,segment_x1,segment_y1,segment_z1,segment_x2,segment_y2,segment_z2,contact_active,pair_contact_count,contact_dist_m,contact_pos_x,contact_pos_y,contact_pos_z,contact_normal_x,contact_normal_y,contact_normal_z
0.001,-4.999,left,0.0015233686278937277,0.013920089887015985,0.08588098725406818,0.6177787609617302,0.013973323388755815,0.08739533777092215,0.617622042478942,0,0,,,,,,,
0.001,-4.999,right,0.0,0.010605155556510917,-0.1019114549414084,0.7316615919792808,0.01625877994760734,-0.1053359386777364,0.7431644901875275,0,0,,,,,,,
0.02000000000000001,-4.98,left,0.001617041268523514,0.013753515139921279,0.08568278429796027,0.6160485648889868,0.013808103756110603,0.08729026615833482,0.6158816978291535,0,0,,,,,,,
0.02000000000000001,-4.98,right,0.001926193665648202,0.01287987257315969,-0.08608009378168013,0.6161226144609685,0.012926218229515894,-0.08799675334036502,0.6159368989424407,0,0,,,,,,,
0.04000000000000003,-4.96,left,0.0019013248388412018,0.013809304375029939,0.08503154547416739,0.6115513175631138,0.013862607026471994,0.08692150709790489,0.6113507183832967,0,0,,,,,,,
0.04000000000000003,-4.96,right,0.0015166201695984232,0.013662434299142042,-0.08672816208550871,0.612906422382096,0.013709336721562807,-0.08823701580035086,0.6127604862014866,0,0,,,,,,,
0.060000000000000046,-4.94,left,0.001942671478808712,0.015106774779030076,0.08520032212566497,0.6075752375011484,0.015153313863427144,0.08713110713092834,0.6073657718675698,0,0,,,,,,,
0.060000000000000046,-4.94,right,0.0,0.01935490538701281,-0.10597866587629544,0.7463149204811735,0.025074428842058197,-0.10875432278784565,0.7603614808923331,0,0,,,,,,,
0.08000000000000006,-4.92,left,0.0,0.03398084338906977,0.13529005633252178,0.9520303876291507,0.04059995816514584,0.1355149435118959,0.929232770668357,0,0,,,,,,,
0.08000000000000006,-4.92,right,0.0013774280074130049,0.01899271219979861,-0.08562848957255337,0.6069400496361712,0.019049364562797197,-0.08699846888178962,0.6068086908997392,0,0,,,,,,,
0.10000000000000007,-4.9,left,0.0,0.029509624387118426,0.10338321504334272,0.715921602811779,0.01848582171906605,0.10636812780997326,0.7222987274594415,0,0,,,,,,,
0.10000000000000007,-4.9,right,0.0014511059740073022,0.022658885210676126,-0.08452166081867783,0.6048807615411275,0.022721828617565838,-0.08596491462671112,0.6047437756990626,0,0,,,,,,,
0.12000000000000009,-4.88,left,0.0016253875842256577,0.02848657806213533,0.08843459246735892,0.6027070510693425,0.028521068480574258,0.09004937788627312,0.6025249432417983,0,0,,,,,,,
0.12000000000000009,-4.88,right,0.0015113205297409224,0.026547101608446207,-0.08339307989838798,0.6030632347625688,0.026615226898967195,-0.08489631843080399,0.6029227975770814,0,0,,,,,,,
0.1400000000000001,-4.86,left,0.0015974395266189214,0.02842565847331728,0.0894379241273289,0.5994613703893534,0.02845825999544978,0.09102465118233194,0.5992795808547797,0,0,,,,,,,
0.1400000000000001,-4.86,right,0.001536597356710151,0.030543566731992558,-0.08230190935534275,0.6015105362750586,0.030614636989349055,-0.08383046682141163,0.6013705629629845,0,0,,,,,,,
0.16000000000000011,-4.84,left,0.0015723173391300636,0.03218631256985576,0.09059835042023529,0.5979787958665586,0.03221778103430815,0.09215976264349482,0.597796632698685,0,0,,,,,,,
0.16000000000000011,-4.84,right,0.0015589760166468368,0.030475595497088757,-0.0812269106685306,0.5992483314759189,0.030548369264084455,-0.08277798570923156,0.5991094919374877,0,0,,,,,,,
0.18000000000000013,-4.82,left,0.0014802893413937612,0.035628770418551545,0.09196244800271242,0.596956908916223,0.03565820673025655,0.09343205826215706,0.5967818782813836,0,0,,,,,,,
0.18000000000000013,-4.82,right,0.0016428687137077986,0.03404143553621617,-0.07986299542863017,0.5983554722443826,0.034118184548207045,-0.08149785957061405,0.5982128313074336,0,0,,,,,,,
