sim_time,t,side,signed_geom_distance_m,segment_x1,segment_y1,segment_z1,segment_x2,segment_y2,segment_z2,contact_active,pair_contact_count,contact_dist_m,contact_pos_x,contact_pos_y,contact_pos_z,contact_normal_x,contact_normal_y,contact_normal_z
0.001,-2.999,left,0.0033606102022932663,0.013920089887015987,0.0858809872540682,0.6158494774155407,0.013993684947344516,0.08923245621213394,0.615612959927869,0,0,,,,,,,
0.001,-2.999,right,0.003569589272430114,0.012917888927804617,-0.08588098673693537,0.6155757899546841,0.012980850796853537,-0.0894418969581742,0.6153351205275213,0,0,,,,,,,
0.02000000000000001,-2.98,left,0.0034846291719794597,0.01391072357240337,0.08561846853408508,0.6143152262623561,0.013982505845194526,0.08909364934531977,0.6140690431988657,0,0,,,,,,,
0.02000000000000001,-2.98,right,0.0034402853899113484,0.01297963267481865,-0.08614405078952123,0.6144734862485439,0.013044068711637534,-0.08957592510821363,0.6142418610731072,0,0,,,,,,,
0.04000000000000003,-2.96,left,0.0035262169426843555,0.014569234820510646,0.08549362758271455,0.6118398830044067,0.014637951236363207,0.08901014078708848,0.6115876552015571,0,0,,,,,,,
0.04000000000000003,-2.96,right,0.0033686823950019786,0.01383479006211866,-0.08626931947133507,0.6122933486366644,0.013903932942541018,-0.0896297543923413,0.6120681432145162,0,0,,,,,,,
0.060000000000000046,-2.94,left,0.0034797526028305893,0.016348143158240583,0.08560264398571668,0.610047440634286,0.016416744150757244,0.08907272135600049,0.6097973703942009,0,0,,,,,,,
0.060000000000000046,-2.94,right,0.003393822337208894,0.015683920296440217,-0.08616077234197295,0.6104251181496931,0.01575544884685609,-0.08954627662822368,0.610198679524915,0,0,,,,,,,
0.08000000000000006,-2.92,left,0.0034580821082677896,0.01875446523782058,0.08565722262274864,0.6086196576596059,0.01882326257028166,0.08910564472054247,0.6083706921398744,0,0,,,,,,,
0.08000000000000006,-2.92,right,0.0,0.028180490142903025,-0.1339154333417888,0.9470719670128556,0.034500942615248456,-0.13754486181533027,0.9239147390158482,0,0,,,,,,,
0.10000000000000007,-2.9,left,0.0035063823595658868,0.021392775431069436,0.08557321197558809,0.6075652895078758,0.021463039613528204,0.08906975411373295,0.6073123601258034,0,0,,,,,,,
0.10000000000000007,-2.9,right,0.0033500717592432477,0.02069661512436627,-0.08618971583372648,0.6080820216189862,0.020767891582534007,-0.08953157992322211,0.6078587619810536,0,0,,,,,,,
0.12000000000000009,-2.88,left,0.0,0.03706408606317822,0.1329090604307877,0.9432009282740718,0.043986637732715925,0.13665955549049336,0.9201611885928568,0,0,,,,,,,
0.12000000000000009,-2.88,right,0.0032828633463273644,0.02305247414342116,-0.0862271080236468,0.6077454488046039,0.023121020428168465,-0.0895019608714965,0.6075267435636111,0,0,,,,,,,
0.1400000000000001,-2.86,left,0.0035758117708281152,0.025878689942995275,0.08567742796532776,0.6068910104441092,0.02595115806707093,0.08924306583132754,0.6066313861002305,0,0,,,,,,,
0.1400000000000001,-2.86,right,0.0,0.03896684531747517,-0.13398150911020973,0.9458246388690198,0.044939010398313814,-0.13742525347455248,0.9226011473425061,0,0,,,,,,,
0.16000000000000011,-2.84,left,0.0035624984878773447,0.027489738163711246,0.08587584307587812,0.6069204643371293,0.02756192575674164,0.08942812017918843,0.6066606339908681,0,0,,,,,,,
0.16000000000000011,-2.84,right,0.003291938257819618,0.02663117333370242,-0.08588521031098789,0.6077318993264361,0.026697248711273845,-0.08916926736439346,0.6075140443109959,0,0,,,,,,,
0.18000000000000013,-2.82,left,0.0,0.04473032639603647,0.13376426265592148,0.9432448372665572,0.051369728635566395,0.13746193695321896,0.9201204693684664,0,0,,,,,,,
0.18000000000000013,-2.82,right,0.0033067293665338944,0.027914499958484815,-0.08568567369295088,0.6077834398955875,0.027979787823507154,-0.08898456498044155,0.6075654654211721,0,0,,,,,,,
0.20000000000000015,-2.8,left,0.0035361520871025646,0.029834987078498344,0.0862746646486314,0.6070118121644419,0.029906490031796615,0.08980049935871785,0.6067515267289312,0,0,,,,,,,
0.20000000000000015,-2.8,right,0.0,0.04505568278601633,-0.13301193128725056,0.9457694981600806,0.050740431715792525,-0.13654718789068498,0.9224658483267614,0,0,,,,,,,
0.22000000000000017,-2.78,left,0.0,0.0477288143707202,0.13440870426699703,0.9435794614272628,0.05426160198092174,0.13804931455098765,0.9204282215480918,0,0,,,,,,,
0.22000000000000017,-2.78,right,0.003336305952444348,0.029819970741089042,-0.08528544942744272,0.607913857260061,0.029883866827243998,-0.08861400495583135,0.6076957453783967,0,0,,,,,,,
0.24000000000000019,-2.76,left,0.0,0.04889276185769616,0.1347257012102987,0.9437963970117302,0.05538302395002909,0.13833702165472336,0.9206352977513388,0,0,,,,,,,
