sim_time,t,base_x,base_y,base_z,base_roll_rad,base_pitch_rad,base_yaw_rad,com_x,com_y,com_z,raw_pitch_feedback_nm,applied_pitch_feedback_nm,raw_roll_feedback_nm,applied_roll_feedback_nm,self_collision_contact_count,nonfoot_ground_contact_count,left_foot_contact,right_foot_contact,max_contact_penetration_m,left_pelvis_hip_distance_m,right_pelvis_hip_distance_m,left_foot_slip_proxy_m,right_foot_slip_proxy_m
0.001,-4.999,0.0,0.0,0.6617591154922626,0.0,-0.0,0.0,0.0142670656607992,0.00019885355128851972,0.7007714009160573,0.0,0.0,-0.0,-0.0,0,0,0,0,0.0,0.0033606102022932663,0.003569589272430114,0.0,0.0
0.02000000000000001,-4.98,3.721361585329452e-05,-0.00015458187276486552,0.6604438945083171,-0.002513749161709028,0.0001873756838965805,0.0003986648886783662,0.014357514119161115,0.0002228503480404259,0.6994017473012397,-0.27035542453882205,-0.27035542453882205,3.2580038140362015,3.2580038140362015,0,0,1,1,0.0005215876849638907,0.0034856983280465064,0.0034383010397098057,0.0007965392528394809,0.0008757445203736579
0.04000000000000003,-4.96,0.0006324710941939836,-0.00022091190397504186,0.6580648155102304,-0.004213490358871597,-0.0026925050331850693,0.0015420045566454483,0.014944520291989418,0.0003009908745517558,0.6970742248136071,-4.955797157683385,-4.955797157683385,0.30235239762710886,0.30235239762710886,0,0,1,1,0.0016288395760125042,0.003526326755239,0.0,0.0024914505856640954,0.0024177747635674685
0.060000000000000046,-4.94,0.0021436672801862728,-0.00015356996424431346,0.6561215400262095,-0.0038088187841292327,-0.007258780835537704,0.0019481166879085198,0.016008367773238174,0.0003772633230380895,0.6952112406920649,-5.693403655103556,-5.693403655103556,-0.05251712051191182,-0.05251712051191182,0,0,1,1,0.001281444732768376,0.003479149672015714,0.0,0.004110915966553803,0.003914166802477575
0.08000000000000006,-4.92,0.004224462058545167,-0.00014213592534129097,0.6546261099293545,-0.003737228156040829,-0.01130348785963768,0.002066117028089183,0.01736219986828401,0.00042012837753575784,0.6937701728409498,-5.195921855155827,-5.195921855155827,0.7559583888212575,0.7559583888212575,0,0,1,1,0.0008475126137746742,0.0034617441029985946,0.003394800151785921,0.005416368012157941,0.0050478317144063605
0.10000000000000007,-4.9,0.0064331744138332045,-0.00022799196047457775,0.6537878670676365,-0.005326254450041335,-0.013792213865484071,0.001485036098085147,0.018775851192928104,0.0004937085414843381,0.6929517324736043,-3.584903264859582,-3.584903264859582,1.5726713635788336,1.5726713635788336,0,0,1,1,0.0007224850250648574,0.003542518929656402,0.003303686112446987,0.0063635085971422995,0.005298540809219685
0.12000000000000009,-4.88,0.008410052545181323,-0.00018351040956529185,0.6535457554818955,-0.006283701190730891,-0.014437670670990532,0.0010358400331496325,0.02007950489750714,0.0006499628650948321,0.6926935361303641,-1.949806155100426,-1.949806155100426,0.7560942467800458,0.7560942467800458,0,0,1,1,0.0005707990800456432,0.0035864000171522783,0.003256356517264674,0.006659636080998999,0.005269944070171171
0.1400000000000001,-4.86,0.010030277021885648,-4.366629851821144e-05,0.6535745009638727,-0.006482100117583137,-0.013927645796203855,0.000865012858268289,0.02124392140017804,0.0008349375510781326,0.6926866363226761,-1.1038185607813396,-1.1038185607813396,0.49933453128865524,0.49933453128865524,0,0,1,1,0.00042704371663844064,0.003586406143021897,0.003257026737967987,0.006672252767531813,0.005234435946587776
0.16000000000000011,-4.84,0.011352542119467865,0.00011764510617673448,0.6536459895266891,-0.006514780639199056,-0.012921092036034636,0.0007822841033901454,0.02231272158370092,0.001020554104268162,0.6927235564042996,-0.615445684140979,-0.615445684140979,0.478656036737758,0.478656036737758,0,0,1,1,0.0003465877970315846,0.003576352865782614,0.0032684870995674533,0.006650587961642123,0.005219513112219623
0.18000000000000013,-4.82,0.012460920336978872,0.0002824631298439332,0.6537058858771126,-0.006562000645708531,-0.011675646177277222,0.0007133492036381641,0.023316210753462498,0.0012024480108650069,0.6927557494621626,-0.2516418624319803,-0.2516418624319803,0.5031397436011293,0.5031397436011293,0,0,1,1,0.0003104944210486722,0.003566562010607356,0.0,0.006635171764754648,0.005216021855278626
