sim_time,t,joint_name,input_mode,reference_position,target_position,position,velocity,tracking_error_rad,balance_addition_nm,ctrl_nm,ctrl_saturation_fraction,limit_margin_rad
0.001,-2.999,head_yaw_joint,STANDING_TARGET,4.792213439941406e-05,4.792213439941406e-05,4.793354232991603e-05,1.1407930501967613e-05,-1.14079305019697e-08,0.0,-0.0002941481930611933,0.00011313392040815127,0.3490180664576701
0.001,-2.999,left_ankle_pitch_joint,STANDING_TARGET,-0.2727570533752441,-0.23427624811265385,-0.2726905007295638,0.06655264568028472,0.03841425261690995,0.0,2.1133372237937498,0.05870381177204861,0.5301604992704362
0.001,-2.999,left_ankle_roll_joint,STANDING_TARGET,-0.0298161506652832,-0.0298161506652832,-0.02981625199610557,-0.0001013308223709933,1.0133082237184787e-07,0.0,-0.007936393790030749,0.00033068307458461454,0.23198274800389443
0.001,-2.999,left_elbow_joint,STANDING_TARGET,-1.1739583015441897,-1.1739583015441897,-1.1739751766107032,-0.016875066513389426,1.687506651348869e-05,0.0,-1.665343796082165,0.06938932483675687,1.1739751766107032
0.001,-2.999,left_hip_pitch_joint,STANDING_TARGET,-0.3007521629333496,-0.2638942732926451,-0.3007123787806152,0.039784152734432476,0.0368181054879701,0.0,0.8266241948160687,0.007005289786576854,2.2561956212193848
0.001,-2.999,left_hip_roll_joint,STANDING_TARGET,0.013709545135498,0.013709545135498,0.013709559936431246,1.4800933246776782e-05,-1.4800933246378323e-08,0.0,0.4341112573611632,0.0036789089606878234,0.24932855993643124
0.001,-2.999,left_hip_yaw_joint,STANDING_TARGET,-0.0002875328063964,-0.0002875328063964,-0.0002876914911696986,-0.00015868477329856586,1.5868477329855158e-07,0.0,-0.0819307768780102,0.0006943286176102559,1.6839543085088302
0.001,-2.999,left_knee_joint,STANDING_TARGET,0.5036177635192871,0.39928281547117583,0.503501688591336,-0.1160749279510638,-0.1042188731201602,0.0,-11.328918968426333,0.09600778786801976,0.503501688591336
0.001,-2.999,left_shoulder_pitch_joint,STANDING_TARGET,0.3939399719238281,0.3939399719238281,0.3939473396713615,0.007367747533325247,-7.367747533348901e-06,0.0,-0.19374090588156123,0.0053816918300433675,1.6393616603286385
0.001,-2.999,left_shoulder_roll_joint,STANDING_TARGET,-0.0125589370727539,-0.0125589370727539,-0.012555159674345572,0.0037773984083275865,-3.7773984083271095e-06,0.0,1.2535495620097912,0.034820821166938645,0.04853184032565443
0.001,-2.999,left_shoulder_yaw_joint,STANDING_TARGET,-0.0085325241088867,-0.0085325241088867,-0.008532098223906423,0.00042588498027600616,-4.25884980276639e-07,0.0,0.5049001149502093,0.021037504789592053,2.5483759017760934
0.001,-2.999,left_wrist_pitch_joint,STANDING_TARGET,0.0020980834960937,0.0020980834960937,0.0020978994535121647,-0.00018404258153539174,1.840425815353812e-07,0.0,-0.20121938967690955,0.09146335894404979,0.5738611005464879
0.001,-2.999,left_wrist_roll_joint,STANDING_TARGET,-0.0181198120117187,-0.0181198120117187,-0.01811981749454245,-5.482823747051325e-06,5.482823747099408e-09,0.0,0.03931565600658793,0.01787075273026724,0.7424318174945425
0.001,-2.999,left_wrist_yaw_joint,STANDING_TARGET,0.0121755599975585,0.0121755599975585,0.012175535077358286,-2.492020021403673e-05,2.4920200214148536e-08,0.0,-0.00824259012321904,0.00034344125513412666,2.5447324649226415
0.001,-2.999,right_ankle_pitch_joint,STANDING_TARGET,-0.2949991226196289,-0.2290865485063308,-0.2948946685387024,0.10445408092651613,0.06580812003237158,0.0,3.621512256064422,0.10059756266845617,0.5079563314612976
0.001,-2.999,right_ankle_roll_joint,STANDING_TARGET,0.0156269073486328,0.0156269073486328,0.015626970992164573,6.364353177378553e-05,-6.364353177454318e-08,0.0,0.0011716820941394257,4.8820087255809406e-05,0.24617202900783544
0.001,-2.999,right_elbow_joint,STANDING_TARGET,-1.171273708343506,-1.171273708343506,-1.1712905797396864,-0.016871396180400258,1.687139618034017e-05,0.0,-1.6452369034482928,0.06855153764367887,1.1712905797396864
0.001,-2.999,right_hip_pitch_joint,STANDING_TARGET,-0.2568421363830566,-0.2445371984791732,-0.2568052526976522,0.036883685404382374,0.012268054218478985,0.0,-1.1199514550127476,0.00949111402553176,2.300102747302348
0.001,-2.999,right_hip_roll_joint,STANDING_TARGET,-0.0177364349365234,-0.0177364349365234,-0.017736409091392905,2.584513049239973e-05,-2.5845130494084323e-08,0.0,-0.49167857865620057,0.0041667676157305135,0.2533554090913929
0.001,-2.999,right_hip_yaw_joint,STANDING_TARGET,-0.0135178565979003,-0.0135178565979003,-0.013517656481638513,0.00020011626178718792,-2.001162617872032e-07,0.0,0.0770888137336152,0.0006532950316408068,1.6977596564816386
0.001,-2.999,right_knee_joint,STANDING_TARGET,0.4804167747497558,0.3710802459213401,0.4802992180701617,-0.11755667959410529,-0.10921897214882159,0.0,-11.770250246502673,0.09974788344493792,0.4802992180701617
0.001,-2.999,right_shoulder_pitch_joint,STANDING_TARGET,0.3975830078125,0.3975830078125,0.39758926621115315,0.006258398653153441,-6.258398653147257e-06,0.0,-0.12732345519094923,0.003536762644193034,1.635719733788847
0.001,-2.999,right_shoulder_roll_joint,STANDING_TARGET,0.0129427909851074,0.0129427909851074,0.012938742467529853,-0.004048517577546635,4.0485175775463456e-06,0.0,-1.2747112823696165,0.03540864673248935,0.04814825753247015
0.001,-2.999,right_shoulder_yaw_joint,STANDING_TARGET,0.0060400962829589,0.0060400962829589,0.006039760826922899,-0.00033545603600161915,3.354560360012415e-07,0.0,-0.5119134512880765,0.02132972713700319,2.5508682391730773
0.001,-2.999,right_wrist_pitch_joint,STANDING_TARGET,0.0066757202148437,0.0066757202148437,0.006675547526344928,-0.00017268849877198888,1.72688498771556e-07,0.0,-0.19918379417661425,0.09053808826209737,0.5692834524736551
0.001,-2.999,right_wrist_roll_joint,STANDING_TARGET,0.0059127807617187,0.0059127807617187,0.005912802256356945,2.1494638245324828e-05,-2.149463824551584e-08,0.0,-0.04287760844101962,0.01948982201864528,0.7302248022563569
0.001,-2.999,right_wrist_yaw_joint,STANDING_TARGET,-0.0079574584960937,-0.0079574584960937,-0.007957426849323806,3.16467698936832e-05,-3.1646769893881044e-08,0.0,0.011280194900209484,0.00047000812084206184,2.5489505731506763
0.001,-2.999,waist_pitch_joint,STANDING_TARGET,-0.0308361920207412,-0.030765749390684043,-0.030838353012157996,-0.0021609914167968554,7.26036214739531e-05,0.0,0.6720545420726236,0.014001136293179658,0.28332064698784204
0.001,-2.999,waist_roll_joint,STANDING_TARGET,-0.0010051460594627,-0.0009282193159904513,-0.0010051620937250704,-1.603426237047604e-05,7.69427777346191e-05,0.0,0.12547493740595556,0.0026140611959574074,0.48768683790627493
0.001,-2.999,waist_yaw_joint,STANDING_TARGET,-0.0129427909851074,-0.0129427909851074,-0.01294254630319525,0.0002446819121496006,-2.446819121499494e-07,0.0,0.0,0.0,2.220784546303195
0.02000000000000001,-2.98,head_yaw_joint,STANDING_TARGET,4.792213439941406e-05,4.792213439941406e-05,4.641722060358943e-05,-0.00022897380412583714,1.5049137958246306e-06,0.0,0.0012025261853114918,0.0004625100712736507,0.3490195827793964
0.02000000000000001,-2.98,left_ankle_pitch_joint,STANDING_TARGET,-0.2727570533752441,-0.23427624811265385,-0.2686375140835964,0.5282276696274382,0.03436126597094252,-0.18924879717717544,-3.385133724664146,0.09403149235178183,0.5342134859164036
0.02000000000000001,-2.98,left_ankle_roll_joint,STANDING_TARGET,-0.0298161506652832,-0.0298161506652832,-0.027986148465156156,0.35682125663121284,-0.0018300022001270441,2.280602669825341,-1.5839938022029125,0.06599974175845469,0.23381285153484385
0.02000000000000001,-2.98,left_elbow_joint,STANDING_TARGET,-1.1739583015441897,-1.1739583015441897,-1.175007121799491,-0.04797101777682054,0.001048820255301397,0.0,-1.0141972794760212,0.042258219978167554,1.175007121799491
0.02000000000000001,-2.98,left_hip_pitch_joint,STANDING_TARGET,-0.3007521629333496,-0.2638942732926451,-0.29829213991288095,0.06938873464293993,0.03439786662023586,-0.027035542453882205,-1.087229238723106,0.009213807107822932,2.258615860087119
0.02000000000000001,-2.98,left_hip_roll_joint,STANDING_TARGET,0.013709545135498,0.013709545135498,0.016303188587705547,0.16641678021009457,-0.002593643452207547,0.0,-3.254369624063789,0.027579403593760925,0.25192218858770554
0.02000000000000001,-2.98,left_hip_yaw_joint,STANDING_TARGET,-0.0002875328063964,-0.0002875328063964,-0.0006297145556516456,-0.04340516083478818,0.0003421817492552456,0.0,0.6638951509353568,0.005626230092672515,1.6836122854443483
0.02000000000000001,-2.98,left_knee_joint,STANDING_TARGET,0.5036177635192871,0.39928281547117583,0.4948864943506209,-0.3390529192285012,-0.09560367887944504,-0.04055331368082331,-3.3438099484273,0.028337372444299153,0.4948864943506209
0.02000000000000001,-2.98,left_shoulder_pitch_joint,STANDING_TARGET,0.3939399719238281,0.3939399719238281,0.39407243432869105,-0.011938825731051995,-0.00013246240486292082,0.0,-0.13629964134468078,0.003786101148463355,1.639236565671309
0.02000000000000001,-2.98,left_shoulder_roll_joint,STANDING_TARGET,-0.0125589370727539,-0.0125589370727539,-0.012512650325425536,0.009564514832522013,-4.628674732836367e-05,0.0,1.050590198171782,0.029183061060327278,0.04857434967457447
0.02000000000000001,-2.98,left_shoulder_yaw_joint,STANDING_TARGET,-0.0085325241088867,-0.0085325241088867,-0.008543419086790542,0.0004636636578997177,1.0894977903842112e-05,0.0,0.5165481311855386,0.02152283879939744,2.5483645809132094
0.02000000000000001,-2.98,left_wrist_pitch_joint,STANDING_TARGET,0.0020980834960937,0.0020980834960937,0.0020647278430709955,-0.0024855963669377767,3.335565302270459e-05,0.0,-0.1840249121269378,0.08364768733042627,0.573894272156929
0.02000000000000001,-2.98,left_wrist_roll_joint,STANDING_TARGET,-0.0181198120117187,-0.0181198120117187,-0.018124684542000533,-0.0001910422262187216,4.8725302818318494e-06,0.0,0.04451657950546951,0.0202348088661225,0.7424366845420005
0.02000000000000001,-2.98,left_wrist_yaw_joint,STANDING_TARGET,0.0121755599975585,0.0121755599975585,0.012171952262956334,-0.00020737902824253453,3.6077346021665124e-06,0.0,-0.004009320973978009,0.00016705504058241703,2.5447360477370435
0.02000000000000001,-2.98,right_ankle_pitch_joint,STANDING_TARGET,-0.2949991226196289,-0.2290865485063308,-0.28032387087277255,1.0246900200240392,0.05123732236644174,-0.18924879717717544,-9.310025908594262,0.25861183079428507,0.5225271291272274
0.02000000000000001,-2.98,right_ankle_roll_joint,STANDING_TARGET,0.0156269073486328,0.0156269073486328,0.01618267209368769,0.1308968678358368,-0.000555764745054893,2.280602669825341,0.7039691627134834,0.029332048446395143,0.24561632790631233
0.02000000000000001,-2.98,right_elbow_joint,STANDING_TARGET,-1.171273708343506,-1.171273708343506,-1.1722272075995783,-0.034056241338838646,0.0009534992560722433,0.0,-1.1502577143536745,0.04792740476473644,1.1722272075995783
0.02000000000000001,-2.98,right_hip_pitch_joint,STANDING_TARGET,-0.2568421363830566,-0.2445371984791732,-0.2577600202945502,-0.12333445922325371,0.013222821815376984,-0.027035542453882205,1.1185973139583314,0.009479638253884164,2.2991479797054497
0.02000000000000001,-2.98,right_hip_roll_joint,STANDING_TARGET,-0.0177364349365234,-0.0177364349365234,-0.014994301527855752,0.1917490198146889,-0.0027421334086676474,0.0,-4.514621797005504,0.03825950675428393,0.25061330152785577
0.02000000000000001,-2.98,right_hip_yaw_joint,STANDING_TARGET,-0.0135178565979003,-0.0135178565979003,-0.01434480922174463,-0.08430946879357785,0.0008269526238443292,0.0,1.701271463256329,0.014417554773358722,1.6985868092217447
0.02000000000000001,-2.98,right_knee_joint,STANDING_TARGET,0.4804167747497558,0.3710802459213401,0.4790215424027286,0.1333029303373997,-0.1079412964813885,-0.04055331368082331,-13.448760726128318,0.11397254852651117,0.4790215424027286
