experiment_id,dataset,joint_name,real_excursion_rad,sim_excursion_rad,excursion_ratio,absolute_excursion_error_rad,position_rmse_rad,velocity_rmse_rad_s,onset_delta_s,peak_timing_delta_s,xcorr_lag_s,recovery_delta_s
bs_inertia_minus10,heart,left_ankle_roll_joint,0.0040264129638671,0.004026588215349399,1.0000435254614646,1.7525148229922266e-07,0.0026694760785002,0.008897099558741371,,0.4000000000007633,1.0,-2.4158453015843406e-13
bs_inertia_minus10,heart,right_ankle_roll_joint,0.0024929046630858,0.007973969628035999,3.1986660966671527,0.005481064964950199,0.0064134876719168605,0.007654917384037739,-0.47999999999981485,2.0800000000000125,-1.0,
bs_inertia_minus10,heart,left_hip_roll_joint,0.0034255689965875997,0.002216574260182902,0.6470674689054446,0.0012089947364046978,0.004259307385308878,0.007327645038601493,3.740000000000169,2.479999999999716,-1.0,
bs_inertia_minus10,heart,right_hip_roll_joint,0.0026569801611188997,0.0053140914976675,2.000049370120116,0.0026571113365486004,0.002611927910802141,0.006284931342049835,-0.579999999999635,2.439999999999717,1.0,
bs_inertia_minus10,heart,waist_roll_joint,0.010179951374642601,0.0081293896396626,0.7985686120183464,0.0020505617349800016,0.007390613492259886,0.015666624385684808,-0.1399999999998221,0.44000000000074113,0.3,-2.4158453015843406e-13
bs_inertia_minus10,wave,left_ankle_pitch_joint,0.0301041603088379,0.02383311803185728,0.7916885170472739,0.00627104227698062,0.00785621816056455,0.03402951766777801,0.30000000000028937,-1.059999999999035,0.52,1.6799999999992954
bs_inertia_minus10,wave,right_ankle_pitch_joint,0.0279946327209472,0.01551903584298242,0.5543575440934498,0.01247559687796478,0.007511597446779926,0.03104343896780132,0.4600000000003428,-1.8999999999992947,-0.5,-0.2399999999996929
bs_inertia_minus10,wave,left_knee_joint,0.0072860717773437006,0.07487878671078996,10.276976263619611,0.06759271493344626,0.044022906834541346,0.052451901602155675,0.3000000000003889,-1.259999999999265,0.66,
bs_inertia_minus10,wave,right_knee_joint,0.0101536373968025,0.08136710697211169,8.013591956487943,0.07121346957530919,0.04451992628715537,0.06215537886462897,0.4600000000003926,0.30000000000068705,-1.0,
bs_inertia_minus10,wave,left_hip_pitch_joint,0.0139975547790526,0.049348424680968006,3.525503236809484,0.035350869901915404,0.02320851083311769,0.039047944421477035,3.241851231905457e-13,-1.9199999999992867,-0.84,-0.13999999999989754
bs_inertia_minus10,wave,right_hip_pitch_joint,0.0170655250549316,0.043788521780959294,2.5659053348789453,0.026722996726027695,0.017823873339103277,0.034342007125976654,0.14000000000031415,-0.4599999999993467,-0.7000000000000001,0.04000000000010928
bs_inertia_minus10,wave,waist_pitch_joint,0.0280405753307459,0.029327504473850803,1.045895247437873,0.001286929143104902,0.012272959558214287,0.040021330706090055,0.40000000000034414,1.8000000000008498,0.8,-0.09999999999978115
bs_inertia_minus10,wave,left_ankle_roll_joint,0.0088210105895995,0.022497674201438604,2.5504644816960895,0.013676663611839104,0.015616942853426574,0.026332811017994666,-1.2399999999998625,-0.19999999999913864,0.86,
bs_inertia_minus10,wave,right_ankle_roll_joint,0.0093955993652344,0.0206677981799261,2.199731744246258,0.0112721988146917,0.012203482105042015,0.02554746741653999,-0.1399999999994881,-0.17999999999913907,0.88,
bs_inertia_minus10,wave,left_hip_roll_joint,0.0099711418151855,0.0110387228508218,1.1070670797210438,0.0010675810356362992,0.006427796950480915,0.02467062723560935,-1.0399999999998668,-1.1399999999991115,0.16,
bs_inertia_minus10,wave,right_hip_roll_joint,0.0095877647399902,0.0109844959364782,1.1456785011278268,0.0013967311964879995,0.004327149607082503,0.024492281541019054,0.8000000000007477,-1.1399999999991115,0.16,4.511946372076636e-13
bs_inertia_minus10,wave,waist_roll_joint,0.0386269102010452,0.0231460559105508,0.5992210039602001,0.015480854290494402,0.021280271203683778,0.05095534524239924,0.7800000000005065,1.0600000000011118,0.76,0.919999999999856
bs_inertia_plus10,heart,left_ankle_pitch_joint,0.0461992339004458,0.034915846338718415,0.7557667820630569,0.011283387561727386,0.022842340736458504,0.05119643037691042,-0.3999999999998237,2.4600000000004947,-1.0,-2.4158453015843406e-13
bs_inertia_plus10,heart,right_ankle_pitch_joint,0.0320215225219725,0.03924941638656407,1.22571986886732,0.007227893864591571,0.021194444474261012,0.04595665281862944,-1.0199999999998106,2.420000000000517,-0.98,0.6799999999993815
bs_inertia_plus10,heart,left_knee_joint,0.0074777603149413,0.05599420806262506,7.488098802891974,0.04851644774768376,0.02303368644910637,0.0450167871230776,-0.2399999999998199,-1.2199999999990387,0.4,
bs_inertia_plus10,heart,right_knee_joint,0.023776531219482297,0.054263835441309416,2.2822435678441635,0.03048730422182712,0.016180843101478402,0.04013102807439859,-0.5199999999998139,0.7600000000008835,0.18,2.140999999998572
bs_inertia_plus10,heart,left_hip_pitch_joint,0.035656699362948296,0.029908457523126097,0.8387892894597156,0.005748241839822199,0.01923263306173973,0.04768579133706536,-0.21999999999980607,0.42000000000065585,1.0,-2.4158453015843406e-13
bs_inertia_plus10,heart,right_hip_pitch_joint,0.041033744812011594,0.031492773815674585,0.7674847606513328,0.009540970996337009,0.023494166597489385,0.05172671172073701,-0.2799999999998191,0.5600000000006418,1.0,-2.4158453015843406e-13
bs_inertia_plus10,heart,waist_pitch_joint,0.0323393432511609,0.021055140188924504,0.651068886136662,0.011284203062236393,0.013856477750203485,0.03443086806998597,-0.059999999999809484,1.8000000000008818,1.0,0.15999999999966974
bs_inertia_plus10,heart,left_ankle_roll_joint,0.0040264129638671,0.004021346603515202,0.9987417186470032,5.0663603518982456e-06,0.0026554166575277678,0.008886460887104652,,0.4000000000007633,1.0,-2.4158453015843406e-13
bs_inertia_plus10,heart,right_ankle_roll_joint,0.0024929046630858,0.007975139873916499,3.199135527326828,0.005482235210830699,0.006390285697345978,0.007658499373799465,-0.43999999999980144,2.0800000000000125,-1.0,
bs_inertia_plus10,heart,left_hip_roll_joint,0.0034255689965875997,0.002207546838321299,0.6444321631006,0.0012180221582663007,0.004268184311744407,0.007316632821397672,4.0999999999999694,2.479999999999716,-1.0,
bs_inertia_plus10,heart,right_hip_roll_joint,0.0026569801611188997,0.0053158599549851,2.0007149593267948,0.0026588797938662,0.002606919265723163,0.006270399534455202,-0.519999999999615,2.439999999999717,1.0,
bs_inertia_plus10,heart,waist_roll_joint,0.010179951374642601,0.008123169275631599,0.7979575713756086,0.0020567820990110026,0.007407124776143756,0.01565930992623064,-0.1399999999998221,0.44000000000074113,0.3,-2.4158453015843406e-13
bs_inertia_plus10,wave,left_ankle_pitch_joint,0.0301041603088379,0.023816574637340188,0.7911389785666328,0.006287585671497713,0.008115401893428121,0.03653121762407927,0.260000000000276,-1.1999999999990818,0.38,1.6799999999992954
bs_inertia_plus10,wave,right_ankle_pitch_joint,0.0279946327209472,0.020823354961829604,0.7438338330564476,0.007171277759117595,0.006273781522925778,0.028204067011231616,0.6400000000004029,-1.879999999999288,-0.34,-0.13999999999974833
bs_inertia_plus10,wave,left_knee_joint,0.0072860717773437006,0.07114566059617161,9.764611545195255,0.06385958881882792,0.04005225796196921,0.04907929314775387,0.22000000000036218,-1.399999999999312,0.66,
bs_inertia_plus10,wave,right_knee_joint,0.0101536373968025,0.08388547817556419,8.261618462166151,0.07373184077876169,0.04537664765609446,0.06737115397608236,0.4800000000003993,0.32000000000069395,-1.0,
bs_inertia_plus10,wave,left_hip_pitch_joint,0.0139975547790526,0.05239780448233611,3.7433541293047585,0.038400249703283505,0.024408453103726812,0.04020862771691466,3.241851231905457e-13,-1.9399999999992934,-0.8200000000000001,-0.13999999999989754
bs_inertia_plus10,wave,right_hip_pitch_joint,0.0170655250549316,0.04379411414722423,2.5662330345100397,0.02672858909229263,0.016683975198717692,0.03328618680639031,0.14000000000031415,-0.4799999999993534,-0.72,1.3145040611561853e-13
bs_inertia_plus10,wave,waist_pitch_joint,0.0280405753307459,0.030723178824827498,1.0956686324171165,0.0026826034940815972,0.012216882573737736,0.039698488274963036,0.40000000000034414,1.8000000000008498,-0.26,-0.13999999999975898
bs_inertia_plus10,wave,left_ankle_roll_joint,0.0088210105895995,0.0276647137340999,3.136229511697702,0.0188437031445004,0.007247182442601985,0.02891291638596313,-0.019999999999454898,-0.19999999999913864,0.86,
bs_inertia_plus10,wave,right_ankle_roll_joint,0.0093955993652344,0.029378665097956898,3.126853748858625,0.0199830657327225,0.007077587629619045,0.028319950644348776,0.5800000000007524,1.6200000000006618,0.9,
bs_inertia_plus10,wave,left_hip_roll_joint,0.0099711418151855,0.020268299013118003,2.0326958926860814,0.010297157197932503,0.0052365164257462135,0.028592154910054093,0.9000000000007811,0.660000000000672,-0.56,1.1399999999998194
bs_inertia_plus10,wave,right_hip_roll_joint,0.0095877647399902,0.0216507822520022,2.2581678669792153,0.012063017512012001,0.007687250560592101,0.027549434547868405,-0.2999999999996197,0.7000000000006499,-0.56,0.06000000000041794
bs_inertia_plus10,wave,waist_roll_joint,0.0386269102010452,0.021866614300404298,0.5660979401819359,0.016760295900640904,0.021579788307131968,0.04975207778760288,0.7800000000005065,-0.2399999999993223,0.76,-0.1599999999995454
bs_damping_005,heart,left_ankle_pitch_joint,0.0461992339004458,0.0350336674121586,0.7583170640373009,0.011165566488287197,0.022957110885724347,0.05145367292837956,-0.3999999999998237,2.4400000000005058,-1.0,-2.4158453015843406e-13
bs_damping_005,heart,right_ankle_pitch_joint,0.0320215225219725,0.039448963434016215,1.2319515228217885,0.007427440912043719,0.02156768312331341,0.046122869587649246,-1.0199999999998106,2.420000000000517,-0.98,0.819999999999304
bs_damping_005,heart,left_knee_joint,0.0074777603149413,0.05602517724782402,7.492240308355458,0.04854741693288272,0.023191992811579767,0.04508465702151579,-0.2399999999998199,-1.2199999999990387,0.38,
bs_damping_005,heart,right_knee_joint,0.023776531219482297,0.05434715834154402,2.2857479856865077,0.030570627122061725,0.01621061583889016,0.03996475954919877,-0.5199999999998139,0.7600000000008835,0.18,2.340999999998461
bs_damping_005,heart,left_hip_pitch_joint,0.035656699362948296,0.029864045098549175,0.8375437332144544,0.005792654264399122,0.019146803495053086,0.047725795179057076,-0.23999999999981278,0.42000000000065585,1.0,-2.4158453015843406e-13
bs_damping_005,heart,right_hip_pitch_joint,0.041033744812011594,0.031433854735457484,0.7660488916979378,0.00959989007655411,0.023342012267695843,0.05187355803579437,-0.2599999999998124,0.5400000000006533,1.0,-2.4158453015843406e-13
